seed,episode,node_id,was_owned
100,0,Node_50,0
100,0,Node_53,0
100,0,Node_27,0
100,0,Node_57,1
100,0,Node_58,0
100,0,Node_9,0
100,0,Node_41,1
100,0,Node_51,0
100,0,Node_1,1
100,0,Node_35,1
100,0,Node_6,1
100,0,Node_54,0
100,0,Node_42,1
100,0,Node_20,1
100,0,Node_14,1
100,0,Node_36,1
100,0,Node_52,0
100,0,Node_34,0
100,0,Node_8,0
100,0,Node_11,0
100,0,Node_48,0
100,0,Node_47,1
100,0,Node_15,1
100,0,Node_43,0
100,0,Node_7,1
100,1,Node_54,0
100,1,Node_8,0
100,1,Node_21,0
100,1,Node_1,1
100,1,Node_36,1
100,1,Node_48,0
100,1,Node_28,0
100,1,Node_40,0
100,1,Node_4,1
100,1,Node_7,1
100,1,Node_5,1
100,1,Node_32,1
100,1,Node_19,1
100,1,Node_43,0
100,1,JoinNode_0_6_Node_5,1
100,1,Node_51,1
100,1,Node_34,0
100,1,Node_55,0
100,1,JoinNode_1_13_Node_8,0
100,1,JoinNode_2_20_Node_9,0
100,1,Node_27,0
100,1,Node_46,1
100,1,Node_41,1
100,2,Node_25,0
100,2,Node_51,0
100,2,Node_1,0
100,2,Node_13,0
100,2,Node_42,0
100,2,Node_41,0
100,2,Node_53,0
100,2,Node_34,0
100,2,Node_21,0
100,2,Node_52,0
100,2,Node_39,0
100,2,Node_54,0
100,2,Node_58,0
100,2,Node_38,0
100,2,Node_44,0
100,2,Node_40,0
100,2,Node_8,0
100,2,Node_27,1
100,2,Node_19,0
100,2,Node_4,1
100,2,Node_47,1
100,2,Node_57,1
100,2,Node_28,0
100,2,Node_9,1
100,2,Node_49,0
100,2,Node_15,1
100,2,Node_26,1
100,2,Node_6,0
100,2,Node_36,0
100,2,Node_29,0
100,2,Node_45,1
100,3,Node_8,0
100,3,Node_54,0
100,3,Node_33,0
100,3,Node_42,0
100,3,Node_35,0
100,3,Node_20,0
100,3,Node_47,1
100,3,Node_59,1
100,3,Node_27,0
100,3,Node_6,0
100,3,Node_53,0
100,3,Node_34,0
100,3,Node_36,0
100,3,Node_55,0
100,3,Node_13,0
100,3,Node_60,0
100,3,Node_43,0
100,3,Node_40,0
100,3,Node_30,1
100,3,Node_25,1
100,3,Node_44,0
100,3,Node_21,0
100,3,Node_37,0
100,3,Node_5,1
100,3,Node_9,1
100,3,Node_12,1
100,3,Node_48,0
100,3,Node_23,1
100,4,Node_7,0
100,4,Node_46,0
100,4,Node_13,0
100,4,Node_8,0
100,4,Node_25,0
100,4,Node_26,0
100,4,Node_53,0
100,4,Node_1,1
100,4,Node_27,0
100,4,Node_14,1
100,4,Node_18,0
100,4,Node_54,0
100,4,Node_58,0
100,4,Node_15,0
100,4,Node_45,0
100,4,Node_21,0
100,4,Node_34,0
100,4,Node_47,1
100,4,Node_19,1
100,4,JoinNode_1_3_Node_4,1
100,4,Node_57,1
100,4,Node_12,1
