band,seed,scenario_id,episode,residual,mean_2hop,mean_degree,summed_propagation,property_fraction,n_structure_events,n_degree_defined
10-15,300,61,11,0.1547619047619051,3.6923076923076925,3.076923076923077,-1.4265889682646957,0.3225806451612903,13,13
10-15,300,61,12,-1.845238095238095,3.3157894736842106,2.736842105263158,-4.3535584367782585,0.275,19,19
10-15,300,61,13,-0.8452380952380949,4.133333333333334,3.533333333333333,-2.706053905567387,0.3548387096774194,15,15
10-15,300,61,14,3.154761904761905,2.5714285714285716,2.2142857142857144,-1.8825374468578957,0.3235294117647059,14,14
10-15,300,61,15,1.154761904761905,2.0,1.5,-0.5847780523181492,0.3333333333333333,14,14
10-15,300,61,16,-0.8452380952380949,4.384615384615385,1.6923076923076923,-0.3001294982168473,0.3333333333333333,13,13
10-15,300,61,17,1.154761904761905,2.0,1.3846153846153846,-3.1558368158293884,0.43478260869565216,13,13
10-15,300,62,0,1.5238095238095237,2.3636363636363638,1.5454545454545454,-1.2883123271858492,0.34615384615384615,11,11
10-15,300,62,1,-0.4761904761904763,1.3125,2.125,-4.189738621586006,0.3333333333333333,16,16
10-15,300,62,2,-1.4761904761904763,2.6875,2.3125,-5.824661163293058,0.39285714285714285,16,16
10-15,300,62,3,-0.4761904761904763,1.8461538461538463,2.5384615384615383,-3.7540886116039474,0.375,13,13
10-15,300,62,4,1.5238095238095237,2.2,2.2666666666666666,-1.1449409074266441,0.28205128205128205,15,15
10-15,300,62,5,-0.4761904761904763,2.0,2.25,-0.037031295651104176,0.4074074074074074,12,12
10-15,300,62,6,-0.4761904761904763,2.75,2.4166666666666665,-0.7746983648903552,0.4074074074074074,12,12
10-15,300,62,7,-1.4761904761904763,2.0,1.5454545454545454,-3.7290915618650633,0.2962962962962963,11,11
10-15,300,62,8,1.5238095238095237,1.0833333333333333,1.6666666666666667,-0.49259727587923385,0.5,12,12
10-15,300,62,9,3.5238095238095237,0.6363636363636364,2.272727272727273,0.011322344536892927,0.2972972972972973,11,11
10-15,300,62,10,1.5238095238095237,1.5384615384615385,1.3846153846153846,-0.5651048729196189,0.2972972972972973,13,13
10-15,300,62,11,1.5238095238095237,1.1333333333333333,1.3333333333333333,-1.0411240417452063,0.3235294117647059,15,15
10-15,300,62,12,1.5238095238095237,1.4285714285714286,1.5714285714285714,-1.0616522089112546,0.2894736842105263,14,14
10-15,300,62,13,-0.4761904761904763,2.3076923076923075,2.5384615384615383,-2.3472301571891876,0.34375,13,13
10-15,300,62,14,0.5238095238095237,1.5333333333333334,1.6666666666666667,-1.6455178574833553,0.3793103448275862,15,15
10-15,300,62,15,-0.4761904761904763,3.4545454545454546,2.6363636363636362,-2.1786439387651626,0.3,11,11
10-15,300,62,16,0.5238095238095237,1.75,1.4166666666666667,-0.6518887600395828,0.39285714285714285,12,12
10-15,300,62,17,-0.4761904761904763,2.7142857142857144,2.5714285714285716,-2.4403563761734404,0.3793103448275862,14,14
10-15,300,76,0,-1.5999999999999996,3.6666666666666665,2.3333333333333335,-1.944411491509527,0.42857142857142855,15,15
10-15,300,76,1,0.40000000000000036,2.0,1.8571428571428572,-0.7964421676879281,0.3157894736842105,14,14
10-15,300,76,2,-0.5999999999999996,1.588235294117647,1.2941176470588236,-2.18040021003253,0.2727272727272727,17,17
10-15,300,76,3,-0.5999999999999996,1.8333333333333333,1.6111111111111112,-3.4150093190837665,0.34285714285714286,18,18
10-15,300,76,4,0.40000000000000036,2.4375,2.4375,-2.060208472394154,0.41379310344827586,16,16
10-15,300,76,5,1.4000000000000004,2.2857142857142856,2.5714285714285716,-1.1230750103131868,0.3157894736842105,14,14
10-15,300,76,6,0.40000000000000036,3.923076923076923,3.6153846153846154,-1.3986414450628217,0.3055555555555556,13,13
10-15,300,76,7,-0.5999999999999996,2.933333333333333,2.2,-2.9136152861465234,0.32432432432432434,15,15
10-15,300,76,8,0.40000000000000036,1.411764705882353,0.9411764705882353,-1.6890463387171617,0.3333333333333333,17,17
10-15,300,76,9,-0.5999999999999996,3.3076923076923075,1.9230769230769231,-0.4150747048843184,0.275,13,13
10-15,300,76,10,-0.5999999999999996,2.5384615384615383,2.076923076923077,0.056488118396373625,0.2894736842105263,13,13
10-15,300,76,11,1.4000000000000004,3.5714285714285716,2.0,-0.3143489305512046,0.2894736842105263,14,14
10-15,300,76,12,1.4000000000000004,3.0,2.3846153846153846,-0.22227279900107533,0.36363636363636365,13,13
10-15,300,76,13,-0.5999999999999996,3.230769230769231,3.3076923076923075,-0.5246987980499396,0.375,13,13
10-15,300,76,14,-1.5999999999999996,4.2,2.466666666666667,-1.252758172471658,0.32432432432432434,15,15
10-15,300,76,15,0.40000000000000036,2.4375,2.6875,-3.8707149458496137,0.3142857142857143,16,16
10-15,300,76,16,-0.5999999999999996,2.727272727272727,1.7272727272727273,-0.9686892861500382,0.2571428571428571,11,11
10-15,300,76,17,-0.5999999999999996,2.6923076923076925,1.6923076923076923,-0.5052453911339397,0.3,13,13
10-15,42,1,0,-0.9390243902439028,3.8461538461538463,3.076923076923077,-1.385156831340282,0.39285714285714285,13,13
10-15,42,1,1,-0.9390243902439028,4.705882352941177,2.5294117647058822,-1.4493862248490523,0.2894736842105263,17,17
10-15,42,1,2,0.06097560975609717,4.0,2.1538461538461537,-2.123244354756025,0.4782608695652174,13,13
10-15,42,1,3,1.0609756097560972,4.714285714285714,3.2857142857142856,-1.0839528798242102,0.36666666666666664,14,14
10-15,42,1,4,-2.939024390243903,3.789473684210526,2.6842105263157894,-7.1866859073516025,0.2558139534883721,19,19
10-15,42,1,5,-2.939024390243903,4.25,2.75,-5.843120805104263,0.36666666666666664,16,16
10-15,42,1,6,3.060975609756097,2.3846153846153846,1.9230769230769231,-1.631106060289312,0.3793103448275862,13,13
10-15,42,1,7,-0.9390243902439028,4.428571428571429,2.9285714285714284,-3.2398899028194137,0.39285714285714285,14,14
10-15,42,1,8,2.060975609756097,1.9230769230769231,1.3076923076923077,-0.33162806522886945,0.3793103448275862,13,13
10-15,42,1,9,-0.9390243902439028,5.375,4.0,-3.976044813345652,0.3235294117647059,16,16
10-15,42,1,10,7.060975609756097,0.0,2.0,0.6685458282008765,0.2571428571428571,9,9
10-15,42,1,11,1.0609756097560972,3.923076923076923,2.923076923076923,-0.3308292307192459,0.4782608695652174,13,13
10-15,42,1,12,3.060975609756097,2.2142857142857144,2.5714285714285716,-1.0316300257691184,0.4230769230769231,14,14
10-15,42,1,13,0.06097560975609717,4.583333333333333,3.0833333333333335,-0.8154882595699744,0.34375,12,12
10-15,42,1,14,0.06097560975609717,2.5555555555555554,2.0555555555555554,-2.534854268276831,0.2972972972972973,18,18
10-15,42,1,15,0.06097560975609717,4.083333333333333,2.5,-1.4567427864749336,0.3055555555555556,12,12
10-15,42,1,16,0.06097560975609717,5.416666666666667,2.4166666666666665,-0.6633235324116008,0.44,12,12
10-15,42,1,17,-2.939024390243903,2.8125,2.0,-5.393824873761331,0.4074074074074074,16,16
10-15,42,1,18,0.06097560975609717,4.133333333333334,3.6666666666666665,-1.55138199099747,0.4074074074074074,15,15
10-15,42,1,19,8.060975609756097,0.0,0.0,0.15640417067334034,0.28125,9,9
10-15,42,1,20,2.060975609756097,2.6923076923076925,1.7692307692307692,-1.6116299822169817,0.4583333333333333,13,13
10-15,42,1,21,1.0609756097560972,3.5714285714285716,2.642857142857143,-2.3474543280171924,0.2894736842105263,14,14
10-15,42,1,22,-0.9390243902439028,4.833333333333333,3.75,-0.5497777412092545,0.3333333333333333,12,12
10-15,42,29,0,-1.0,6.833333333333333,4.0,-4.6601898908484145,0.34210526315789475,18,18
10-15,42,29,1,3.0,4.294117647058823,2.1176470588235294,-3.2838010143314023,0.3939393939393939,17,17
10-15,42,29,2,0.0,4.066666666666666,2.533333333333333,-2.575177270948188,0.3870967741935484,15,15
10-15,42,29,3,2.0,5.0,3.3125,-1.9622367938936804,0.3170731707317073,16,16
10-15,42,29,4,2.0,3.3529411764705883,1.6470588235294117,-3.631997451127972,0.34285714285714286,17,17
10-15,42,29,5,2.0,3.3333333333333335,2.2666666666666666,-0.7309550097124883,0.5416666666666666,15,15
10-15,42,4,0,-0.666666666666667,3.0,1.8,-1.7843565105140444,0.34615384615384615,10,10
10-15,42,4,1,-3.666666666666667,1.6875,1.625,-1.6697162051350456,0.3235294117647059,16,16
10-15,42,4,2,-0.666666666666667,1.3333333333333333,0.9166666666666666,-2.8405395148874963,0.2631578947368421,12,12
10-15,42,4,3,1.333333333333333,1.2727272727272727,1.3636363636363635,-1.7062483059125952,0.20689655172413793,11,11
10-15,42,4,4,0.33333333333333304,2.642857142857143,1.8571428571428572,-3.9847054919810034,0.29411764705882354,14,14
10-15,42,4,5,1.333333333333333,1.6923076923076923,1.6153846153846154,-1.3012475071009246,0.3225806451612903,13,13
10-15,42,45,0,0.0952380952380949,2.1875,2.8125,-3.334992231015349,0.2777777777777778,16,16
10-15,42,45,1,-0.9047619047619051,2.8666666666666667,2.533333333333333,-2.689401853276649,0.3448275862068966,15,15
10-15,42,45,2,0.0952380952380949,2.7333333333333334,2.466666666666667,-4.561089403927326,0.34375,15,15
10-15,42,45,3,0.0952380952380949,1.8571428571428572,1.8571428571428572,-2.954863980412483,0.23684210526315788,14,14
10-15,42,45,4,0.0952380952380949,3.8823529411764706,2.9411764705882355,-3.4790366194138187,0.36666666666666664,17,17
10-15,42,45,5,-1.904761904761905,3.0,1.6666666666666667,-4.662179957333137,0.2727272727272727,12,12
10-15,42,54,0,2.966666666666667,3.2857142857142856,2.642857142857143,-3.145730722433654,0.24,14,14
10-15,42,54,1,0.9666666666666668,2.933333333333333,2.466666666666667,-1.9087218866334297,0.3076923076923077,15,15
10-15,42,54,2,2.966666666666667,5.0,3.8125,-3.147156078804983,0.46153846153846156,16,16
10-15,42,54,3,-0.033333333333333215,4.357142857142857,1.8571428571428572,-3.2793233812626563,0.35294117647058826,14,14
10-15,42,54,4,0.9666666666666668,4.6,2.2666666666666666,-4.003419262369789,0.2608695652173913,15,15
10-15,42,54,5,-0.033333333333333215,4.916666666666667,3.25,-0.005538518715184116,0.4,12,12
10-15,42,54,6,0.9666666666666668,5.0,3.0714285714285716,-0.8952980878239032,0.32432432432432434,14,14
10-15,42,54,7,2.966666666666667,3.4,2.4,-3.6442276959460282,0.34285714285714286,15,15
10-15,42,54,8,0.9666666666666668,4.352941176470588,2.176470588235294,-3.7340779485384696,0.3076923076923077,17,17
10-15,42,54,9,-1.0333333333333332,4.866666666666666,2.933333333333333,-2.064078552342835,0.3870967741935484,15,15
10-15,42,54,10,-0.033333333333333215,2.875,2.125,-2.9111879332631365,0.32432432432432434,16,16
10-15,42,54,11,1.9666666666666668,4.75,3.25,-3.0014481557300314,0.275,16,16
10-15,42,54,12,1.9666666666666668,3.125,2.5625,-2.0614917907951167,0.35294117647058826,16,16
10-15,42,54,13,-0.033333333333333215,4.733333333333333,3.7333333333333334,-3.8878370649763383,0.3157894736842105,15,15
10-15,42,54,14,-0.033333333333333215,3.1333333333333333,1.9333333333333333,-1.5842145868155284,0.34285714285714286,15,15
10-15,42,54,15,-0.033333333333333215,4.333333333333333,2.0833333333333335,-0.008174921515092026,0.48,12,12
10-15,42,54,16,-1.0333333333333332,6.571428571428571,3.0714285714285716,-1.6591063994928845,0.5714285714285714,14,14
10-15,42,54,17,1.9666666666666668,4.785714285714286,4.5,-0.9595090483489913,0.3055555555555556,14,14
10-15,42,54,18,0.9666666666666668,5.333333333333333,3.9444444444444446,-4.307525149582943,0.32432432432432434,18,18
10-15,42,54,19,0.9666666666666668,5.142857142857143,4.357142857142857,-1.2248625352731324,0.3076923076923077,14,14
10-15,42,54,20,0.9666666666666668,5.0,3.2142857142857144,-0.8257126032040105,0.3333333333333333,14,14
10-15,42,54,21,-0.033333333333333215,3.5789473684210527,2.210526315789474,-5.485174514979008,0.3333333333333333,19,19
10-15,42,54,22,0.9666666666666668,2.7333333333333334,1.9333333333333333,-1.6674766885844292,0.3076923076923077,15,15
10-15,42,54,23,-0.033333333333333215,4.294117647058823,3.4705882352941178,-1.9677359199376951,0.3157894736842105,17,17
10-15,42,54,24,-1.0333333333333332,3.9411764705882355,2.764705882352941,-4.8685943093005335,0.4444444444444444,17,17
10-15,42,54,25,-0.033333333333333215,4.3125,2.5625,-4.908690715150442,0.27906976744186046,16,16
10-15,42,54,26,0.9666666666666668,5.846153846153846,4.230769230769231,0.10346696379565404,0.5217391304347826,13,13
10-15,42,54,27,1.9666666666666668,3.8666666666666667,2.3333333333333335,-2.6901326864317525,0.4444444444444444,15,15
10-15,42,54,28,2.966666666666667,3.5,1.7857142857142858,-1.1021619875900797,0.3076923076923077,14,14
10-15,42,54,29,-1.0333333333333332,5.142857142857143,2.4285714285714284,-2.8179253735870593,0.3333333333333333,14,14
10-15,42,61,0,0.05555555555555536,2.3333333333333335,2.0,-1.27437537230071,0.4583333333333333,12,12
10-15,42,61,1,2.0555555555555554,2.7142857142857144,1.7857142857142858,-3.185037451039534,0.22727272727272727,14,14
10-15,42,61,2,1.0555555555555554,2.533333333333333,2.466666666666667,-3.4424798053223644,0.3103448275862069,15,15
10-15,42,61,3,0.05555555555555536,4.0,3.7058823529411766,-2.820142107520951,0.44,17,17
10-15,42,61,4,2.0555555555555554,2.25,1.75,-1.8919236618530708,0.4074074074074074,16,16
10-15,42,61,5,-2.9444444444444446,3.9285714285714284,2.7857142857142856,-4.581288656059769,0.44,14,14
10-15,42,61,6,-0.9444444444444446,4.6923076923076925,2.8461538461538463,-3.544652392673015,0.2972972972972973,13,13
10-15,42,61,7,-0.9444444444444446,4.454545454545454,2.909090909090909,-0.8789018713141558,0.2647058823529412,11,11
10-15,42,61,8,2.0555555555555554,2.7857142857142856,3.142857142857143,-0.8438828748403769,0.44,14,14
10-15,42,61,9,-1.9444444444444446,4.833333333333333,3.75,-1.3774869412300177,0.5238095238095238,12,12
10-15,42,61,10,1.0555555555555554,2.125,2.625,-3.53376023527926,0.3225806451612903,16,16
10-15,42,61,11,1.0555555555555554,2.25,2.0,-1.9790172959037589,0.4166666666666667,12,12
10-15,42,61,12,0.05555555555555536,2.6363636363636362,1.3636363636363635,-0.14948164278757756,0.3333333333333333,11,11
10-15,42,61,13,3.0555555555555554,3.2142857142857144,3.0,-1.1144261422668933,0.4230769230769231,14,14
10-15,42,61,14,2.0555555555555554,3.1538461538461537,2.230769230769231,-1.5000318342354149,0.30303030303030304,13,13
10-15,42,61,15,2.0555555555555554,2.933333333333333,2.8666666666666667,-2.186091662602851,0.3142857142857143,15,15
10-15,42,61,16,-0.9444444444444446,3.4166666666666665,3.5,-1.4191845695022496,0.4166666666666667,12,12
10-15,42,61,17,2.0555555555555554,3.0833333333333335,2.75,-1.122613303752587,0.30303030303030304,12,12
10-15,42,61,18,-1.9444444444444446,6.153846153846154,4.153846153846154,-0.6602242003864378,0.4230769230769231,13,13
10-15,42,61,19,1.0555555555555554,2.125,1.9375,-2.8493301477574278,0.3333333333333333,16,16
10-15,42,61,20,0.05555555555555536,3.066666666666667,2.0,-3.0341212963830912,0.3793103448275862,15,15
10-15,42,61,21,1.0555555555555554,3.0,2.3333333333333335,-1.3829799201193964,0.3548387096774194,12,12
10-15,42,61,22,2.0555555555555554,2.1333333333333333,1.8666666666666667,-1.6025811797153438,0.2894736842105263,15,15
10-15,42,61,23,0.05555555555555536,2.3333333333333335,1.3333333333333333,-4.120825569567387,0.39285714285714285,15,15
10-15,42,62,0,-0.6363636363636367,2.7,2.6,-0.5050811305554816,0.27586206896551724,10,10
10-15,42,62,1,0.3636363636363633,1.7222222222222223,1.5555555555555556,-2.5747495661489666,0.3235294117647059,18,18
10-15,42,62,2,-2.6363636363636367,3.2142857142857144,2.7857142857142856,-3.087474662315799,0.28205128205128205,14,14
10-15,42,62,3,2.3636363636363633,0.625,1.125,-3.6597556533815805,0.3235294117647059,16,16
10-15,42,62,4,0.3636363636363633,1.3636363636363635,1.2727272727272727,-0.10437553119845663,0.4,11,11
10-15,42,62,5,0.3636363636363633,1.6666666666666667,2.4,-3.83992702656542,0.3333333333333333,15,15
10-15,42,62,6,0.3636363636363633,0.8571428571428571,1.0,-3.9181217296863906,0.4230769230769231,14,14
10-15,42,62,7,0.3636363636363633,0.8,1.2,-2.2274858355522156,0.3793103448275862,15,15
10-15,42,62,8,-0.6363636363636367,2.6,2.2666666666666666,-7.252349896240048,0.29411764705882354,15,15
10-15,42,62,9,-1.6363636363636367,2.3076923076923075,1.9230769230769231,-1.4324128435691819,0.36666666666666664,13,13
10-15,42,62,10,-0.6363636363636367,2.4285714285714284,2.4285714285714284,-4.779885802330714,0.4074074074074074,14,14
10-15,42,62,11,-0.6363636363636367,2.0,2.076923076923077,-2.302788126457017,0.34615384615384615,13,13
10-15,42,76,0,0.5,2.235294117647059,2.176470588235294,-2.828935984034616,0.35294117647058826,17,17
10-15,42,76,1,-0.5,2.5,1.2777777777777777,-5.005000436758564,0.36363636363636365,18,18
10-15,42,76,2,0.5,2.235294117647059,2.2941176470588234,-3.0139504718827084,0.35294117647058826,17,17
10-15,42,76,3,-0.5,2.076923076923077,2.230769230769231,-2.439768916279718,0.3142857142857143,13,13
10-15,42,76,4,1.5,1.6666666666666667,1.3333333333333333,-1.931888602557594,0.3076923076923077,15,15
10-15,42,76,5,0.5,1.4375,2.1875,-1.885389498900622,0.25,16,16
10-15,42,76,6,-1.5,2.823529411764706,2.0588235294117645,-4.598472846293589,0.32432432432432434,17,17
10-15,42,76,7,-1.5,2.5555555555555554,2.3333333333333335,-6.233975116425427,0.35294117647058826,18,18
10-15,42,76,8,-2.5,2.466666666666667,1.4,-1.6544011551995934,0.2857142857142857,15,15
10-15,42,76,9,-0.5,3.5,2.9375,-2.3218835251318524,0.2926829268292683,16,16
10-15,42,76,10,-0.5,3.0,2.7142857142857144,-1.3794485286343843,0.3235294117647059,14,14
10-15,42,76,11,-1.5,2.5714285714285716,2.142857142857143,-0.3992568286485036,0.35294117647058826,14,14
10-15,42,76,12,1.5,2.230769230769231,2.923076923076923,-0.9117494098318273,0.2926829268292683,13,13
10-15,42,76,13,1.5,1.3333333333333333,1.0,-1.349205828286358,0.3548387096774194,15,15
10-15,42,76,14,0.5,2.823529411764706,2.0588235294117645,-3.580242130352417,0.375,17,17
10-15,42,76,15,-0.5,1.3529411764705883,1.8823529411764706,-2.996627451851964,0.3,17,17
10-15,42,76,16,-0.5,2.25,2.3125,-5.164270594890695,0.375,16,16
10-15,42,76,17,0.5,2.642857142857143,1.5714285714285714,-1.406565947807394,0.36363636363636365,14,14
10-15,42,76,18,0.5,2.375,2.3125,-2.1673710728064206,0.2608695652173913,16,16
10-15,42,76,19,0.5,3.75,2.875,-1.0778921456076205,0.34285714285714286,16,16
10-15,42,76,20,1.5,1.4666666666666666,1.3333333333333333,-2.294755522096238,0.26666666666666666,15,15
10-15,42,76,21,-1.5,3.466666666666667,2.466666666666667,-2.264606763957999,0.41379310344827586,15,15
10-15,42,76,22,-0.5,2.8666666666666667,2.933333333333333,-1.4494500483851878,0.35294117647058826,15,15
30-40,100,15,0,4.7804878048780495,4.352941176470588,1.6470588235294117,-0.042051858501509866,0.3409090909090909,17,17
30-40,100,15,1,-0.21951219512195053,4.473684210526316,1.6842105263157894,-2.6209974929370214,0.3409090909090909,19,19
30-40,100,15,2,2.7804878048780495,4.882352941176471,1.8235294117647058,-1.8592650941282043,0.3333333333333333,17,17
30-40,100,15,3,0.7804878048780495,4.35,1.95,-2.9986503314576107,0.2830188679245283,20,20
30-40,100,15,4,6.7804878048780495,2.8333333333333335,1.0555555555555556,-2.5207767635583873,0.3488372093023256,18,18
30-40,100,15,5,0.7804878048780495,4.863636363636363,1.9090909090909092,-7.309884976682953,0.3125,22,22
30-40,100,15,6,0.7804878048780495,6.125,2.1875,-0.691814574267482,0.3409090909090909,16,16
30-40,100,15,7,-0.21951219512195053,3.55,1.6,-3.5851664077199525,0.2830188679245283,20,20
30-40,100,15,8,5.7804878048780495,3.111111111111111,1.3888888888888888,-2.105331380065763,0.3488372093023256,18,18
30-40,100,15,9,1.7804878048780495,3.857142857142857,1.4761904761904763,-6.256461768221924,0.29411764705882354,21,21
30-40,100,15,10,0.7804878048780495,3.5238095238095237,1.4285714285714286,-5.096306727326009,0.30612244897959184,21,21
30-40,100,15,11,4.7804878048780495,2.9411764705882355,1.2352941176470589,-2.9276749667769755,0.34146341463414637,17,17
30-40,100,15,12,2.7804878048780495,3.9444444444444446,1.8333333333333333,-1.7415808924015435,0.2857142857142857,18,18
30-40,100,15,13,1.7804878048780495,5.117647058823529,2.176470588235294,-1.3777732356356862,0.39473684210526316,17,17
30-40,100,15,14,8.78048780487805,2.8666666666666667,1.3333333333333333,-0.7574538828412184,0.35,15,15
30-40,100,15,15,3.7804878048780495,2.5625,1.4375,-0.879806928773177,0.3125,16,16
30-40,100,15,16,-4.2195121951219505,6.2631578947368425,2.3157894736842106,-4.4103700111609205,0.32608695652173914,19,19
30-40,100,15,17,2.7804878048780495,3.235294117647059,1.411764705882353,-1.8662252075446297,0.39473684210526316,17,17
30-40,100,15,18,0.7804878048780495,4.352941176470588,1.9411764705882353,-3.192575252061943,0.28888888888888886,17,17
30-40,100,15,19,0.7804878048780495,2.65,1.0,-4.324407109641469,0.3488372093023256,20,20
30-40,100,15,20,3.7804878048780495,4.0588235294117645,1.8823529411764706,-1.6212507519230708,0.32608695652173914,17,17
30-40,100,15,21,5.7804878048780495,3.5555555555555554,1.5555555555555556,-3.7335395045593027,0.375,18,18
30-40,100,15,22,3.7804878048780495,3.9411764705882355,1.1764705882352942,-0.7121221469337796,0.35714285714285715,17,17
30-40,100,15,23,4.7804878048780495,2.9411764705882355,1.2941176470588236,-1.5015692277083867,0.32608695652173914,17,17
30-40,100,15,24,1.7804878048780495,2.4,1.05,-4.357767693116329,0.3125,20,20
30-40,100,15,25,2.7804878048780495,5.1875,2.3125,-2.286272029668907,0.2857142857142857,16,16
30-40,100,15,26,-0.21951219512195053,4.521739130434782,1.565217391304348,-4.737919910432537,0.32608695652173914,23,23
30-40,100,15,27,4.7804878048780495,2.6666666666666665,1.0,-2.419932407130545,0.29411764705882354,18,18
30-40,100,15,28,-0.21951219512195053,3.8333333333333335,1.8333333333333333,-3.4399623248282296,0.39473684210526316,18,18
30-40,100,15,29,2.7804878048780495,4.526315789473684,1.894736842105263,-2.603210271030548,0.3125,19,19
30-40,100,15,30,0.7804878048780495,3.9375,1.625,-1.0053018515172878,0.3125,16,16
30-40,100,15,31,3.7804878048780495,3.5625,1.4375,-0.7759581951468133,0.32608695652173914,16,16
30-40,100,15,32,1.7804878048780495,4.0588235294117645,1.6470588235294117,-1.8922139125425015,0.36585365853658536,17,17
30-40,100,15,33,2.7804878048780495,6.176470588235294,2.4705882352941178,-1.8866175343937353,0.3111111111111111,17,17
30-40,100,15,34,3.7804878048780495,4.111111111111111,1.6111111111111112,-2.6996226574992757,0.3488372093023256,18,18
30-40,100,15,35,6.7804878048780495,4.2,1.65,-2.8360893837889303,0.26785714285714285,20,20
30-40,100,15,36,-4.2195121951219505,7.142857142857143,2.4761904761904763,-4.501999777618039,0.2830188679245283,21,21
30-40,100,15,37,4.7804878048780495,2.4705882352941178,1.1764705882352942,-2.153760173343471,0.2826086956521739,17,17
30-40,100,15,38,1.7804878048780495,3.9375,1.8125,-0.9759970662125848,0.3333333333333333,16,16
30-40,100,15,39,7.7804878048780495,1.9047619047619047,1.1428571428571428,-4.422516869890386,0.34146341463414637,21,21
30-40,100,15,40,0.7804878048780495,2.9444444444444446,1.2777777777777777,-2.6429924945405223,0.2978723404255319,18,18
30-40,100,15,41,1.7804878048780495,4.526315789473684,2.0,-6.003339676404721,0.3611111111111111,19,19
30-40,100,15,42,-0.21951219512195053,5.25,2.125,-0.7758352329474287,0.36585365853658536,16,16
30-40,100,15,43,22.78048780487805,0.0,2.0,0.5441658915951847,0.3157894736842105,12,12
30-40,100,15,44,-5.2195121951219505,6.882352941176471,2.235294117647059,-2.3938978709047656,0.4838709677419355,17,17
30-40,100,15,45,6.7804878048780495,1.736842105263158,0.8947368421052632,-3.4229321573729967,0.35714285714285715,19,19
30-40,100,15,46,3.7804878048780495,4.25,1.625,-1.171449043569737,0.25925925925925924,16,16
30-40,100,19,0,0.16666666666666785,4.055555555555555,1.2777777777777777,-2.531944842266966,0.42857142857142855,18,18
30-40,100,19,1,2.166666666666668,7.05,2.4,-3.6115405009859383,0.3191489361702128,20,20
30-40,100,19,2,0.16666666666666785,4.277777777777778,1.6666666666666667,-1.822807505217497,0.2857142857142857,18,18
30-40,100,19,3,-1.8333333333333321,6.052631578947368,2.4210526315789473,-3.0251408312215062,0.36585365853658536,19,19
30-40,100,19,4,4.166666666666668,6.208333333333333,2.6666666666666665,-5.731456074594469,0.3125,24,24
30-40,100,19,5,3.166666666666668,2.4,1.4,-4.7505597762574325,0.3191489361702128,20,20
30-40,100,19,6,3.166666666666668,2.9,1.05,-2.9313472312514928,0.3191489361702128,20,20
30-40,100,19,7,3.166666666666668,2.473684210526316,1.5263157894736843,-3.167454042766621,0.30434782608695654,19,19
30-40,100,19,8,3.166666666666668,3.3529411764705883,1.1764705882352942,-2.135573788315014,0.2549019607843137,17,17
30-40,100,19,9,-1.8333333333333321,4.666666666666667,1.3888888888888888,-1.8047836276300582,0.42857142857142855,18,18
30-40,100,19,10,0.16666666666666785,3.1176470588235294,1.7058823529411764,-1.555522238340927,0.3488372093023256,17,17
30-40,100,19,11,10.166666666666668,2.111111111111111,2.0,-2.9061094911749015,0.3333333333333333,18,18
30-40,100,19,12,2.166666666666668,3.210526315789474,1.5263157894736843,-2.190069695070633,0.36585365853658536,19,19
30-40,100,19,13,2.166666666666668,3.95,1.6,-3.1126255566405234,0.3488372093023256,20,20
30-40,100,19,14,2.166666666666668,4.619047619047619,1.619047619047619,-4.036709644323309,0.32608695652173914,21,21
30-40,100,19,15,3.166666666666668,3.1875,1.625,-2.2771083092502518,0.35,16,16
30-40,100,19,16,0.16666666666666785,5.388888888888889,2.611111111111111,-4.480130129078134,0.2916666666666667,18,18
30-40,100,19,17,1.1666666666666679,3.210526315789474,1.5263157894736843,-3.312623691894259,0.38461538461538464,19,19
30-40,100,19,18,0.16666666666666785,3.6842105263157894,1.1578947368421053,-3.4997438765058173,0.30434782608695654,19,19
30-40,100,19,19,1.1666666666666679,3.0,1.2777777777777777,-1.946491029590106,0.35714285714285715,18,18
30-40,100,19,20,0.16666666666666785,4.9411764705882355,2.0,-1.5857088421362293,0.3333333333333333,17,17
30-40,100,19,21,3.166666666666668,6.111111111111111,2.5,-1.9845768632330867,0.3409090909090909,18,18
30-40,100,19,22,3.166666666666668,2.789473684210526,1.3157894736842106,-4.730051947230095,0.3333333333333333,19,19
30-40,100,19,23,-0.8333333333333321,3.2857142857142856,1.9523809523809523,-4.389715740806422,0.2978723404255319,21,21
30-40,100,3,0,1.0,5.5,2.4375,-0.5934760478894529,0.3684210526315789,16,16
30-40,100,3,1,-1.0,4.2631578947368425,1.4736842105263157,-3.038091413233815,0.375,19,19
30-40,100,3,2,-1.0,5.555555555555555,2.0,-1.89698889187548,0.3488372093023256,18,18
30-40,100,3,3,22.0,0.0,2.0,0.02187099546426865,0.3409090909090909,15,15
30-40,100,3,4,-1.0,5.190476190476191,2.1904761904761907,-3.739694841104229,0.2830188679245283,21,21
30-40,100,3,5,-6.0,6.764705882352941,2.1176470588235294,-3.126676404883255,0.3333333333333333,17,17
30-40,100,3,6,0.0,3.0,1.0588235294117647,-1.3447836553878003,0.3488372093023256,17,17
30-40,100,3,7,2.0,3.3333333333333335,1.1666666666666667,-3.991506639008094,0.30612244897959184,18,18
30-40,100,3,8,4.0,3.411764705882353,1.3529411764705883,-2.6268723698503886,0.30434782608695654,17,17
