arm,band_topo,seed,eval_cond,episode,root_owned,reachable,n_discovered,won,score
3,scalability_80_100_100,100,membership,0,31,82,80,0,0.3780487804878049
3,scalability_80_100_100,100,membership,1,0,86,1,0,0.0
3,scalability_80_100_100,100,membership,2,26,71,69,0,0.36619718309859156
3,scalability_80_100_100,100,membership,3,30,75,73,0,0.4
3,scalability_80_100_100,100,membership,4,29,75,73,0,0.38666666666666666
3,scalability_80_100_100,100,membership,5,34,73,71,0,0.4657534246575342
3,scalability_80_100_100,100,membership,6,36,76,73,0,0.47368421052631576
3,scalability_80_100_100,100,membership,7,31,74,72,0,0.4189189189189189
3,scalability_80_100_100,100,membership,8,26,71,69,0,0.36619718309859156
3,scalability_80_100_100,100,membership,9,27,78,76,0,0.34615384615384615
3,scalability_80_100_100,100,membership,10,25,73,71,0,0.3424657534246575
3,scalability_80_100_100,100,membership,11,24,72,65,0,0.3333333333333333
3,scalability_80_100_100,100,membership,12,30,80,78,0,0.375
3,scalability_80_100_100,100,membership,13,29,69,67,0,0.42028985507246375
3,scalability_80_100_100,100,membership,14,27,71,69,0,0.38028169014084506
3,scalability_80_100_100,100,membership,15,33,71,69,0,0.4647887323943662
3,scalability_80_100_100,100,membership,16,27,74,72,0,0.36486486486486486
3,scalability_80_100_100,100,membership,17,31,76,74,0,0.40789473684210525
3,scalability_80_100_100,100,membership,18,24,77,75,0,0.3116883116883117
3,scalability_80_100_100,100,membership,19,17,83,81,0,0.20481927710843373
3,scalability_80_100_100,100,membership,20,31,80,77,0,0.3875
3,scalability_80_100_100,100,membership,21,30,70,68,0,0.42857142857142855
3,scalability_80_100_100,100,membership,22,27,77,75,0,0.35064935064935066
3,scalability_80_100_100,100,membership,23,32,76,66,0,0.42105263157894735
3,scalability_80_100_100,100,membership,24,30,80,78,0,0.375
3,scalability_80_100_100,100,membership,25,26,69,67,0,0.37681159420289856
3,scalability_80_100_100,100,membership,26,31,76,74,0,0.40789473684210525
3,scalability_80_100_100,100,membership,27,31,76,73,0,0.40789473684210525
3,scalability_80_100_100,100,membership,28,33,76,74,0,0.4342105263157895
3,scalability_80_100_100,100,membership,29,29,70,68,0,0.4142857142857143
3,scalability_80_100_100,100,membership,30,22,73,71,0,0.3013698630136986
3,scalability_80_100_100,100,membership,31,30,76,74,0,0.39473684210526316
3,scalability_80_100_100,100,membership,32,0,86,1,0,0.0
3,scalability_80_100_100,100,membership,33,32,74,72,0,0.43243243243243246
3,scalability_80_100_100,100,membership,34,33,66,64,0,0.5
3,scalability_80_100_100,100,membership,35,25,75,73,0,0.3333333333333333
3,scalability_80_100_100,100,membership,36,26,82,80,0,0.3170731707317073
3,scalability_80_100_100,100,membership,37,30,76,74,0,0.39473684210526316
3,scalability_80_100_100,100,membership,38,33,75,73,0,0.44
3,scalability_80_100_100,100,membership,39,27,75,73,0,0.36
3,scalability_80_100_100,100,membership,40,35,80,78,0,0.4375
3,scalability_80_100_100,100,membership,41,24,71,69,0,0.3380281690140845
3,scalability_80_100_100,100,membership,42,28,74,71,0,0.3783783783783784
3,scalability_80_100_100,100,membership,43,33,78,76,0,0.4230769230769231
3,scalability_80_100_100,100,membership,44,27,74,72,0,0.36486486486486486
3,scalability_80_100_100,100,membership,45,0,86,1,0,0.0
3,scalability_80_100_100,100,membership,46,26,79,77,0,0.3291139240506329
3,scalability_80_100_100,100,membership,47,23,80,78,0,0.2875
3,scalability_80_100_100,100,membership,48,29,69,67,0,0.42028985507246375
3,scalability_80_100_100,100,membership,49,27,81,79,0,0.3333333333333333
3,scalability_80_100_100,100,membership,50,0,86,1,0,0.0
3,scalability_80_100_100,100,membership,51,30,76,74,0,0.39473684210526316
3,scalability_80_100_100,100,membership,52,24,69,65,0,0.34782608695652173
3,scalability_80_100_100,100,membership,53,29,73,71,0,0.3972602739726027
3,scalability_80_100_100,100,membership,54,34,73,71,0,0.4657534246575342
3,scalability_80_100_100,100,membership,55,34,75,74,0,0.4533333333333333
3,scalability_80_100_100,100,membership,56,30,78,76,0,0.38461538461538464
3,scalability_80_100_100,100,membership,57,19,77,75,0,0.24675324675324675
3,scalability_80_100_100,100,membership,58,34,65,63,0,0.5230769230769231
3,scalability_80_100_100,100,membership,59,31,76,74,0,0.40789473684210525
3,scalability_80_100_100,100,membership,60,32,81,73,0,0.3950617283950617
3,scalability_80_100_100,100,membership,61,31,74,72,0,0.4189189189189189
3,scalability_80_100_100,100,membership,62,36,70,68,0,0.5142857142857142
3,scalability_80_100_100,100,membership,63,28,78,76,0,0.358974358974359
3,scalability_80_100_100,100,membership,64,28,77,75,0,0.36363636363636365
3,scalability_80_100_100,100,membership,65,33,75,73,0,0.44
3,scalability_80_100_100,100,membership,66,23,73,71,0,0.3150684931506849
3,scalability_80_100_100,100,membership,67,29,75,73,0,0.38666666666666666
3,scalability_80_100_100,100,membership,68,29,81,79,0,0.35802469135802467
3,scalability_80_100_100,100,membership,69,28,79,77,0,0.35443037974683544
3,scalability_80_100_100,100,membership,70,35,74,72,0,0.47297297297297297
3,scalability_80_100_100,100,membership,71,27,77,75,0,0.35064935064935066
3,scalability_80_100_100,100,membership,72,29,74,72,0,0.3918918918918919
3,scalability_80_100_100,100,membership,73,31,79,77,0,0.3924050632911392
3,scalability_80_100_100,100,membership,74,28,81,79,0,0.345679012345679
3,scalability_80_100_100,100,membership,75,28,78,76,0,0.358974358974359
3,scalability_80_100_100,100,membership,76,33,73,71,0,0.4520547945205479
3,scalability_80_100_100,100,membership,77,27,72,70,0,0.375
3,scalability_80_100_100,100,membership,78,27,73,70,0,0.3698630136986301
3,scalability_80_100_100,100,membership,79,34,79,77,0,0.43037974683544306
3,scalability_80_100_100,100,membership,80,27,73,71,0,0.3698630136986301
3,scalability_80_100_100,100,membership,81,24,77,75,0,0.3116883116883117
3,scalability_80_100_100,100,membership,82,32,81,79,0,0.3950617283950617
3,scalability_80_100_100,100,membership,83,25,70,68,0,0.35714285714285715
3,scalability_80_100_100,100,membership,84,31,76,74,0,0.40789473684210525
3,scalability_80_100_100,100,membership,85,0,86,1,0,0.0
3,scalability_80_100_100,100,membership,86,15,80,35,0,0.1875
3,scalability_80_100_100,100,membership,87,23,72,70,0,0.3194444444444444
3,scalability_80_100_100,100,membership,88,35,75,73,0,0.4666666666666667
3,scalability_80_100_100,100,membership,89,35,80,78,0,0.4375
3,scalability_80_100_100,100,membership,90,29,73,71,0,0.3972602739726027
3,scalability_80_100_100,100,membership,91,26,76,74,0,0.34210526315789475
3,scalability_80_100_100,100,membership,92,25,76,74,0,0.32894736842105265
3,scalability_80_100_100,100,membership,93,27,72,70,0,0.375
3,scalability_80_100_100,100,membership,94,0,86,1,0,0.0
3,scalability_80_100_100,100,membership,95,30,65,63,0,0.46153846153846156
3,scalability_80_100_100,100,membership,96,34,78,75,0,0.4358974358974359
3,scalability_80_100_100,100,membership,97,30,72,70,0,0.4166666666666667
3,scalability_80_100_100,100,membership,98,36,80,78,0,0.45
3,scalability_80_100_100,100,membership,99,32,75,73,0,0.4266666666666667
3,scalability_80_100_100,100,membership,100,34,77,75,0,0.44155844155844154
3,scalability_80_100_100,100,membership,101,27,74,72,0,0.36486486486486486
3,scalability_80_100_100,100,membership,102,31,75,73,0,0.41333333333333333
3,scalability_80_100_100,100,membership,103,29,78,76,0,0.3717948717948718
3,scalability_80_100_100,100,membership,104,37,75,73,0,0.49333333333333335
3,scalability_80_100_100,100,membership,105,26,73,71,0,0.3561643835616438
3,scalability_80_100_100,100,membership,106,29,75,73,0,0.38666666666666666
3,scalability_80_100_100,100,membership,107,30,76,74,0,0.39473684210526316
3,scalability_80_100_100,100,membership,108,30,79,77,0,0.379746835443038
3,scalability_80_100_100,100,membership,109,24,70,68,0,0.34285714285714286
3,scalability_80_100_100,100,membership,110,27,74,72,0,0.36486486486486486
3,scalability_80_100_100,100,membership,111,32,69,67,0,0.463768115942029
3,scalability_80_100_100,100,membership,112,36,80,78,0,0.45
3,scalability_80_100_100,100,membership,113,27,77,75,0,0.35064935064935066
3,scalability_80_100_100,100,membership,114,26,68,66,0,0.38235294117647056
3,scalability_80_100_100,100,membership,115,31,75,73,0,0.41333333333333333
3,scalability_80_100_100,100,membership,116,0,86,1,0,0.0
3,scalability_80_100_100,100,membership,117,27,80,78,0,0.3375
3,scalability_80_100_100,100,membership,118,29,76,74,0,0.3815789473684211
3,scalability_80_100_100,100,membership,119,27,71,69,0,0.38028169014084506
3,scalability_80_100_100,100,membership,120,25,68,66,0,0.36764705882352944
3,scalability_80_100_100,100,membership,121,23,82,80,0,0.2804878048780488
3,scalability_80_100_100,100,membership,122,28,79,77,0,0.35443037974683544
3,scalability_80_100_100,100,membership,123,27,76,74,0,0.35526315789473684
3,scalability_80_100_100,100,membership,124,27,77,75,0,0.35064935064935066
3,scalability_80_100_100,100,membership,125,27,73,71,0,0.3698630136986301
3,scalability_80_100_100,100,membership,126,30,75,73,0,0.4
3,scalability_80_100_100,100,membership,127,31,75,72,0,0.41333333333333333
3,scalability_80_100_100,100,membership,128,30,75,73,0,0.4
3,scalability_80_100_100,100,membership,129,29,74,72,0,0.3918918918918919
3,scalability_80_100_100,100,membership,130,31,75,73,0,0.41333333333333333
3,scalability_80_100_100,100,membership,131,33,75,73,0,0.44
3,scalability_80_100_100,100,membership,132,30,78,76,0,0.38461538461538464
3,scalability_80_100_100,100,membership,133,31,78,76,0,0.3974358974358974
3,scalability_80_100_100,100,membership,134,24,70,68,0,0.34285714285714286
3,scalability_80_100_100,100,membership,135,28,67,65,0,0.417910447761194
3,scalability_80_100_100,100,membership,136,32,68,66,0,0.47058823529411764
3,scalability_80_100_100,100,membership,137,32,81,79,0,0.3950617283950617
3,scalability_80_100_100,100,membership,138,28,73,71,0,0.3835616438356164
3,scalability_80_100_100,100,membership,139,26,72,70,0,0.3611111111111111
3,scalability_80_100_100,100,membership,140,25,71,69,0,0.352112676056338
3,scalability_80_100_100,100,membership,141,37,77,74,0,0.4805194805194805
3,scalability_80_100_100,100,membership,142,24,80,78,0,0.3
3,scalability_80_100_100,100,membership,143,35,78,76,0,0.44871794871794873
3,scalability_80_100_100,100,membership,144,30,75,72,0,0.4
3,scalability_80_100_100,100,membership,145,24,73,71,0,0.3287671232876712
3,scalability_80_100_100,100,membership,146,26,70,68,0,0.37142857142857144
3,scalability_80_100_100,100,membership,147,34,80,75,0,0.425
3,scalability_80_100_100,100,membership,148,27,72,70,0,0.375
3,scalability_80_100_100,100,membership,149,34,77,75,0,0.44155844155844154
3,scalability_80_100_100,100,membership,150,26,69,67,0,0.37681159420289856
3,scalability_80_100_100,100,membership,151,28,73,71,0,0.3835616438356164
3,scalability_80_100_100,100,membership,152,28,73,71,0,0.3835616438356164
