arm,band_topo,seed,eval_cond,episode,root_owned,reachable,n_discovered,won,score
2,scalability_80_100_67,300,membership,0,33,64,62,0,0.515625
2,scalability_80_100_67,300,membership,1,25,62,60,0,0.4032258064516129
2,scalability_80_100_67,300,membership,2,25,67,65,0,0.373134328358209
2,scalability_80_100_67,300,membership,3,25,69,62,0,0.36231884057971014
2,scalability_80_100_67,300,membership,4,33,73,71,0,0.4520547945205479
2,scalability_80_100_67,300,membership,5,22,60,58,0,0.36666666666666664
2,scalability_80_100_67,300,membership,6,26,67,65,0,0.3880597014925373
2,scalability_80_100_67,300,membership,7,26,69,64,0,0.37681159420289856
2,scalability_80_100_67,300,membership,8,28,65,63,0,0.4307692307692308
2,scalability_80_100_67,300,membership,9,0,76,1,0,0.0
2,scalability_80_100_67,300,membership,10,23,68,59,0,0.3382352941176471
2,scalability_80_100_67,300,membership,11,33,66,64,0,0.5
2,scalability_80_100_67,300,membership,12,36,69,66,0,0.5217391304347826
2,scalability_80_100_67,300,membership,13,32,66,64,0,0.48484848484848486
2,scalability_80_100_67,300,membership,14,29,64,61,0,0.453125
2,scalability_80_100_67,300,membership,15,0,76,1,0,0.0
2,scalability_80_100_67,300,membership,16,28,62,60,0,0.45161290322580644
2,scalability_80_100_67,300,membership,17,28,68,66,0,0.4117647058823529
2,scalability_80_100_67,300,membership,18,27,64,60,0,0.421875
2,scalability_80_100_67,300,membership,19,31,68,66,0,0.45588235294117646
2,scalability_80_100_67,300,membership,20,29,68,66,0,0.4264705882352941
2,scalability_80_100_67,300,membership,21,24,69,67,0,0.34782608695652173
2,scalability_80_100_67,300,membership,22,23,66,64,0,0.3484848484848485
2,scalability_80_100_67,300,membership,23,22,66,64,0,0.3333333333333333
2,scalability_80_100_67,300,membership,24,0,76,1,0,0.0
2,scalability_80_100_67,300,membership,25,33,68,66,0,0.4852941176470588
2,scalability_80_100_67,300,membership,26,0,76,1,0,0.0
2,scalability_80_100_67,300,membership,27,29,64,61,0,0.453125
2,scalability_80_100_67,300,membership,28,30,65,63,0,0.46153846153846156
