arm,band_topo,seed,eval_cond,episode,root_owned,reachable,n_discovered,won,score
3,scalability_80_100_18,123,membership,0,34,79,77,0,0.43037974683544306
3,scalability_80_100_18,123,membership,1,24,82,80,0,0.2926829268292683
3,scalability_80_100_18,123,membership,2,31,75,73,0,0.41333333333333333
3,scalability_80_100_18,123,membership,3,29,83,81,0,0.3493975903614458
3,scalability_80_100_18,123,membership,4,35,81,79,0,0.43209876543209874
3,scalability_80_100_18,123,membership,5,24,78,76,0,0.3076923076923077
3,scalability_80_100_18,123,membership,6,29,90,88,0,0.32222222222222224
3,scalability_80_100_18,123,membership,7,29,86,83,0,0.3372093023255814
3,scalability_80_100_18,123,membership,8,22,77,75,0,0.2857142857142857
3,scalability_80_100_18,123,membership,9,29,88,86,0,0.32954545454545453
3,scalability_80_100_18,123,membership,10,0,95,1,0,0.0
3,scalability_80_100_18,123,membership,11,0,95,1,0,0.0
3,scalability_80_100_18,123,membership,12,23,76,74,0,0.3026315789473684
3,scalability_80_100_18,123,membership,13,0,95,1,0,0.0
3,scalability_80_100_18,123,membership,14,30,79,77,0,0.379746835443038
3,scalability_80_100_18,123,membership,15,30,83,81,0,0.3614457831325301
3,scalability_80_100_18,123,membership,16,22,86,84,0,0.2558139534883721
3,scalability_80_100_18,123,membership,17,23,77,74,0,0.2987012987012987
3,scalability_80_100_18,123,membership,18,25,81,79,0,0.30864197530864196
3,scalability_80_100_18,123,membership,19,26,79,77,0,0.3291139240506329
3,scalability_80_100_18,123,membership,20,27,83,81,0,0.3253012048192771
3,scalability_80_100_18,123,membership,21,27,83,81,0,0.3253012048192771
3,scalability_80_100_18,123,membership,22,28,81,79,0,0.345679012345679
3,scalability_80_100_18,123,membership,23,30,82,80,0,0.36585365853658536
3,scalability_80_100_18,123,membership,24,23,83,81,0,0.27710843373493976
3,scalability_80_100_18,123,membership,25,31,85,83,0,0.36470588235294116
3,scalability_80_100_18,123,membership,26,28,80,77,0,0.35
3,scalability_80_100_18,123,membership,27,27,84,82,0,0.32142857142857145
3,scalability_80_100_18,123,membership,28,23,77,75,0,0.2987012987012987
3,scalability_80_100_18,123,membership,29,28,84,83,0,0.3333333333333333
3,scalability_80_100_18,123,membership,30,24,84,73,0,0.2857142857142857
3,scalability_80_100_18,123,membership,31,28,74,72,0,0.3783783783783784
3,scalability_80_100_18,123,membership,32,30,82,80,0,0.36585365853658536
3,scalability_80_100_18,123,membership,33,30,89,87,0,0.33707865168539325
3,scalability_80_100_18,123,membership,34,23,84,82,0,0.27380952380952384
3,scalability_80_100_18,123,membership,35,27,85,83,0,0.3176470588235294
3,scalability_80_100_18,123,membership,36,28,81,79,0,0.345679012345679
3,scalability_80_100_18,123,membership,37,26,72,71,0,0.3611111111111111
3,scalability_80_100_18,123,membership,38,20,74,72,0,0.2702702702702703
3,scalability_80_100_18,123,membership,39,26,82,82,0,0.3170731707317073
3,scalability_80_100_18,123,membership,40,22,85,83,0,0.25882352941176473
3,scalability_80_100_18,123,membership,41,28,77,75,0,0.36363636363636365
3,scalability_80_100_18,123,membership,42,31,77,75,0,0.4025974025974026
3,scalability_80_100_18,123,membership,43,27,74,72,0,0.36486486486486486
3,scalability_80_100_18,123,membership,44,28,86,84,0,0.32558139534883723
3,scalability_80_100_18,123,membership,45,0,95,1,0,0.0
3,scalability_80_100_18,123,membership,46,25,75,73,0,0.3333333333333333
3,scalability_80_100_18,123,membership,47,24,75,73,0,0.32
3,scalability_80_100_18,123,membership,48,26,85,83,0,0.3058823529411765
3,scalability_80_100_18,123,membership,49,24,75,73,0,0.32
3,scalability_80_100_18,123,membership,50,25,80,78,0,0.3125
3,scalability_80_100_18,123,membership,51,29,86,84,0,0.3372093023255814
3,scalability_80_100_18,123,membership,52,18,78,76,0,0.23076923076923078
3,scalability_80_100_18,123,membership,53,26,74,72,0,0.35135135135135137
3,scalability_80_100_18,123,membership,54,27,80,78,0,0.3375
3,scalability_80_100_18,123,membership,55,27,82,80,0,0.32926829268292684
3,scalability_80_100_18,123,membership,56,26,76,74,0,0.34210526315789475
3,scalability_80_100_18,123,membership,57,27,81,79,0,0.3333333333333333
3,scalability_80_100_18,123,membership,58,20,76,74,0,0.2631578947368421
3,scalability_80_100_18,123,membership,59,24,78,76,0,0.3076923076923077
