arm,band_topo,seed,eval_cond,episode,root_owned,reachable,n_discovered,won,score
1,scalability_80_100_18,123,membership,0,26,78,76,0,0.3333333333333333
1,scalability_80_100_18,123,membership,1,23,89,79,0,0.25842696629213485
1,scalability_80_100_18,123,membership,2,25,77,75,0,0.3246753246753247
1,scalability_80_100_18,123,membership,3,24,79,77,0,0.3037974683544304
1,scalability_80_100_18,123,membership,4,22,81,73,0,0.2716049382716049
1,scalability_80_100_18,123,membership,5,27,78,76,0,0.34615384615384615
1,scalability_80_100_18,123,membership,6,26,84,63,0,0.30952380952380953
1,scalability_80_100_18,123,membership,7,16,83,81,0,0.1927710843373494
1,scalability_80_100_18,123,membership,8,26,85,83,0,0.3058823529411765
1,scalability_80_100_18,123,membership,9,24,83,81,0,0.2891566265060241
1,scalability_80_100_18,123,membership,10,26,82,80,0,0.3170731707317073
1,scalability_80_100_18,123,membership,11,29,83,81,0,0.3493975903614458
1,scalability_80_100_18,123,membership,12,24,75,73,0,0.32
1,scalability_80_100_18,123,membership,13,23,83,81,0,0.27710843373493976
1,scalability_80_100_18,123,membership,14,26,85,82,0,0.3058823529411765
1,scalability_80_100_18,123,membership,15,29,87,85,0,0.3333333333333333
1,scalability_80_100_18,123,membership,16,22,79,77,0,0.27848101265822783
1,scalability_80_100_18,123,membership,17,32,72,70,0,0.4444444444444444
1,scalability_80_100_18,123,membership,18,27,82,80,0,0.32926829268292684
1,scalability_80_100_18,123,membership,19,34,87,85,0,0.39080459770114945
1,scalability_80_100_18,123,membership,20,19,78,76,0,0.24358974358974358
1,scalability_80_100_18,123,membership,21,24,76,63,0,0.3157894736842105
1,scalability_80_100_18,123,membership,22,32,85,83,0,0.3764705882352941
1,scalability_80_100_18,123,membership,23,26,84,82,0,0.30952380952380953
1,scalability_80_100_18,123,membership,24,28,81,79,0,0.345679012345679
1,scalability_80_100_18,123,membership,25,22,83,78,0,0.26506024096385544
1,scalability_80_100_18,123,membership,26,27,76,74,0,0.35526315789473684
1,scalability_80_100_18,123,membership,27,17,86,79,0,0.19767441860465115
1,scalability_80_100_18,123,membership,28,28,74,72,0,0.3783783783783784
1,scalability_80_100_18,123,membership,29,23,75,58,0,0.30666666666666664
1,scalability_80_100_18,123,membership,30,15,86,80,0,0.1744186046511628
1,scalability_80_100_18,123,membership,31,27,85,81,0,0.3176470588235294
1,scalability_80_100_18,123,membership,32,26,81,67,0,0.32098765432098764
1,scalability_80_100_18,123,membership,33,25,82,80,0,0.3048780487804878
1,scalability_80_100_18,123,membership,34,21,86,65,0,0.2441860465116279
1,scalability_80_100_18,123,membership,35,34,82,75,0,0.4146341463414634
1,scalability_80_100_18,123,membership,36,30,76,73,0,0.39473684210526316
1,scalability_80_100_18,123,membership,37,23,78,56,0,0.2948717948717949
1,scalability_80_100_18,123,membership,38,25,82,79,0,0.3048780487804878
1,scalability_80_100_18,123,membership,39,25,77,76,0,0.3246753246753247
1,scalability_80_100_18,123,membership,40,28,89,87,0,0.3146067415730337
1,scalability_80_100_18,123,membership,41,27,76,71,0,0.35526315789473684
1,scalability_80_100_18,123,membership,42,28,75,73,0,0.37333333333333335
1,scalability_80_100_18,123,membership,43,20,83,74,0,0.24096385542168675
1,scalability_80_100_18,123,membership,44,27,80,78,0,0.3375
1,scalability_80_100_18,123,membership,45,28,84,82,0,0.3333333333333333
1,scalability_80_100_18,123,membership,46,14,80,63,0,0.175
1,scalability_80_100_18,123,membership,47,23,84,36,0,0.27380952380952384
1,scalability_80_100_18,123,membership,48,18,85,83,0,0.21176470588235294
1,scalability_80_100_18,123,membership,49,27,76,74,0,0.35526315789473684
1,scalability_80_100_18,123,membership,50,27,77,75,0,0.35064935064935066
1,scalability_80_100_18,123,membership,51,20,84,66,0,0.23809523809523808
1,scalability_80_100_18,123,membership,52,26,75,73,0,0.3466666666666667
1,scalability_80_100_18,123,membership,53,22,80,78,0,0.275
1,scalability_80_100_18,123,membership,54,30,77,72,0,0.38961038961038963
1,scalability_80_100_18,123,membership,55,23,79,76,0,0.2911392405063291
1,scalability_80_100_18,123,membership,56,25,87,83,0,0.28735632183908044
1,scalability_80_100_18,123,membership,57,30,82,80,0,0.36585365853658536
1,scalability_80_100_18,123,membership,58,25,87,85,0,0.28735632183908044
1,scalability_80_100_18,123,membership,59,24,76,74,0,0.3157894736842105
1,scalability_80_100_18,123,membership,60,32,82,80,0,0.3902439024390244
1,scalability_80_100_18,123,membership,61,25,84,82,0,0.2976190476190476
1,scalability_80_100_18,123,membership,62,24,79,77,0,0.3037974683544304
1,scalability_80_100_18,123,membership,63,24,79,76,0,0.3037974683544304
1,scalability_80_100_18,123,membership,64,28,83,81,0,0.3373493975903614
1,scalability_80_100_18,123,membership,65,0,95,1,0,0.0
1,scalability_80_100_18,123,membership,66,32,87,86,0,0.367816091954023
1,scalability_80_100_18,123,membership,67,16,74,51,0,0.21621621621621623
1,scalability_80_100_18,123,membership,68,24,77,71,0,0.3116883116883117
1,scalability_80_100_18,123,membership,69,22,85,83,0,0.25882352941176473
1,scalability_80_100_18,123,membership,70,25,84,82,0,0.2976190476190476
1,scalability_80_100_18,123,membership,71,34,84,80,0,0.40476190476190477
1,scalability_80_100_18,123,membership,72,25,84,82,0,0.2976190476190476
1,scalability_80_100_18,123,membership,73,23,75,73,0,0.30666666666666664
1,scalability_80_100_18,123,membership,74,23,78,76,0,0.2948717948717949
1,scalability_80_100_18,123,membership,75,27,84,82,0,0.32142857142857145
1,scalability_80_100_18,123,membership,76,19,80,78,0,0.2375
1,scalability_80_100_18,123,membership,77,32,84,82,0,0.38095238095238093
1,scalability_80_100_18,123,membership,78,24,76,74,0,0.3157894736842105
1,scalability_80_100_18,123,membership,79,29,79,77,0,0.3670886075949367
1,scalability_80_100_18,123,membership,80,20,78,77,0,0.2564102564102564
1,scalability_80_100_18,123,membership,81,29,79,76,0,0.3670886075949367
1,scalability_80_100_18,123,membership,82,28,79,77,0,0.35443037974683544
1,scalability_80_100_18,123,membership,83,0,95,1,0,0.0
1,scalability_80_100_18,123,membership,84,33,86,65,0,0.38372093023255816
1,scalability_80_100_18,123,membership,85,23,85,83,0,0.27058823529411763
1,scalability_80_100_18,123,membership,86,32,79,77,0,0.4050632911392405
1,scalability_80_100_18,123,membership,87,26,79,77,0,0.3291139240506329
1,scalability_80_100_18,123,membership,88,24,71,69,0,0.3380281690140845
1,scalability_80_100_18,123,membership,89,25,81,79,0,0.30864197530864196
