agent_cond,seed,eval_cond,scenario_id,topology_id,episode,root_owned,reachable,n_discovered,won,score
static,200,static,._graphs_yprobe_n90_s200_2026-08-03_08-38-04_1,./graphs_yprobe_n90_s200_2026-08-03_08-38-04/1,0,37,77,76,0,0.4805194805194805
static,200,static,._graphs_yprobe_n90_s200_2026-08-03_08-38-04_1,./graphs_yprobe_n90_s200_2026-08-03_08-38-04/1,1,29,77,68,0,0.37662337662337664
static,200,static,._graphs_yprobe_n90_s200_2026-08-03_08-38-04_1,./graphs_yprobe_n90_s200_2026-08-03_08-38-04/1,2,22,77,45,0,0.2857142857142857
static,200,static,._graphs_yprobe_n90_s200_2026-08-03_08-38-04_1,./graphs_yprobe_n90_s200_2026-08-03_08-38-04/1,3,12,77,19,0,0.15584415584415584
static,200,static,._graphs_yprobe_n90_s200_2026-08-03_08-38-04_1,./graphs_yprobe_n90_s200_2026-08-03_08-38-04/1,4,24,77,56,0,0.3116883116883117
static,200,static,._graphs_yprobe_n90_s200_2026-08-03_08-38-04_1,./graphs_yprobe_n90_s200_2026-08-03_08-38-04/1,5,25,77,48,0,0.3246753246753247
static,200,static,._graphs_yprobe_n90_s200_2026-08-03_08-38-04_1,./graphs_yprobe_n90_s200_2026-08-03_08-38-04/1,6,31,77,74,0,0.4025974025974026
static,200,static,._graphs_yprobe_n90_s200_2026-08-03_08-38-04_1,./graphs_yprobe_n90_s200_2026-08-03_08-38-04/1,7,27,77,54,0,0.35064935064935066
static,200,static,._graphs_yprobe_n90_s200_2026-08-03_08-38-04_1,./graphs_yprobe_n90_s200_2026-08-03_08-38-04/1,8,33,77,65,0,0.42857142857142855
static,200,static,._graphs_yprobe_n90_s200_2026-08-03_08-38-04_1,./graphs_yprobe_n90_s200_2026-08-03_08-38-04/1,9,30,77,50,0,0.38961038961038963
static,200,static,._graphs_yprobe_n90_s200_2026-08-03_08-38-04_1,./graphs_yprobe_n90_s200_2026-08-03_08-38-04/1,10,35,77,70,0,0.45454545454545453
static,200,static,._graphs_yprobe_n90_s200_2026-08-03_08-38-04_1,./graphs_yprobe_n90_s200_2026-08-03_08-38-04/1,11,28,77,60,0,0.36363636363636365
static,200,static,._graphs_yprobe_n90_s200_2026-08-03_08-38-04_1,./graphs_yprobe_n90_s200_2026-08-03_08-38-04/1,12,27,77,76,0,0.35064935064935066
static,200,static,._graphs_yprobe_n90_s200_2026-08-03_08-38-04_1,./graphs_yprobe_n90_s200_2026-08-03_08-38-04/1,13,19,77,42,0,0.24675324675324675
static,200,static,._graphs_yprobe_n90_s200_2026-08-03_08-38-04_1,./graphs_yprobe_n90_s200_2026-08-03_08-38-04/1,14,30,77,61,0,0.38961038961038963
static,200,static,._graphs_yprobe_n90_s200_2026-08-03_08-38-04_1,./graphs_yprobe_n90_s200_2026-08-03_08-38-04/1,15,16,77,39,0,0.2077922077922078
static,200,static,._graphs_yprobe_n90_s200_2026-08-03_08-38-04_1,./graphs_yprobe_n90_s200_2026-08-03_08-38-04/1,16,31,77,90,0,0.4025974025974026
static,200,static,._graphs_yprobe_n90_s200_2026-08-03_08-38-04_1,./graphs_yprobe_n90_s200_2026-08-03_08-38-04/1,17,30,77,58,0,0.38961038961038963
static,200,static,._graphs_yprobe_n90_s200_2026-08-03_08-38-04_1,./graphs_yprobe_n90_s200_2026-08-03_08-38-04/1,18,13,77,33,0,0.16883116883116883
static,200,static,._graphs_yprobe_n90_s200_2026-08-03_08-38-04_1,./graphs_yprobe_n90_s200_2026-08-03_08-38-04/1,19,22,77,61,0,0.2857142857142857
static,200,static,._graphs_yprobe_n90_s200_2026-08-03_08-38-04_1,./graphs_yprobe_n90_s200_2026-08-03_08-38-04/1,20,28,77,54,0,0.36363636363636365
static,200,static,._graphs_yprobe_n90_s200_2026-08-03_08-38-04_1,./graphs_yprobe_n90_s200_2026-08-03_08-38-04/1,21,28,77,57,0,0.36363636363636365
static,200,static,._graphs_yprobe_n90_s200_2026-08-03_08-38-04_1,./graphs_yprobe_n90_s200_2026-08-03_08-38-04/1,22,28,77,50,0,0.36363636363636365
static,200,static,._graphs_yprobe_n90_s200_2026-08-03_08-38-04_1,./graphs_yprobe_n90_s200_2026-08-03_08-38-04/1,23,25,77,41,0,0.3246753246753247
static,200,static,._graphs_yprobe_n90_s200_2026-08-03_08-38-04_1,./graphs_yprobe_n90_s200_2026-08-03_08-38-04/1,24,28,77,63,0,0.36363636363636365
static,200,static,._graphs_yprobe_n90_s200_2026-08-03_08-38-04_1,./graphs_yprobe_n90_s200_2026-08-03_08-38-04/1,25,34,77,62,0,0.44155844155844154
