seed,episode,node_id,was_owned
100,0,Node_31,0
100,0,Node_64,0
100,0,Node_10,0
100,0,Node_59,1
100,0,Node_48,1
100,0,JoinNode_0_1_Node_2,0
100,0,Node_39,0
100,0,JoinNode_1_16_Node_7,0
100,0,Node_62,0
100,0,Node_34,0
100,0,Node_85,0
100,0,Node_82,0
100,0,Node_74,0
100,0,Node_89,1
100,0,Node_40,0
100,0,Node_90,1
100,0,Node_21,0
100,0,Node_72,0
100,0,Node_75,0
100,0,JoinNode_2_11_Node_8,0
100,0,Node_36,1
100,0,Node_77,0
100,0,Node_81,0
100,0,Node_84,0
100,0,Node_16,1
100,0,Node_52,0
100,0,Node_20,0
100,0,Node_55,0
100,0,Node_71,0
100,0,Node_25,1
100,0,Node_67,0
100,0,Node_33,1
100,0,Node_30,0
100,0,Node_23,0
100,0,Node_32,1
100,0,Node_87,1
100,0,Node_68,1
100,1,Node_53,0
100,1,Node_17,0
100,1,Node_18,0
100,1,Node_74,0
100,1,Node_15,0
100,1,Node_58,0
100,1,Node_30,0
100,1,Node_65,0
100,1,Node_88,0
100,1,Node_50,0
100,1,Node_55,0
100,1,Node_29,0
100,1,Node_83,1
100,1,Node_22,0
100,1,Node_81,0
100,1,Node_43,0
100,1,Node_28,1
100,1,Node_82,0
100,1,Node_48,1
100,1,Node_68,0
100,1,Node_61,0
100,1,Node_37,0
100,1,Node_72,0
100,1,Node_9,0
100,1,Node_62,0
100,1,Node_69,1
100,1,Node_12,0
100,1,Node_71,0
100,1,Node_20,0
100,1,Node_11,0
100,1,Node_45,1
100,1,Node_79,1
100,1,Node_78,0
100,1,Node_70,0
100,1,Node_75,0
100,1,Node_2,0
100,1,Node_85,1
100,2,Node_34,0
100,2,Node_66,1
100,2,Node_22,0
100,2,Node_11,1
100,2,Node_55,0
100,2,Node_2,0
100,2,Node_40,0
100,2,Node_82,0
100,2,Node_4,0
100,2,Node_53,0
100,2,Node_48,1
100,2,Node_15,0
100,2,Node_47,0
100,2,Node_43,1
100,2,Node_57,0
100,2,Node_71,0
100,2,Node_36,0
100,2,Node_24,0
100,2,Node_32,0
100,2,Node_76,0
100,2,Node_74,0
100,2,Node_63,0
100,2,Node_80,1
100,2,Node_28,1
100,2,Node_6,0
100,2,Node_88,0
100,2,Node_18,1
100,2,Node_14,0
100,2,Node_70,1
100,2,Node_29,1
100,2,Node_39,1
100,2,Node_77,0
100,2,Node_65,0
100,2,Node_25,1
100,2,Node_21,0
100,2,Node_85,0
100,2,Node_35,0
100,2,Node_19,1
100,2,Node_30,1
100,2,Node_60,1
100,2,Node_73,1
100,3,Node_37,0
100,3,Node_79,1
100,3,Node_42,0
100,3,Node_30,0
100,3,Node_70,0
100,3,Node_13,0
100,3,Node_67,0
100,3,Node_34,0
100,3,Node_31,0
100,3,Node_64,0
100,3,Node_4,0
100,3,Node_68,0
100,3,Node_12,0
100,3,JoinNode_0_1_Node_5,0
100,3,Node_11,0
100,3,Node_35,0
100,3,Node_41,0
100,3,Node_85,0
100,3,Node_78,0
100,3,Node_51,0
100,3,Node_61,0
100,3,Node_19,1
100,3,Node_20,0
100,3,Node_72,0
100,3,Node_75,0
100,3,Node_73,1
100,3,Node_55,0
100,3,Node_88,0
100,3,Node_84,0
100,3,Node_66,0
100,3,Node_59,1
100,3,Node_32,0
100,3,Node_80,0
100,3,Node_5,1
100,3,Node_57,0
100,3,Node_46,1
100,3,Node_44,1
100,3,Node_54,0
100,3,Node_25,1
100,5,Node_80,0
100,5,Node_39,0
100,5,Node_25,1
100,5,Node_64,0
100,5,Node_75,0
100,5,Node_51,0
100,5,Node_68,0
100,5,Node_81,0
100,5,Node_55,0
100,5,Node_61,0
100,5,Node_56,0
100,5,Node_5,0
100,5,Node_66,0
100,5,Node_77,0
100,5,Node_20,0
100,5,Node_54,0
100,5,Node_72,0
100,5,Node_82,0
100,5,Node_52,0
100,5,Node_28,1
100,5,Node_15,0
100,5,Node_34,0
100,5,Node_11,0
100,5,Node_27,0
100,5,Node_73,1
100,5,Node_22,0
100,5,Node_42,1
100,5,Node_60,1
100,5,Node_45,0
100,5,Node_30,0
100,5,Node_16,1
100,5,Node_84,0
100,5,Node_29,0
100,5,Node_62,0
100,5,Node_86,0
100,5,Node_53,0
100,5,Node_87,1
100,5,Node_70,0
100,5,Node_12,0
100,5,Node_88,1
100,5,Node_67,1
100,5,Node_1,1
100,5,Node_69,1
100,5,Node_14,1
100,5,Node_23,0
100,6,Node_90,0
100,6,Node_66,0
100,6,Node_32,0
100,6,Node_45,0
100,6,Node_13,0
100,6,Node_4,0
100,6,Node_46,0
100,6,Node_80,0
100,6,Node_59,1
100,6,Node_65,0
100,6,Node_73,1
