run_id,seed,scenario_id,episode,step,departing_node,N,total_survivors,departing_node_degree,prop_norm,direct_norm,ratio,eligible_for_ratio
80-100_seed100,100,10,3,42,Node_43,78,77,0,0.0,0.006439646965023049,0.0,True
80-100_seed100,100,10,3,96,Node_28,77,76,0,0.0,0.012041610331274221,0.0,True
80-100_seed100,100,10,3,125,Node_54,76,75,4,0.026017275456017515,0.01534763142204571,1.6951980889145977,True
80-100_seed100,100,10,3,143,Node_17,75,74,2,0.04239875023324658,0.022328871794728318,1.898830833148346,True
80-100_seed100,100,10,3,213,Node_7,74,73,0,0.0,0.00897215829632769,0.0,True
80-100_seed100,100,10,3,251,Node_41,73,72,4,0.04517818423029398,0.01376612662634433,3.2818370378662785,True
80-100_seed100,100,10,3,288,Node_57,72,71,0,0.0,0.010907974476336051,0.0,True
80-100_seed100,100,10,3,294,Node_49,71,70,3,0.043877987561195764,0.0075739020218865095,5.793313332335216,True
80-100_seed100,100,10,4,6,Node_32,64,63,0,0.0,0.008115345502261203,0.0,True
80-100_seed100,100,10,4,138,Node_11,70,69,3,0.013792674283515086,0.022089165847779854,0.6244090147433686,True
80-100_seed100,100,10,4,142,Node_64,69,68,0,0.0,0.00855187270684335,0.0,True
80-100_seed100,100,10,4,152,Node_53,66,65,0,0.0,0.013440760544454568,0.0,True
80-100_seed100,100,10,4,166,Node_74,65,64,0,0.0,0.010757932218902954,0.0,True
80-100_seed100,100,10,4,184,Node_5,64,63,0,0.0,0.015504025006139486,0.0,True
80-100_seed100,100,10,4,205,Node_30,63,62,5,0.0845512656591422,0.026446823542755533,3.1970291450106103,True
80-100_seed100,100,10,4,211,Node_84,62,61,2,0.025577736626422362,0.014592683005718825,1.7527781982517219,True
80-100_seed100,100,10,4,220,Node_76,61,60,3,0.010820385151228702,0.017115284712477766,0.6322059687000231,True
80-100_seed100,100,10,4,238,Node_58,60,59,0,0.0,0.011484126313466035,0.0,True
80-100_seed100,100,100,0,28,Node_36,63,62,0,0.0,0.008847592185266033,0.0,True
80-100_seed100,100,100,0,39,Node_63,62,61,0,0.0,0.009326142344060226,0.0,True
80-100_seed100,100,100,0,56,Node_1,61,60,0,0.0,0.00707934194587767,0.0,True
80-100_seed100,100,100,0,81,Node_37,77,76,0,0.0,0.0061945784008660765,0.0,True
80-100_seed100,100,100,0,85,Node_85,76,75,0,0.0,0.005372865096103939,0.0,True
80-100_seed100,100,100,0,91,Node_76,75,74,0,0.0,0.006101075449467368,0.0,True
80-100_seed100,100,100,0,96,Node_50,74,73,0,0.0,0.006925312828566695,0.0,True
80-100_seed100,100,100,0,97,Node_33,73,72,0,0.0,0.005628505905758285,0.0,True
80-100_seed100,100,100,0,110,Node_49,78,77,0,0.0,0.0071570898544446575,0.0,True
80-100_seed100,100,100,0,137,Node_18,77,76,0,0.0,0.00701049356449298,0.0,True
80-100_seed100,100,100,0,149,Node_71,76,75,0,0.0,0.007309315464414784,0.0,True
80-100_seed100,100,100,0,156,Node_38,75,74,0,0.0,0.009658766482989425,0.0,True
80-100_seed100,100,100,0,167,Node_22,74,73,0,0.0,0.00573505590447964,0.0,True
80-100_seed100,100,100,0,169,Node_39,73,72,1,0.0,0.005418587591984041,0.0,True
80-100_seed100,100,100,0,171,Node_21,72,71,0,0.0,0.00856234716324588,0.0,True
80-100_seed100,100,100,0,211,Node_86,73,72,0,0.0,0.008206029707598646,0.0,True
80-100_seed100,100,100,0,299,Node_2,72,71,5,0.05117283322840558,0.03209892575782201,1.5942226108901965,True
80-100_seed100,100,100,1,2,Node_63,67,66,0,0.0,0.007501574950761159,0.0,True
80-100_seed100,100,100,1,27,Node_1,66,65,0,0.0,0.0056043959451111125,0.0,True
80-100_seed100,100,100,1,52,Node_85,82,81,0,0.0,0.00424786304130839,0.0,True
80-100_seed100,100,100,1,56,Node_36,81,80,0,0.0,0.006888622657352997,0.0,True
80-100_seed100,100,100,1,63,Node_33,80,79,0,0.0,0.003980136018046918,0.0,True
80-100_seed100,100,100,1,87,Node_74,79,78,0,0.0,0.008160970459730195,0.0,True
80-100_seed100,100,100,1,103,Node_24,78,77,0,0.0,0.007738168765759941,0.0,True
80-100_seed100,100,100,1,111,Node_5,77,76,0,0.0,0.007905389831736028,0.0,True
80-100_seed100,100,100,1,141,Node_67,76,75,0,0.0,0.005627763498831073,0.0,True
80-100_seed100,100,100,1,156,Node_57,75,74,0,0.0,0.009771111843188074,0.0,True
80-100_seed100,100,100,1,208,Node_40,77,76,0,0.0,0.009688455331478779,0.0,True
80-100_seed100,100,100,1,219,Node_2,76,75,0,0.0,0.00846559056420722,0.0,True
80-100_seed100,100,100,1,252,Node_28,75,74,4,0.027721828966132806,0.03829881719746895,0.7238298985370456,True
80-100_seed100,100,100,1,286,Node_10,74,73,0,0.0,0.005456350696547709,0.0,True
80-100_seed100,100,100,2,4,Node_85,69,68,0,0.0,0.004772875084915486,0.0,True
80-100_seed100,100,100,2,14,Node_36,68,67,0,0.0,0.00859331989599937,0.0,True
80-100_seed100,100,100,2,57,Node_63,74,73,0,0.0,0.00784485536248953,0.0,True
80-100_seed100,100,100,2,83,Node_42,81,80,0,0.0,0.0046703897439177786,0.0,True
80-100_seed100,100,100,2,94,Node_1,80,79,0,0.0,0.006033901125833903,0.0,True
80-100_seed100,100,100,2,110,Node_84,79,78,0,0.0,0.00756085884982319,0.0,True
80-100_seed100,100,100,2,116,Node_7,78,77,0,0.0,0.006945558251805269,0.0,True
80-100_seed100,100,100,2,135,Node_25,77,76,0,0.0,0.007814757419659283,0.0,True
80-100_seed100,100,100,2,136,Node_68,76,75,1,0.0,0.017831983421819565,0.0,True
80-100_seed100,100,100,2,141,Node_59,75,74,0,0.0,0.008298852426532373,0.0,True
80-100_seed100,100,100,2,161,Node_29,74,73,1,0.0,0.010441575972565405,0.0,True
80-100_seed100,100,100,2,172,Node_44,73,72,2,0.0,0.009952907457309495,0.0,True
80-100_seed100,100,100,2,174,Node_79,72,71,0,0.0,0.009204229389873763,0.0,True
80-100_seed100,100,100,2,210,Node_26,71,70,0,0.0,0.007712111257075639,0.0,True
80-100_seed100,100,100,2,252,Node_16,68,67,5,0.03242799632243894,0.014807428849565483,2.1899815728907264,True
80-100_seed100,100,100,2,293,Node_60,68,67,0,0.0,0.010333154168602959,0.0,True
80-100_seed100,100,100,3,4,Node_1,47,46,0,0.0,0.007756659883632038,0.0,True
80-100_seed100,100,100,3,68,Node_7,71,70,0,0.0,0.007048939139806118,0.0,True
80-100_seed100,100,100,3,69,Node_85,70,69,0,0.0,0.00622389824565235,0.0,True
80-100_seed100,100,100,3,74,Node_63,69,68,0,0.0,0.00839094488426361,0.0,True
80-100_seed100,100,100,3,85,Node_36,68,67,0,0.0,0.008771768181149036,0.0,True
80-100_seed100,100,100,3,104,Node_79,67,66,0,0.0,0.010760782455412387,0.0,True
80-100_seed100,100,100,3,118,Node_16,66,65,2,0.018116964707135665,0.02092968262388013,0.8656110574015471,True
80-100_seed100,100,100,3,138,Node_8,65,64,1,0.0,0.009468287640525024,0.0,True
80-100_seed100,100,100,3,195,Node_29,70,69,1,0.020878260992350732,0.012216079533848663,1.7090803096444034,True
80-100_seed100,100,100,3,207,Node_50,69,68,0,0.0,0.010815126187571003,0.0,True
80-100_seed100,100,100,3,292,Node_45,74,73,0,0.0,0.012933388300811298,0.0,True
80-100_seed100,100,100,4,5,Node_1,40,39,0,0.0,0.009026138433367484,0.0,True
80-100_seed100,100,100,4,34,Node_36,39,38,0,0.0,0.01798007392667787,0.0,True
80-100_seed100,100,100,4,91,Node_41,76,75,4,0.036418621334139235,0.011270251902122587,3.2313937301863076,True
80-100_seed100,100,100,4,92,Node_85,75,74,0,0.0,0.005595349704006751,0.0,True
80-100_seed100,100,100,4,122,Node_14,80,79,0,0.0,0.00726609822043349,0.0,True
80-100_seed100,100,100,4,192,Node_62,81,80,1,0.0,0.005910430182073547,0.0,True
80-100_seed100,100,100,4,219,Node_20,80,79,0,0.0,0.010122247462147481,0.0,True
80-100_seed100,100,100,4,228,Node_49,79,78,3,0.023322298323952488,0.012500861591441332,1.8656552713070604,True
80-100_seed100,100,100,4,237,Node_21,78,77,1,0.0,0.007135983312323594,0.0,True
80-100_seed100,100,100,4,288,Node_11,77,76,0,0.0,0.010447544071549575,0.0,True
80-100_seed100,100,100,5,16,Node_1,70,69,0,0.0,0.004683779432239059,0.0,True
80-100_seed100,100,100,5,17,Node_63,69,68,0,0.0,0.007260161209771114,0.0,True
80-100_seed100,100,100,5,56,Node_85,68,67,0,0.0,0.005419536950273387,0.0,True
80-100_seed100,100,100,5,60,Node_64,67,66,0,0.0,0.008033285102864832,0.0,True
80-100_seed100,100,100,5,62,Node_31,74,73,0,0.0,0.009855274516246059,0.0,True
80-100_seed100,100,100,5,64,Node_5,73,72,3,0.0,0.025166779200848418,0.0,True
80-100_seed100,100,100,5,69,Node_12,72,71,0,0.0,0.006238734591764339,0.0,True
80-100_seed100,100,100,5,118,Node_86,71,70,0,0.0,0.008653459869556339,0.0,True
80-100_seed100,100,100,5,129,Node_41,70,69,2,0.014594891699972835,0.016735280964044415,0.8721031771937271,True
80-100_seed100,100,100,5,138,Node_42,69,68,3,0.01664084450782796,0.015631471485334808,1.0645731288599496,True
80-100_seed100,100,100,5,171,Node_36,77,76,0,0.0,0.009638762168345576,0.0,True
80-100_seed100,100,100,5,232,Node_4,76,75,0,0.0,0.008430779416483963,0.0,True
80-100_seed100,100,100,5,284,JoinNode_2_7_Node_10,75,74,4,0.04588323982022506,0.012627580880856314,3.633573227773583,True
80-100_seed100,100,100,5,294,Node_19,74,73,0,0.0,0.011748817167706812,0.0,True
80-100_seed100,100,18,0,11,Node_82,51,50,0,0.0,0.011987122275011084,0.0,True
80-100_seed100,100,18,0,12,Node_70,50,49,0,0.0,0.005652252791463316,0.0,True
80-100_seed100,100,18,0,30,Node_11,86,85,0,0.0,0.007694559651898627,0.0,True
80-100_seed100,100,18,0,36,Node_77,85,84,0,0.0,0.006887899045309536,0.0,True
80-100_seed100,100,18,0,88,Node_15,87,86,0,0.0,0.00929233336192599,0.0,True
80-100_seed100,100,18,0,92,Node_17,86,85,0,0.0,0.005814522589425127,0.0,True
80-100_seed100,100,18,0,108,Node_72,85,84,0,0.0,0.006777266564932926,0.0,True
80-100_seed100,100,18,0,120,Node_57,86,85,0,0.0,0.004737637718330856,0.0,True
80-100_seed100,100,18,0,132,Node_27,85,84,0,0.0,0.007139782072957922,0.0,True
80-100_seed100,100,18,0,154,Node_93,84,83,0,0.0,0.006480271855705191,0.0,True
80-100_seed100,100,18,0,157,Node_46,83,82,0,0.0,0.005147947814970092,0.0,True
80-100_seed100,100,18,0,179,Node_32,83,82,0,0.0,0.009083673532666942,0.0,True
80-100_seed100,100,18,0,203,Node_45,83,82,0,0.0,0.008744218647920464,0.0,True
80-100_seed100,100,18,0,213,Node_9,82,81,0,0.0,0.008777468194567267,0.0,True
80-100_seed100,100,18,0,293,Node_5,81,80,0,0.0,0.011074718643315256,0.0,True
80-100_seed100,100,18,1,15,Node_77,79,78,0,0.0,0.007574555349741623,0.0,True
80-100_seed100,100,18,1,36,Node_15,74,73,0,0.0,0.010532274115142147,0.0,True
80-100_seed100,100,18,1,40,Node_41,73,72,0,0.0,0.00519797354648443,0.0,True
80-100_seed100,100,18,1,45,Node_14,72,71,3,0.02136144978942729,0.018259220803775456,1.169899308354406,True
80-100_seed100,100,18,1,77,Node_34,77,76,1,0.0,0.014635899295353035,0.0,True
80-100_seed100,100,18,1,96,Node_39,84,83,0,0.0,0.004684525614635025,0.0,True
80-100_seed100,100,18,1,109,Node_13,83,82,4,0.025230570488610847,0.022095271732532604,1.141899081126117,True
80-100_seed100,100,18,1,112,Node_60,82,81,0,0.0,0.006216384765914456,0.0,True
80-100_seed100,100,18,1,117,Node_20,81,80,0,0.0,0.005565208654527527,0.0,True
80-100_seed100,100,18,1,130,Node_65,80,79,0,0.0,0.006741154458118787,0.0,True
80-100_seed100,100,18,1,131,Node_25,79,78,0,0.0,0.007503230683678873,0.0,True
80-100_seed100,100,18,1,174,Node_83,78,77,0,0.0,0.009220322105048077,0.0,True
80-100_seed100,100,18,1,186,Node_31,77,76,0,0.0,0.010036074665061867,0.0,True
80-100_seed100,100,18,1,190,Node_75,76,75,0,0.0,0.006641205007726045,0.0,True
80-100_seed100,100,18,1,197,Node_24,75,74,0,0.0,0.010014493402432148,0.0,True
80-100_seed100,100,18,1,233,Node_21,74,73,0,0.0,0.00811016146015258,0.0,True
80-100_seed100,100,18,1,261,Node_36,73,72,1,0.0,0.014358282397498215,0.0,True
80-100_seed100,100,18,1,280,Node_57,72,71,0,0.0,0.007914116452609046,0.0,True
80-100_seed100,100,18,2,19,Node_64,74,73,0,0.0,0.011790491543863536,0.0,True
80-100_seed100,100,18,2,28,Node_70,73,72,0,0.0,0.0036831154907701652,0.0,True
80-100_seed100,100,18,2,32,Node_22,90,89,1,0.0,0.014921519070465536,0.0,True
80-100_seed100,100,18,2,43,Node_77,92,91,0,0.0,0.006186733675616791,0.0,True
80-100_seed100,100,18,2,61,Node_30,91,90,1,0.0,0.006015876070391598,0.0,True
80-100_seed100,100,18,2,72,Node_61,90,89,0,0.0,0.007654475868991222,0.0,True
80-100_seed100,100,18,2,76,Node_67,89,88,0,0.0,0.006200006641818258,0.0,True
80-100_seed100,100,18,2,87,Node_82,88,87,0,0.0,0.00771259647252839,0.0,True
80-100_seed100,100,18,2,115,Node_29,87,86,0,0.0,0.004706505454387008,0.0,True
80-100_seed100,100,18,2,116,Node_27,86,85,0,0.0,0.00723825773634269,0.0,True
80-100_seed100,100,18,2,129,Node_31,85,84,0,0.0,0.008731394003470377,0.0,True
80-100_seed100,100,18,2,161,Node_1,84,83,4,0.030638016777608332,0.008930932484151222,3.430550710351732,True
80-100_seed100,100,18,2,170,Node_52,83,82,0,0.0,0.008181643606566483,0.0,True
80-100_seed100,100,18,2,188,Node_87,82,81,2,0.0,0.02445456044546404,0.0,True
80-100_seed100,100,18,2,196,Node_78,81,80,3,0.0,0.02473819194443471,0.0,True
80-100_seed100,100,18,2,222,Node_33,80,79,0,0.0,0.006301346985180278,0.0,True
80-100_seed100,100,18,2,226,Node_84,79,78,1,0.0,0.01224470009201836,0.0,True
80-100_seed100,100,18,2,234,Node_76,78,77,3,0.0,0.018836859553077834,0.0,True
80-100_seed100,100,18,2,269,Node_58,77,76,6,0.06643432675051542,0.011162240620115267,5.951701724723202,True
80-100_seed100,100,18,2,282,Node_69,76,75,0,0.0,0.008425939984720163,0.0,True
80-100_seed100,100,18,2,286,Node_93,75,74,0,0.0,0.008739324582451887,0.0,True
80-100_seed100,100,18,3,7,Node_53,73,72,0,0.0,0.008039354552816989,0.0,True
80-100_seed100,100,18,3,23,Node_77,91,90,0,0.0,0.006224960244191295,0.0,True
80-100_seed100,100,18,3,27,Node_70,92,91,0,0.0,0.002682254572269149,0.0,True
80-100_seed100,100,18,3,36,Node_46,91,90,0,0.0,0.003981108337739959,0.0,True
80-100_seed100,100,18,3,64,Node_51,90,89,0,0.0,0.008399510662531537,0.0,True
80-100_seed100,100,18,3,76,Node_67,89,88,0,0.0,0.006419307943799724,0.0,True
80-100_seed100,100,18,3,79,Node_17,88,87,0,0.0,0.005609803058885903,0.0,True
80-100_seed100,100,18,3,110,Node_4,84,83,0,0.0,0.006279215326556294,0.0,True
80-100_seed100,100,18,3,166,Node_65,79,78,0,0.0,0.0066998603836073084,0.0,True
80-100_seed100,100,18,3,176,Node_91,78,77,0,0.0,0.0057079756032808685,0.0,True
80-100_seed100,100,18,3,233,Node_38,77,76,1,0.016950540349199312,0.0062338889486812914,2.7190956542119675,True
80-100_seed100,100,18,3,269,Node_76,76,75,0,0.0,0.009757818901624919,0.0,True
80-100_seed100,100,18,3,272,Node_66,75,74,4,0.01631244868924011,0.01878323364199766,0.8684579556507729,True
80-100_seed100,100,18,3,293,Node_25,74,73,3,0.00836184547822258,0.012734346696211006,0.656637177995992,True
80-100_seed100,100,18,4,44,Node_50,91,90,0,0.0,0.004259724089622371,0.0,True
80-100_seed100,100,18,4,69,Node_22,90,89,0,0.0,0.004651858251508904,0.0,True
80-100_seed100,100,18,4,83,Node_70,89,88,0,0.0,0.004205692509205358,0.0,True
80-100_seed100,100,18,4,96,Node_77,92,91,0,0.0,0.006911770228441058,0.0,True
80-100_seed100,100,18,4,127,Node_29,91,90,0,0.0,0.00472257599869186,0.0,True
80-100_seed100,100,18,4,137,Node_84,90,89,0,0.0,0.006274576511187122,0.0,True
80-100_seed100,100,18,4,144,Node_27,89,88,0,0.0,0.00625800995817334,0.0,True
80-100_seed100,100,18,4,153,Node_91,88,87,0,0.0,0.005371179685318213,0.0,True
80-100_seed100,100,18,4,191,Node_25,87,86,0,0.0,0.00708710224981642,0.0,True
80-100_seed100,100,18,4,213,Node_5,86,85,0,0.0,0.009306515945244108,0.0,True
80-100_seed100,100,18,4,216,Node_26,85,84,0,0.0,0.00885539577676644,0.0,True
80-100_seed100,100,18,4,234,Node_24,84,83,3,0.005170734437084061,0.011957803377165812,0.43241507440722005,True
80-100_seed100,100,18,4,252,Node_56,83,82,0,0.0,0.0072969268899586714,0.0,True
80-100_seed100,100,18,4,270,Node_1,82,81,2,0.0,0.010216462727502767,0.0,True
80-100_seed100,100,18,4,294,Node_19,81,80,3,0.020094240294850747,0.010303884878724334,1.9501615683169882,True
80-100_seed100,100,18,5,2,Node_83,54,53,0,0.0,0.011449990454773698,0.0,True
80-100_seed100,100,18,5,21,Node_70,53,52,0,0.0,0.004841140609085992,0.0,True
80-100_seed100,100,18,5,23,Node_77,52,51,0,0.0,0.010406515545533008,0.0,True
80-100_seed100,100,18,5,24,Node_44,51,50,0,0.0,0.005990951362900939,0.0,True
80-100_seed100,100,18,5,32,Node_62,50,49,0,0.0,0.007732139629042541,0.0,True
80-100_seed100,100,18,5,43,Node_72,49,48,0,0.0,0.011559599492643546,0.0,True
80-100_seed100,100,18,5,49,Node_84,48,47,0,0.0,0.010100550327488845,0.0,True
80-100_seed100,100,18,5,103,Node_47,76,75,0,0.0,0.008292915274439108,0.0,True
80-100_seed100,100,18,5,134,Node_31,75,74,0,0.0,0.009056792678326096,0.0,True
80-100_seed100,100,18,5,247,Node_26,84,83,4,0.023878973381277504,0.007134237292749866,3.3470954779629203,True
80-100_seed100,100,18,5,287,Node_51,83,82,1,0.0,0.010843026990977899,0.0,True
80-100_seed100,100,18,5,300,Node_76,82,81,0,0.0,0.008929484897917776,0.0,True
80-100_seed100,100,18,5,301,Node_75,81,80,0,0.0,0.006899210058647945,0.0,True
80-100_seed100,100,2,0,7,Node_38,74,73,0,0.0,0.0071082845977430914,0.0,True
80-100_seed100,100,2,0,11,Node_18,81,80,0,0.0,0.00496079841850708,0.0,True
80-100_seed100,100,2,0,15,Node_34,80,79,0,0.0,0.00685650128741717,0.0,True
80-100_seed100,100,2,0,50,Node_9,79,78,0,0.0,0.00689732544794358,0.0,True
80-100_seed100,100,2,0,86,Node_28,78,77,0,0.0,0.0067875843580665575,0.0,True
80-100_seed100,100,2,0,94,Node_69,77,76,0,0.0,0.008168831048527444,0.0,True
80-100_seed100,100,2,0,98,Node_45,76,75,5,0.05335671817521673,0.010713902490314429,4.980138490475549,True
80-100_seed100,100,2,0,100,Node_43,75,74,0,0.0,0.005844394858700523,0.0,True
80-100_seed100,100,2,0,102,Node_64,74,73,3,0.01718833499658959,0.007090134004211107,2.424260949987796,True
80-100_seed100,100,2,0,130,Node_52,73,72,3,0.0,0.02841259282782928,0.0,True
80-100_seed100,100,2,0,138,Node_80,72,71,0,0.0,0.00869419151898807,0.0,True
80-100_seed100,100,2,0,147,Node_14,71,70,0,0.0,0.0116949533381776,0.0,True
80-100_seed100,100,2,0,149,Node_41,70,69,3,0.01773291848279424,0.006337688261959505,2.7980105284180583,True
80-100_seed100,100,2,0,168,Node_79,69,68,0,0.0,0.006149941060500305,0.0,True
80-100_seed100,100,2,0,229,Node_44,68,67,1,0.0,0.005759029950732539,0.0,True
80-100_seed100,100,2,0,301,Node_63,67,66,2,0.01991424873824444,0.005825296231067053,3.4185812958385178,True
80-100_seed100,100,2,1,37,Node_34,38,37,0,0.0,0.017793591434225767,0.0,True
80-100_seed100,100,2,1,46,Node_38,37,36,0,0.0,0.01813022729102235,0.0,True
80-100_seed100,100,2,1,83,Node_69,36,35,0,0.0,0.022807231614251605,0.0,True
80-100_seed100,100,2,1,86,Node_9,35,34,0,0.0,0.02275064274922291,0.0,True
80-100_seed100,100,2,1,185,Node_61,29,28,3,0.0,0.03987217492396356,0.0,True
80-100_seed100,100,2,1,193,Node_3,28,27,1,0.0,0.05412348976385682,0.0,True
80-100_seed100,100,2,1,200,Node_20,27,26,2,0.0,0.04506089732194011,0.0,True
80-100_seed100,100,2,1,297,Node_18,62,61,0,0.0,0.007763057173257265,0.0,True
80-100_seed100,100,2,1,301,Node_28,61,60,0,0.0,0.008504612895866,0.0,True
80-100_seed100,100,2,2,5,Node_38,64,63,0,0.0,0.007824729654457718,0.0,True
80-100_seed100,100,2,2,12,Node_18,63,62,0,0.0,0.006708423799127941,0.0,True
80-100_seed100,100,2,2,57,Node_34,62,61,0,0.0,0.009165549651231487,0.0,True
80-100_seed100,100,2,2,110,Node_50,59,58,0,0.0,0.008199501803160723,0.0,True
80-100_seed100,100,2,2,114,Node_1,58,57,0,0.0,0.012060057611472866,0.0,True
80-100_seed100,100,2,2,123,Node_82,57,56,2,0.05407244318243356,0.02679063989258928,2.0183333955151577,True
80-100_seed100,100,2,2,140,Node_74,56,55,0,0.0,0.005688444145620962,0.0,True
80-100_seed100,100,2,2,201,Node_28,65,64,0,0.0,0.008386002038414732,0.0,True
80-100_seed100,100,2,2,205,Node_81,64,63,0,0.0,0.007488463242150704,0.0,True
80-100_seed100,100,2,2,223,Node_57,59,58,3,0.08525807124439878,0.018177684071380446,4.690260371431581,True
80-100_seed100,100,2,2,228,Node_8,58,57,0,0.0,0.010024218821780735,0.0,True
80-100_seed100,100,2,2,293,Node_80,57,56,0,0.0,0.012077964407892793,0.0,True
80-100_seed100,100,2,3,7,Node_34,66,65,0,0.0,0.007762587741864208,0.0,True
80-100_seed100,100,2,3,66,Node_25,83,82,0,0.0,0.009654806326053377,0.0,True
80-100_seed100,100,2,3,74,Node_69,82,81,0,0.0,0.007074474540061081,0.0,True
80-100_seed100,100,2,3,77,Node_38,81,80,0,0.0,0.007145783725185053,0.0,True
80-100_seed100,100,2,3,105,Node_9,80,79,0,0.0,0.0075142777181603105,0.0,True
80-100_seed100,100,2,3,147,Node_28,79,78,0,0.0,0.007851494276346967,0.0,True
80-100_seed100,100,2,3,152,Node_18,78,77,0,0.0,0.00781537980091936,0.0,True
80-100_seed100,100,2,3,181,Node_33,77,76,0,0.0,0.011059004604882319,0.0,True
80-100_seed100,100,2,3,237,Node_23,76,75,5,0.042446048585973874,0.009251498912993223,4.588018545444644,True
80-100_seed100,100,2,3,251,Node_65,75,74,3,0.014671899084745093,0.01763553590476097,0.8319508499191227,True
80-100_seed100,100,2,3,262,Node_10,74,73,1,0.0,0.010664278812188227,0.0,True
80-100_seed100,100,2,4,6,Node_69,61,60,0,0.0,0.00843308719353247,0.0,True
80-100_seed100,100,2,4,9,Node_28,71,70,0,0.0,0.006451200263002908,0.0,True
80-100_seed100,100,2,4,58,Node_38,68,67,0,0.0,0.008764034986747195,0.0,True
80-100_seed100,100,2,4,66,Node_25,67,66,0,0.0,0.011938859718424932,0.0,True
80-100_seed100,100,2,4,82,Node_35,63,62,0,0.0,0.008475227664303196,0.0,True
80-100_seed100,100,2,4,88,Node_12,62,61,0,0.0,0.008649086426250077,0.0,True
