run_id,seed,scenario_id,episode,step,departing_node,N,total_survivors,departing_node_degree,prop_norm,direct_norm,ratio,eligible_for_ratio
30-40_seed100,100,3,4,18,Node_15,30,29,0,0.0,0.021254453500930096,0.0,True
30-40_seed100,100,3,4,29,Node_12,29,28,0,0.0,0.00994844149917512,0.0,True
30-40_seed100,100,3,4,67,Node_6,28,27,3,0.13882604953105596,0.02512403183732546,5.525627830355212,True
30-40_seed100,100,3,4,79,Node_1,27,26,2,0.05016886084173749,0.04391470158268941,1.1424160710114761,True
30-40_seed100,100,3,4,184,Node_16,26,25,0,0.0,0.029882707508488624,0.0,True
30-40_seed100,100,3,4,281,Node_21,23,22,1,0.0,0.0620533471570202,0.0,True
30-40_seed100,100,3,5,30,Node_3,27,26,0,0.0,0.011342137930802541,0.0,True
30-40_seed100,100,3,5,73,Node_11,26,25,0,0.0,0.019914731634089244,0.0,True
30-40_seed100,100,3,5,104,Node_13,27,26,0,0.0,0.0315043198321666,0.0,True
30-40_seed100,100,3,5,127,Node_30,26,25,0,0.0,0.03004867376070336,0.0,True
30-40_seed100,100,3,5,187,Node_5,25,24,3,0.09717321274552305,0.021069648901356073,4.611999620898707,True
30-40_seed100,100,3,5,241,Node_6,24,23,0,0.0,0.038853202468120636,0.0,True
30-40_seed100,100,3,5,264,Node_31,21,20,2,0.042645319231080815,0.04310607023914474,0.9893112268061607,True
30-40_seed100,100,32,0,7,Node_31,29,28,0,0.0,0.03134487142831406,0.0,True
30-40_seed100,100,32,0,13,Node_9,28,27,0,0.0,0.01899766480218134,0.0,True
30-40_seed100,100,32,0,111,Node_25,29,28,4,0.0851218755045544,0.03342779177907302,2.5464402814021265,True
30-40_seed100,100,32,0,125,Node_20,28,27,0,0.0,0.02018270190645386,0.0,True
30-40_seed100,100,32,0,139,Node_22,27,26,6,0.1342901056983242,0.02687121785914484,4.997544450804355,True
30-40_seed100,100,32,0,161,Node_11,26,25,2,0.0,0.023079669106125068,0.0,True
30-40_seed100,100,32,0,193,Node_12,23,22,2,0.023981778943757824,0.029495657909352435,0.8130613332124971,True
30-40_seed100,100,32,0,210,Node_21,22,21,5,0.0876371162166159,0.02623997539647979,3.3398322556496307,True
30-40_seed100,100,32,0,247,Node_30,21,20,3,0.0,0.03505032934099862,0.0,True
30-40_seed100,100,32,0,261,Node_14,20,19,4,0.09720160347021445,0.05108050525356596,1.9029099846937938,True
30-40_seed100,100,32,1,12,Node_31,25,24,0,0.0,0.03674425632201293,0.0,True
30-40_seed100,100,32,1,65,Node_23,30,29,0,0.0,0.021105179856700056,0.0,True
30-40_seed100,100,32,1,90,Node_26,29,28,0,0.0,0.02362068020911214,0.0,True
30-40_seed100,100,32,1,91,Node_32,28,27,3,0.08746069047294912,0.030723439144434764,2.8467089918477346,True
30-40_seed100,100,32,1,112,Node_25,28,27,2,0.033376218936901,0.03606233973189757,0.9255145169457581,True
30-40_seed100,100,32,1,156,Node_19,28,27,2,0.0,0.021545731010442028,0.0,True
30-40_seed100,100,32,1,220,Node_13,27,26,2,0.03538568871929791,0.03872848777611912,0.9136863004787278,True
30-40_seed100,100,32,1,222,Node_12,26,25,4,0.0,0.03720160070361603,0.0,True
30-40_seed100,100,32,1,223,Node_21,25,24,0,0.0,0.027717701274740762,0.0,True
30-40_seed100,100,32,1,262,Node_16,24,23,1,0.0,0.01836738604565076,0.0,True
30-40_seed100,100,32,1,285,Node_9,23,22,4,0.06840997220626895,0.02351321959186282,2.909425990728359,True
30-40_seed100,100,32,2,4,Node_26,19,18,0,0.0,0.030396343850325136,0.0,True
30-40_seed100,100,32,2,50,Node_29,29,28,3,0.036884039421528764,0.017632213273187317,2.0918553360295964,True
30-40_seed100,100,32,2,77,Node_12,29,28,2,0.05933783509292667,0.02683978204878873,2.210816577610941,True
30-40_seed100,100,32,2,89,Node_18,28,27,2,0.04723159412072757,0.02210535203931752,2.1366587619468556,True
30-40_seed100,100,32,2,168,Node_6,27,26,2,0.03680332720605512,0.03039204792955797,1.2109525258500866,True
30-40_seed100,100,32,2,188,Node_10,26,25,0,0.0,0.023871458329721998,0.0,True
30-40_seed100,100,32,2,235,Node_15,25,24,1,0.0,0.05005843558923701,0.0,True
30-40_seed100,100,32,2,245,Node_17,24,23,2,0.038752934473928705,0.024053183784523043,1.61113534162842,True
30-40_seed100,100,32,3,30,Node_26,32,31,0,0.0,0.016187439620920972,0.0,True
30-40_seed100,100,32,3,35,Node_31,31,30,0,0.0,0.029569717868935128,0.0,True
30-40_seed100,100,32,3,44,Node_23,30,29,0,0.0,0.02306778921887014,0.0,True
30-40_seed100,100,32,3,51,Node_12,29,28,2,0.0,0.04054296240635771,0.0,True
30-40_seed100,100,32,3,71,Node_19,28,27,3,0.09827260214797089,0.021515939070389827,4.567432628734916,True
30-40_seed100,100,32,3,98,Node_11,28,27,0,0.0,0.024070474586579033,0.0,True
30-40_seed100,100,32,3,123,Node_3,27,26,2,0.11879671316479912,0.012573306927471908,9.448326828420576,True
30-40_seed100,100,32,3,183,Node_13,26,25,4,0.0,0.07109444292843148,0.0,True
30-40_seed100,100,32,3,194,Node_32,25,24,5,0.11344807993147635,0.032754753645434745,3.4635607753162994,True
30-40_seed100,100,32,3,245,Node_2,24,23,0,0.0,0.036368008016479346,0.0,True
30-40_seed100,100,32,4,21,Node_31,24,23,0,0.0,0.040773076820616795,0.0,True
30-40_seed100,100,32,4,32,Node_26,23,22,0,0.0,0.03278881224763281,0.0,True
30-40_seed100,100,32,4,34,Node_4,22,21,0,0.0,0.022724567210163783,0.0,True
30-40_seed100,100,32,4,43,Node_20,25,24,0,0.0,0.023366455531010702,0.0,True
30-40_seed100,100,32,4,86,Node_16,28,27,0,0.0,0.027805808703838312,0.0,True
30-40_seed100,100,32,4,110,Node_8,25,24,0,0.0,0.02432140719482306,0.0,True
30-40_seed100,100,32,4,131,Node_25,24,23,2,0.040998297763609706,0.04614656605943252,0.888436589426994,True
30-40_seed100,100,32,4,145,Node_3,23,22,0,0.0,0.04024643148821372,0.0,True
30-40_seed100,100,32,4,175,Node_23,23,22,0,0.0,0.044694893847617816,0.0,True
30-40_seed100,100,32,4,192,Node_11,22,21,0,0.0,0.038704006101339776,0.0,True
30-40_seed100,100,32,4,196,Node_9,21,20,1,0.0,0.027675849316387786,0.0,True
30-40_seed100,100,32,4,210,Node_28,20,19,4,0.203055279502291,0.04607878420027524,4.406697855128697,True
30-40_seed100,100,32,4,257,Node_14,19,18,5,0.16659790407707817,0.06593021376464427,2.5268825105253634,True
30-40_seed100,100,32,5,42,Node_31,32,31,0,0.0,0.027954537868945965,0.0,True
30-40_seed100,100,32,5,58,Node_6,31,30,0,0.0,0.017632526881045062,0.0,True
30-40_seed100,100,32,5,89,Node_26,30,29,0,0.0,0.022492883652966457,0.0,True
30-40_seed100,100,32,5,92,Node_8,29,28,0,0.0,0.016294514671772974,0.0,True
30-40_seed100,100,32,5,158,Node_11,28,27,4,0.05654065851175388,0.028723891513181908,1.968419163740622,True
