agent_cond,seed,eval_cond,scenario_id,topology_id,episode,root_owned,reachable,n_discovered,won,score
static,100,membership_matched,._graphs_yN30_s100_2026-08-05_21-16-40_1,./graphs_yN30_s100_2026-08-05_21-16-40/1,0,11,19,16,0,0.5789473684210527
static,100,membership_matched,._graphs_yN30_s100_2026-08-05_21-16-40_1,./graphs_yN30_s100_2026-08-05_21-16-40/1,1,13,21,18,0,0.6190476190476191
static,100,membership_matched,._graphs_yN30_s100_2026-08-05_21-16-40_1,./graphs_yN30_s100_2026-08-05_21-16-40/1,2,7,18,14,0,0.3888888888888889
static,100,membership_matched,._graphs_yN30_s100_2026-08-05_21-16-40_1,./graphs_yN30_s100_2026-08-05_21-16-40/1,3,12,20,18,0,0.6
static,100,membership_matched,._graphs_yN30_s100_2026-08-05_21-16-40_1,./graphs_yN30_s100_2026-08-05_21-16-40/1,4,10,22,14,0,0.45454545454545453
static,100,membership_matched,._graphs_yN30_s100_2026-08-05_21-16-40_1,./graphs_yN30_s100_2026-08-05_21-16-40/1,5,9,17,15,0,0.5294117647058824
static,100,membership_matched,._graphs_yN30_s100_2026-08-05_21-16-40_1,./graphs_yN30_s100_2026-08-05_21-16-40/1,6,11,17,14,0,0.6470588235294118
static,100,membership_matched,._graphs_yN30_s100_2026-08-05_21-16-40_1,./graphs_yN30_s100_2026-08-05_21-16-40/1,7,14,20,19,0,0.7
static,100,membership_matched,._graphs_yN30_s100_2026-08-05_21-16-40_1,./graphs_yN30_s100_2026-08-05_21-16-40/1,8,8,15,11,0,0.5333333333333333
static,100,membership_matched,._graphs_yN30_s100_2026-08-05_21-16-40_1,./graphs_yN30_s100_2026-08-05_21-16-40/1,9,11,17,14,0,0.6470588235294118
static,100,membership_matched,._graphs_yN30_s100_2026-08-05_21-16-40_1,./graphs_yN30_s100_2026-08-05_21-16-40/1,10,9,16,16,0,0.5625
static,100,membership_matched,._graphs_yN30_s100_2026-08-05_21-16-40_1,./graphs_yN30_s100_2026-08-05_21-16-40/1,11,10,17,16,0,0.5882352941176471
static,100,membership_matched,._graphs_yN30_s100_2026-08-05_21-16-40_1,./graphs_yN30_s100_2026-08-05_21-16-40/1,12,16,25,22,0,0.64
static,100,membership_matched,._graphs_yN30_s100_2026-08-05_21-16-40_1,./graphs_yN30_s100_2026-08-05_21-16-40/1,13,14,24,21,0,0.5833333333333334
static,100,membership_matched,._graphs_yN30_s100_2026-08-05_21-16-40_1,./graphs_yN30_s100_2026-08-05_21-16-40/1,14,15,20,18,0,0.75
static,100,membership_matched,._graphs_yN30_s100_2026-08-05_21-16-40_1,./graphs_yN30_s100_2026-08-05_21-16-40/1,15,4,18,7,0,0.2222222222222222
static,100,membership_matched,._graphs_yN30_s100_2026-08-05_21-16-40_1,./graphs_yN30_s100_2026-08-05_21-16-40/1,16,10,19,12,0,0.5263157894736842
static,100,membership_matched,._graphs_yN30_s100_2026-08-05_21-16-40_1,./graphs_yN30_s100_2026-08-05_21-16-40/1,17,14,20,18,0,0.7
static,100,membership_matched,._graphs_yN30_s100_2026-08-05_21-16-40_1,./graphs_yN30_s100_2026-08-05_21-16-40/1,18,12,19,17,0,0.631578947368421
static,100,membership_matched,._graphs_yN30_s100_2026-08-05_21-16-40_1,./graphs_yN30_s100_2026-08-05_21-16-40/1,19,10,19,17,0,0.5263157894736842
static,100,membership_matched,._graphs_yN30_s100_2026-08-05_21-16-40_1,./graphs_yN30_s100_2026-08-05_21-16-40/1,20,12,21,18,0,0.5714285714285714
static,100,membership_matched,._graphs_yN30_s100_2026-08-05_21-16-40_1,./graphs_yN30_s100_2026-08-05_21-16-40/1,21,10,14,11,0,0.7142857142857143
static,100,membership_matched,._graphs_yN30_s100_2026-08-05_21-16-40_1,./graphs_yN30_s100_2026-08-05_21-16-40/1,22,6,18,13,0,0.3333333333333333
static,100,membership_matched,._graphs_yN30_s100_2026-08-05_21-16-40_1,./graphs_yN30_s100_2026-08-05_21-16-40/1,23,2,21,9,0,0.09523809523809523
static,100,membership_matched,._graphs_yN30_s100_2026-08-05_21-16-40_1,./graphs_yN30_s100_2026-08-05_21-16-40/1,24,16,21,20,0,0.7619047619047619
static,100,membership_matched,._graphs_yN30_s100_2026-08-05_21-16-40_1,./graphs_yN30_s100_2026-08-05_21-16-40/1,25,13,19,16,0,0.6842105263157895
static,100,membership_matched,._graphs_yN30_s100_2026-08-05_21-16-40_1,./graphs_yN30_s100_2026-08-05_21-16-40/1,26,12,18,15,0,0.6666666666666666
static,100,membership_matched,._graphs_yN30_s100_2026-08-05_21-16-40_1,./graphs_yN30_s100_2026-08-05_21-16-40/1,27,9,16,13,0,0.5625
static,100,membership_matched,._graphs_yN30_s100_2026-08-05_21-16-40_1,./graphs_yN30_s100_2026-08-05_21-16-40/1,28,17,24,24,0,0.7083333333333334
