seed,episode,node_id,was_owned
200,0,Node_36,0
200,0,Node_43,0
200,0,Node_48,0
200,0,Node_29,0
200,0,Node_27,0
200,0,Node_32,0
200,0,Node_19,0
200,0,Node_49,1
200,0,Node_25,0
200,0,Node_54,0
200,0,Node_6,0
200,0,Node_26,1
200,0,Node_23,1
200,0,Node_42,1
200,0,Node_51,0
200,0,Node_44,1
200,1,Node_51,0
200,1,Node_48,0
200,1,Node_33,0
200,1,Node_27,0
200,1,Node_43,0
200,1,Node_12,1
200,1,Node_10,0
200,1,Node_8,1
200,1,Node_47,0
200,1,Node_9,0
200,1,Node_1,0
200,1,Node_30,1
200,1,Node_14,0
200,1,Node_58,0
200,1,Node_42,1
200,1,Node_38,0
200,1,Node_6,0
200,1,Node_2,1
200,1,Node_24,1
200,1,Node_19,0
200,1,Node_59,0
200,1,Node_25,1
200,1,Node_17,1
200,2,Node_43,0
200,2,Node_1,0
200,2,Node_50,0
200,2,Node_25,0
200,2,Node_46,0
200,2,Node_48,0
200,2,Node_54,0
200,2,Node_41,1
200,2,Node_59,0
200,2,Node_9,0
200,2,Node_32,1
200,2,Node_20,0
200,2,Node_36,0
200,2,Node_21,0
200,2,Node_12,1
200,2,Node_6,0
200,2,Node_11,1
200,2,Node_38,0
200,2,Node_16,0
200,2,Node_27,0
200,2,Node_10,0
200,2,Node_8,1
200,2,Node_42,1
200,2,Node_47,0
200,2,Node_34,1
200,2,Node_14,1
200,2,Node_5,1
200,2,Node_7,1
200,3,Node_43,0
200,3,Node_30,0
200,3,Node_48,0
200,3,Node_34,1
200,3,Node_13,0
200,3,Node_60,0
200,3,Node_37,1
200,3,Node_4,1
200,3,Node_58,0
200,3,Node_38,0
200,3,Node_53,0
200,3,Node_51,0
200,3,Node_6,0
200,3,Node_14,0
200,3,Node_16,1
200,3,Node_59,0
200,3,Node_12,1
200,3,Node_31,0
200,3,Node_20,1
200,3,Node_33,0
200,3,Node_24,1
200,3,Node_11,1
200,3,Node_52,1
200,3,Node_56,1
200,4,Node_48,0
200,4,Node_43,0
200,4,Node_12,1
200,4,Node_13,0
200,4,Node_34,0
200,4,Node_45,0
200,4,Node_54,0
200,4,Node_60,0
200,4,Node_1,0
200,4,Node_35,1
200,4,Node_46,0
200,4,Node_30,0
200,4,Node_19,1
200,4,Node_2,0
200,4,Node_41,0
200,4,Node_4,1
200,4,Node_57,0
200,4,Node_28,1
200,4,Node_3,1
200,4,Node_59,0
200,4,Node_53,1
200,4,Node_17,1
200,4,Node_58,0
200,4,Node_44,1
200,4,Node_21,0
200,5,Node_43,0
200,5,Node_36,0
200,5,Node_22,1
200,5,Node_2,0
200,5,Node_26,0
200,5,Node_11,0
200,5,Node_48,0
200,5,Node_35,1
200,5,Node_25,0
200,5,Node_30,0
200,5,Node_47,0
200,5,Node_59,0
200,5,Node_38,0
200,5,Node_28,1
200,5,Node_45,1
200,5,Node_14,0
200,5,Node_33,0
200,5,Node_40,0
200,5,Node_44,1
200,5,Node_10,1
200,5,Node_51,0
200,5,Node_58,0
