arm,band_topo,seed,eval_cond,episode,root_owned,reachable,n_discovered,won,score
1,scalability_80_100_2,200,membership,0,28,61,59,0,0.45901639344262296
1,scalability_80_100_2,200,membership,1,27,53,51,0,0.5094339622641509
1,scalability_80_100_2,200,membership,2,29,58,56,0,0.5
1,scalability_80_100_2,200,membership,3,25,55,53,0,0.45454545454545453
1,scalability_80_100_2,200,membership,4,26,58,55,0,0.4482758620689655
1,scalability_80_100_2,200,membership,5,26,58,56,0,0.4482758620689655
1,scalability_80_100_2,200,membership,6,28,55,53,0,0.509090909090909
1,scalability_80_100_2,200,membership,7,30,54,52,0,0.5555555555555556
1,scalability_80_100_2,200,membership,8,34,58,56,0,0.5862068965517241
1,scalability_80_100_2,200,membership,9,18,53,51,0,0.33962264150943394
1,scalability_80_100_2,200,membership,10,20,57,55,0,0.3508771929824561
1,scalability_80_100_2,200,membership,11,26,60,58,0,0.43333333333333335
1,scalability_80_100_2,200,membership,12,22,56,54,0,0.39285714285714285
1,scalability_80_100_2,200,membership,13,24,55,53,0,0.43636363636363634
1,scalability_80_100_2,200,membership,14,24,63,61,0,0.38095238095238093
1,scalability_80_100_2,200,membership,15,16,58,56,0,0.27586206896551724
1,scalability_80_100_2,200,membership,16,21,53,49,0,0.39622641509433965
1,scalability_80_100_2,200,membership,17,22,59,57,0,0.3728813559322034
1,scalability_80_100_2,200,membership,18,26,54,52,0,0.48148148148148145
1,scalability_80_100_2,200,membership,19,21,55,53,0,0.38181818181818183
1,scalability_80_100_2,200,membership,20,22,57,55,0,0.38596491228070173
1,scalability_80_100_2,200,membership,21,32,56,54,0,0.5714285714285714
1,scalability_80_100_2,200,membership,22,29,59,57,0,0.4915254237288136
1,scalability_80_100_2,200,membership,23,26,55,52,0,0.4727272727272727
1,scalability_80_100_2,200,membership,24,26,56,54,0,0.4642857142857143
1,scalability_80_100_2,200,membership,25,25,55,53,0,0.45454545454545453
1,scalability_80_100_2,200,membership,26,25,60,58,0,0.4166666666666667
1,scalability_80_100_2,200,membership,27,27,63,61,0,0.42857142857142855
1,scalability_80_100_2,200,membership,28,30,59,57,0,0.5084745762711864
1,scalability_80_100_2,200,membership,29,20,58,36,0,0.3448275862068966
1,scalability_80_100_2,200,membership,30,25,55,53,0,0.45454545454545453
1,scalability_80_100_2,200,membership,31,20,55,53,0,0.36363636363636365
1,scalability_80_100_2,200,membership,32,23,61,59,0,0.3770491803278688
1,scalability_80_100_2,200,membership,33,32,64,62,0,0.5
1,scalability_80_100_2,200,membership,34,15,55,53,0,0.2727272727272727
1,scalability_80_100_2,200,membership,35,30,55,53,0,0.5454545454545454
1,scalability_80_100_2,200,membership,36,28,54,52,0,0.5185185185185185
1,scalability_80_100_2,200,membership,37,25,56,54,0,0.44642857142857145
1,scalability_80_100_2,200,membership,38,23,60,59,0,0.38333333333333336
1,scalability_80_100_2,200,membership,39,28,53,51,0,0.5283018867924528
1,scalability_80_100_2,200,membership,40,23,52,50,0,0.4423076923076923
1,scalability_80_100_2,200,membership,41,29,66,64,0,0.4393939393939394
1,scalability_80_100_2,200,membership,42,26,62,60,0,0.41935483870967744
1,scalability_80_100_2,200,membership,43,23,63,61,0,0.36507936507936506
1,scalability_80_100_2,200,membership,44,31,57,55,0,0.543859649122807
1,scalability_80_100_2,200,membership,45,21,54,49,0,0.3888888888888889
1,scalability_80_100_2,200,membership,46,21,55,55,0,0.38181818181818183
1,scalability_80_100_2,200,membership,47,24,57,55,0,0.42105263157894735
1,scalability_80_100_2,200,membership,48,31,57,55,0,0.543859649122807
1,scalability_80_100_2,200,membership,49,30,59,50,0,0.5084745762711864
1,scalability_80_100_2,200,membership,50,19,51,49,0,0.37254901960784315
1,scalability_80_100_2,200,membership,51,26,57,55,0,0.45614035087719296
1,scalability_80_100_2,200,membership,52,9,60,13,0,0.15
1,scalability_80_100_2,200,membership,53,24,54,52,0,0.4444444444444444
1,scalability_80_100_2,200,membership,54,25,58,56,0,0.43103448275862066
1,scalability_80_100_2,200,membership,55,23,58,56,0,0.39655172413793105
1,scalability_80_100_2,200,membership,56,22,57,52,0,0.38596491228070173
1,scalability_80_100_2,200,membership,57,22,55,53,0,0.4
1,scalability_80_100_2,200,membership,58,24,56,54,0,0.42857142857142855
1,scalability_80_100_2,200,membership,59,23,54,52,0,0.42592592592592593
1,scalability_80_100_2,200,membership,60,33,61,59,0,0.5409836065573771
1,scalability_80_100_2,200,membership,61,26,57,55,0,0.45614035087719296
