arm,band_topo,seed,eval_cond,episode,root_owned,reachable,n_discovered,won,score
2,scalability_80_100_2,200,membership,0,21,64,62,0,0.328125
2,scalability_80_100_2,200,membership,1,26,55,53,0,0.4727272727272727
2,scalability_80_100_2,200,membership,2,24,61,59,0,0.39344262295081966
2,scalability_80_100_2,200,membership,3,23,61,59,0,0.3770491803278688
2,scalability_80_100_2,200,membership,4,24,60,58,0,0.4
2,scalability_80_100_2,200,membership,5,28,61,59,0,0.45901639344262296
2,scalability_80_100_2,200,membership,6,16,70,68,0,0.22857142857142856
2,scalability_80_100_2,200,membership,7,23,56,54,0,0.4107142857142857
2,scalability_80_100_2,200,membership,8,33,60,53,0,0.55
2,scalability_80_100_2,200,membership,9,31,62,60,0,0.5
2,scalability_80_100_2,200,membership,10,26,55,53,0,0.4727272727272727
2,scalability_80_100_2,200,membership,11,0,79,1,0,0.0
2,scalability_80_100_2,200,membership,12,23,55,53,0,0.41818181818181815
2,scalability_80_100_2,200,membership,13,28,60,58,0,0.4666666666666667
2,scalability_80_100_2,200,membership,14,27,60,58,0,0.45
2,scalability_80_100_2,200,membership,15,31,56,54,0,0.5535714285714286
2,scalability_80_100_2,200,membership,16,28,61,59,0,0.45901639344262296
2,scalability_80_100_2,200,membership,17,24,62,60,0,0.3870967741935484
2,scalability_80_100_2,200,membership,18,23,54,52,0,0.42592592592592593
2,scalability_80_100_2,200,membership,19,20,60,58,0,0.3333333333333333
2,scalability_80_100_2,200,membership,20,21,59,57,0,0.3559322033898305
2,scalability_80_100_2,200,membership,21,20,60,58,0,0.3333333333333333
2,scalability_80_100_2,200,membership,22,29,57,55,0,0.5087719298245614
2,scalability_80_100_2,200,membership,23,24,57,55,0,0.42105263157894735
2,scalability_80_100_2,200,membership,24,26,61,59,0,0.4262295081967213
2,scalability_80_100_2,200,membership,25,26,61,59,0,0.4262295081967213
2,scalability_80_100_2,200,membership,26,27,51,49,0,0.5294117647058824
2,scalability_80_100_2,200,membership,27,20,57,55,0,0.3508771929824561
2,scalability_80_100_2,200,membership,28,26,60,58,0,0.43333333333333335
2,scalability_80_100_2,200,membership,29,26,64,62,0,0.40625
2,scalability_80_100_2,200,membership,30,28,61,59,0,0.45901639344262296
2,scalability_80_100_2,200,membership,31,1,78,68,0,0.01282051282051282
2,scalability_80_100_2,200,membership,32,17,55,54,0,0.3090909090909091
2,scalability_80_100_2,200,membership,33,24,62,60,0,0.3870967741935484
2,scalability_80_100_2,200,membership,34,22,56,54,0,0.39285714285714285
2,scalability_80_100_2,200,membership,35,27,58,56,0,0.46551724137931033
2,scalability_80_100_2,200,membership,36,22,55,53,0,0.4
2,scalability_80_100_2,200,membership,37,31,62,59,0,0.5
2,scalability_80_100_2,200,membership,38,24,57,55,0,0.42105263157894735
2,scalability_80_100_2,200,membership,39,21,61,59,0,0.3442622950819672
2,scalability_80_100_2,200,membership,40,24,50,48,0,0.48
2,scalability_80_100_2,200,membership,41,28,64,62,0,0.4375
2,scalability_80_100_2,200,membership,42,22,59,57,0,0.3728813559322034
2,scalability_80_100_2,200,membership,43,25,57,55,0,0.43859649122807015
2,scalability_80_100_2,200,membership,44,26,60,58,0,0.43333333333333335
2,scalability_80_100_2,200,membership,45,19,53,51,0,0.3584905660377358
2,scalability_80_100_2,200,membership,46,25,58,57,0,0.43103448275862066
2,scalability_80_100_2,200,membership,47,22,61,59,0,0.36065573770491804
2,scalability_80_100_2,200,membership,48,0,79,1,0,0.0
2,scalability_80_100_2,200,membership,49,26,58,56,0,0.4482758620689655
2,scalability_80_100_2,200,membership,50,24,58,56,0,0.41379310344827586
2,scalability_80_100_2,200,membership,51,22,58,56,0,0.3793103448275862
2,scalability_80_100_2,200,membership,52,28,63,61,0,0.4444444444444444
2,scalability_80_100_2,200,membership,53,17,57,52,0,0.2982456140350877
2,scalability_80_100_2,200,membership,54,26,64,62,0,0.40625
2,scalability_80_100_2,200,membership,55,20,54,52,0,0.37037037037037035
2,scalability_80_100_2,200,membership,56,24,57,55,0,0.42105263157894735
2,scalability_80_100_2,200,membership,57,20,55,53,0,0.36363636363636365
2,scalability_80_100_2,200,membership,58,32,56,54,0,0.5714285714285714
2,scalability_80_100_2,200,membership,59,17,51,49,0,0.3333333333333333
2,scalability_80_100_2,200,membership,60,31,54,52,0,0.5740740740740741
2,scalability_80_100_2,200,membership,61,24,58,56,0,0.41379310344827586
