arm,band_topo,seed,eval_cond,episode,root_owned,reachable,n_discovered,won,score
3,scalability_80_100_18,123,membership,0,26,69,67,0,0.37681159420289856
3,scalability_80_100_18,123,membership,1,0,95,1,0,0.0
3,scalability_80_100_18,123,membership,2,18,69,67,0,0.2608695652173913
3,scalability_80_100_18,123,membership,3,0,95,1,0,0.0
3,scalability_80_100_18,123,membership,4,22,67,65,0,0.3283582089552239
3,scalability_80_100_18,123,membership,5,22,65,63,0,0.3384615384615385
3,scalability_80_100_18,123,membership,6,22,73,71,0,0.3013698630136986
3,scalability_80_100_18,123,membership,7,0,95,1,0,0.0
3,scalability_80_100_18,123,membership,8,20,65,63,0,0.3076923076923077
3,scalability_80_100_18,123,membership,9,23,68,66,0,0.3382352941176471
3,scalability_80_100_18,123,membership,10,26,72,70,0,0.3611111111111111
3,scalability_80_100_18,123,membership,11,25,73,71,0,0.3424657534246575
3,scalability_80_100_18,123,membership,12,25,72,70,0,0.3472222222222222
3,scalability_80_100_18,123,membership,13,23,67,65,0,0.34328358208955223
3,scalability_80_100_18,123,membership,14,27,69,67,0,0.391304347826087
3,scalability_80_100_18,123,membership,15,23,62,60,0,0.3709677419354839
3,scalability_80_100_18,123,membership,16,26,70,68,0,0.37142857142857144
3,scalability_80_100_18,123,membership,17,27,67,65,0,0.40298507462686567
3,scalability_80_100_18,123,membership,18,33,73,70,0,0.4520547945205479
3,scalability_80_100_18,123,membership,19,23,69,67,0,0.3333333333333333
3,scalability_80_100_18,123,membership,20,29,66,64,0,0.4393939393939394
3,scalability_80_100_18,123,membership,21,1,95,76,0,0.010526315789473684
3,scalability_80_100_18,123,membership,22,32,70,68,0,0.45714285714285713
3,scalability_80_100_18,123,membership,23,21,70,68,0,0.3
3,scalability_80_100_18,123,membership,24,23,72,70,0,0.3194444444444444
3,scalability_80_100_18,123,membership,25,26,63,61,0,0.4126984126984127
3,scalability_80_100_18,123,membership,26,21,64,62,0,0.328125
3,scalability_80_100_18,123,membership,27,26,68,66,0,0.38235294117647056
3,scalability_80_100_18,123,membership,28,23,68,66,0,0.3382352941176471
3,scalability_80_100_18,123,membership,29,27,66,65,0,0.4090909090909091
3,scalability_80_100_18,123,membership,30,22,70,67,0,0.3142857142857143
3,scalability_80_100_18,123,membership,31,24,66,64,0,0.36363636363636365
3,scalability_80_100_18,123,membership,32,19,67,65,0,0.2835820895522388
3,scalability_80_100_18,123,membership,33,21,54,52,0,0.3888888888888889
3,scalability_80_100_18,123,membership,34,23,71,69,0,0.323943661971831
3,scalability_80_100_18,123,membership,35,17,67,64,0,0.2537313432835821
3,scalability_80_100_18,123,membership,36,18,75,73,0,0.24
3,scalability_80_100_18,123,membership,37,23,65,63,0,0.35384615384615387
3,scalability_80_100_18,123,membership,38,28,75,73,0,0.37333333333333335
3,scalability_80_100_18,123,membership,39,22,74,72,0,0.2972972972972973
3,scalability_80_100_18,123,membership,40,27,69,67,0,0.391304347826087
3,scalability_80_100_18,123,membership,41,24,68,66,0,0.35294117647058826
3,scalability_80_100_18,123,membership,42,18,66,64,0,0.2727272727272727
3,scalability_80_100_18,123,membership,43,29,70,68,0,0.4142857142857143
3,scalability_80_100_18,123,membership,44,22,71,69,0,0.30985915492957744
3,scalability_80_100_18,123,membership,45,32,66,64,0,0.48484848484848486
3,scalability_80_100_18,123,membership,46,25,63,61,0,0.3968253968253968
3,scalability_80_100_18,123,membership,47,27,66,64,0,0.4090909090909091
3,scalability_80_100_18,123,membership,48,22,77,75,0,0.2857142857142857
3,scalability_80_100_18,123,membership,49,23,63,61,0,0.36507936507936506
3,scalability_80_100_18,123,membership,50,0,95,1,0,0.0
3,scalability_80_100_18,123,membership,51,19,62,60,0,0.3064516129032258
3,scalability_80_100_18,123,membership,52,25,73,69,0,0.3424657534246575
3,scalability_80_100_18,123,membership,53,23,69,67,0,0.3333333333333333
3,scalability_80_100_18,123,membership,54,30,68,66,0,0.4411764705882353
3,scalability_80_100_18,123,membership,55,25,70,68,0,0.35714285714285715
3,scalability_80_100_18,123,membership,56,28,72,70,0,0.3888888888888889
3,scalability_80_100_18,123,membership,57,0,95,1,0,0.0
3,scalability_80_100_18,123,membership,58,23,69,67,0,0.3333333333333333
3,scalability_80_100_18,123,membership,59,26,72,70,0,0.3611111111111111
3,scalability_80_100_18,123,membership,60,20,62,60,0,0.3225806451612903
3,scalability_80_100_18,123,membership,61,20,68,66,0,0.29411764705882354
3,scalability_80_100_18,123,membership,62,25,67,65,0,0.373134328358209
3,scalability_80_100_18,123,membership,63,20,65,63,0,0.3076923076923077
3,scalability_80_100_18,123,membership,64,21,60,58,0,0.35
3,scalability_80_100_18,123,membership,65,23,77,75,0,0.2987012987012987
3,scalability_80_100_18,123,membership,66,27,70,68,0,0.38571428571428573
3,scalability_80_100_18,123,membership,67,18,65,63,0,0.27692307692307694
3,scalability_80_100_18,123,membership,68,23,62,60,0,0.3709677419354839
3,scalability_80_100_18,123,membership,69,21,70,68,0,0.3
3,scalability_80_100_18,123,membership,70,24,70,68,0,0.34285714285714286
3,scalability_80_100_18,123,membership,71,30,70,68,0,0.42857142857142855
3,scalability_80_100_18,123,membership,72,23,71,69,0,0.323943661971831
3,scalability_80_100_18,123,membership,73,21,69,67,0,0.30434782608695654
3,scalability_80_100_18,123,membership,74,25,72,70,0,0.3472222222222222
3,scalability_80_100_18,123,membership,75,32,71,69,0,0.4507042253521127
3,scalability_80_100_18,123,membership,76,22,66,64,0,0.3333333333333333
3,scalability_80_100_18,123,membership,77,18,72,70,0,0.25
3,scalability_80_100_18,123,membership,78,30,71,69,0,0.4225352112676056
3,scalability_80_100_18,123,membership,79,22,66,64,0,0.3333333333333333
3,scalability_80_100_18,123,membership,80,20,64,62,0,0.3125
3,scalability_80_100_18,123,membership,81,13,65,26,0,0.2
3,scalability_80_100_18,123,membership,82,24,70,68,0,0.34285714285714286
3,scalability_80_100_18,123,membership,83,21,64,62,0,0.328125
3,scalability_80_100_18,123,membership,84,0,95,1,0,0.0
3,scalability_80_100_18,123,membership,85,23,70,68,0,0.32857142857142857
3,scalability_80_100_18,123,membership,86,20,65,63,0,0.3076923076923077
3,scalability_80_100_18,123,membership,87,24,66,64,0,0.36363636363636365
3,scalability_80_100_18,123,membership,88,27,60,56,0,0.45
3,scalability_80_100_18,123,membership,89,19,62,60,0,0.3064516129032258
3,scalability_80_100_18,123,membership,90,26,64,60,0,0.40625
3,scalability_80_100_18,123,membership,91,23,73,71,0,0.3150684931506849
3,scalability_80_100_18,123,membership,92,23,61,59,0,0.3770491803278688
3,scalability_80_100_18,123,membership,93,25,71,69,0,0.352112676056338
3,scalability_80_100_18,123,membership,94,24,71,69,0,0.3380281690140845
3,scalability_80_100_18,123,membership,95,27,71,69,0,0.38028169014084506
3,scalability_80_100_18,123,membership,96,23,68,66,0,0.3382352941176471
3,scalability_80_100_18,123,membership,97,17,60,58,0,0.2833333333333333
3,scalability_80_100_18,123,membership,98,26,66,64,0,0.3939393939393939
3,scalability_80_100_18,123,membership,99,21,72,64,0,0.2916666666666667
3,scalability_80_100_18,123,membership,100,25,69,67,0,0.36231884057971014
3,scalability_80_100_18,123,membership,101,27,73,71,0,0.3698630136986301
3,scalability_80_100_18,123,membership,102,22,73,71,0,0.3013698630136986
3,scalability_80_100_18,123,membership,103,28,67,65,0,0.417910447761194
3,scalability_80_100_18,123,membership,104,23,66,64,0,0.3484848484848485
3,scalability_80_100_18,123,membership,105,14,64,63,0,0.21875
3,scalability_80_100_18,123,membership,106,20,66,65,0,0.30303030303030304
3,scalability_80_100_18,123,membership,107,16,64,62,0,0.25
3,scalability_80_100_18,123,membership,108,21,65,63,0,0.3230769230769231
3,scalability_80_100_18,123,membership,109,28,63,61,0,0.4444444444444444
3,scalability_80_100_18,123,membership,110,25,69,67,0,0.36231884057971014
3,scalability_80_100_18,123,membership,111,22,67,65,0,0.3283582089552239
3,scalability_80_100_18,123,membership,112,24,68,66,0,0.35294117647058826
3,scalability_80_100_18,123,membership,113,21,62,58,0,0.3387096774193548
3,scalability_80_100_18,123,membership,114,23,66,64,0,0.3484848484848485
3,scalability_80_100_18,123,membership,115,0,95,1,0,0.0
3,scalability_80_100_18,123,membership,116,23,72,70,0,0.3194444444444444
3,scalability_80_100_18,123,membership,117,17,64,62,0,0.265625
3,scalability_80_100_18,123,membership,118,23,67,65,0,0.34328358208955223
3,scalability_80_100_18,123,membership,119,22,71,69,0,0.30985915492957744
3,scalability_80_100_18,123,membership,120,19,66,64,0,0.2878787878787879
3,scalability_80_100_18,123,membership,121,23,70,68,0,0.32857142857142857
3,scalability_80_100_18,123,membership,122,27,57,55,0,0.47368421052631576
3,scalability_80_100_18,123,membership,123,11,88,82,0,0.125
