arm,band_topo,seed,eval_cond,episode,root_owned,reachable,n_discovered,won,score
2,scalability_30_40_44,100,membership,0,21,28,26,0,0.75
2,scalability_30_40_44,100,membership,1,7,35,35,0,0.2
2,scalability_30_40_44,100,membership,2,19,26,24,0,0.7307692307692307
2,scalability_30_40_44,100,membership,3,14,23,21,0,0.6086956521739131
2,scalability_30_40_44,100,membership,4,18,24,22,0,0.75
2,scalability_30_40_44,100,membership,5,15,20,18,0,0.75
2,scalability_30_40_44,100,membership,6,18,22,21,0,0.8181818181818182
2,scalability_30_40_44,100,membership,7,14,22,20,0,0.6363636363636364
2,scalability_30_40_44,100,membership,8,15,27,24,0,0.5555555555555556
2,scalability_30_40_44,100,membership,9,21,30,28,0,0.7
2,scalability_30_40_44,100,membership,10,19,25,23,0,0.76
2,scalability_30_40_44,100,membership,11,19,28,26,0,0.6785714285714286
2,scalability_30_40_44,100,membership,12,13,22,20,0,0.5909090909090909
2,scalability_30_40_44,100,membership,13,18,24,23,0,0.75
2,scalability_30_40_44,100,membership,14,15,23,21,0,0.6521739130434783
2,scalability_30_40_44,100,membership,15,16,22,20,0,0.7272727272727273
2,scalability_30_40_44,100,membership,16,15,22,20,0,0.6818181818181818
2,scalability_30_40_44,100,membership,17,17,27,25,0,0.6296296296296297
2,scalability_30_40_44,100,membership,18,14,22,20,0,0.6363636363636364
2,scalability_30_40_44,100,membership,19,14,24,22,0,0.5833333333333334
2,scalability_30_40_44,100,membership,20,16,20,18,0,0.8
2,scalability_30_40_44,100,membership,21,20,25,23,0,0.8
2,scalability_30_40_44,100,membership,22,16,22,19,0,0.7272727272727273
2,scalability_30_40_44,100,membership,23,0,35,1,0,0.0
2,scalability_30_40_44,100,membership,24,17,23,21,0,0.7391304347826086
2,scalability_30_40_44,100,membership,25,16,23,21,0,0.6956521739130435
2,scalability_30_40_44,100,membership,26,16,23,21,0,0.6956521739130435
2,scalability_30_40_44,100,membership,27,18,25,23,0,0.72
2,scalability_30_40_44,100,membership,28,13,18,16,0,0.7222222222222222
2,scalability_30_40_44,100,membership,29,11,19,17,0,0.5789473684210527
2,scalability_30_40_44,100,membership,30,15,23,21,0,0.6521739130434783
2,scalability_30_40_44,100,membership,31,20,30,28,0,0.6666666666666666
2,scalability_30_40_44,100,membership,32,19,24,22,0,0.7916666666666666
2,scalability_30_40_44,100,membership,33,16,22,20,0,0.7272727272727273
2,scalability_30_40_44,100,membership,34,20,26,24,0,0.7692307692307693
2,scalability_30_40_44,100,membership,35,13,21,19,0,0.6190476190476191
2,scalability_30_40_44,100,membership,36,17,24,22,0,0.7083333333333334
2,scalability_30_40_44,100,membership,37,16,23,21,0,0.6956521739130435
2,scalability_30_40_44,100,membership,38,19,25,23,0,0.76
2,scalability_30_40_44,100,membership,39,13,20,18,0,0.65
2,scalability_30_40_44,100,membership,40,15,20,18,0,0.75
2,scalability_30_40_44,100,membership,41,17,23,21,0,0.7391304347826086
2,scalability_30_40_44,100,membership,42,16,24,22,0,0.6666666666666666
2,scalability_30_40_44,100,membership,43,19,26,24,0,0.7307692307692307
2,scalability_30_40_44,100,membership,44,17,24,22,0,0.7083333333333334
2,scalability_30_40_44,100,membership,45,16,24,22,0,0.6666666666666666
2,scalability_30_40_44,100,membership,46,18,23,23,0,0.782608695652174
2,scalability_30_40_44,100,membership,47,17,24,22,0,0.7083333333333334
2,scalability_30_40_44,100,membership,48,15,23,21,0,0.6521739130434783
2,scalability_30_40_44,100,membership,49,14,19,17,0,0.7368421052631579
2,scalability_30_40_44,100,membership,50,18,24,22,0,0.75
2,scalability_30_40_44,100,membership,51,20,27,25,0,0.7407407407407407
2,scalability_30_40_44,100,membership,52,14,20,18,0,0.7
2,scalability_30_40_44,100,membership,53,14,20,18,0,0.7
2,scalability_30_40_44,100,membership,54,15,22,20,0,0.6818181818181818
2,scalability_30_40_44,100,membership,55,18,28,26,0,0.6428571428571429
2,scalability_30_40_44,100,membership,56,16,20,18,0,0.8
2,scalability_30_40_44,100,membership,57,14,21,19,0,0.6666666666666666
2,scalability_30_40_44,100,membership,58,19,29,27,0,0.6551724137931034
2,scalability_30_40_44,100,membership,59,20,28,26,0,0.7142857142857143
2,scalability_30_40_44,100,membership,60,16,23,21,0,0.6956521739130435
2,scalability_30_40_44,100,membership,61,17,24,22,0,0.7083333333333334
2,scalability_30_40_44,100,membership,62,17,23,22,0,0.7391304347826086
2,scalability_30_40_44,100,membership,63,16,25,23,0,0.64
2,scalability_30_40_44,100,membership,64,15,20,18,0,0.75
2,scalability_30_40_44,100,membership,65,12,19,16,0,0.631578947368421
2,scalability_30_40_44,100,membership,66,19,25,23,0,0.76
2,scalability_30_40_44,100,membership,67,14,20,18,0,0.7
2,scalability_30_40_44,100,membership,68,15,22,20,0,0.6818181818181818
2,scalability_30_40_44,100,membership,69,17,21,20,0,0.8095238095238095
2,scalability_30_40_44,100,membership,70,18,25,23,0,0.72
2,scalability_30_40_44,100,membership,71,18,24,22,0,0.75
2,scalability_30_40_44,100,membership,72,17,23,22,0,0.7391304347826086
2,scalability_30_40_44,100,membership,73,17,24,22,0,0.7083333333333334
2,scalability_30_40_44,100,membership,74,20,24,22,0,0.8333333333333334
2,scalability_30_40_44,100,membership,75,15,22,20,0,0.6818181818181818
2,scalability_30_40_44,100,membership,76,18,23,21,0,0.782608695652174
2,scalability_30_40_44,100,membership,77,20,24,22,0,0.8333333333333334
2,scalability_30_40_44,100,membership,78,17,23,22,0,0.7391304347826086
2,scalability_30_40_44,100,membership,79,15,25,23,0,0.6
2,scalability_30_40_44,100,membership,80,17,22,20,0,0.7727272727272727
2,scalability_30_40_44,100,membership,81,16,21,19,0,0.7619047619047619
2,scalability_30_40_44,100,membership,82,17,25,23,0,0.68
2,scalability_30_40_44,100,membership,83,15,21,17,0,0.7142857142857143
2,scalability_30_40_44,100,membership,84,14,23,20,0,0.6086956521739131
2,scalability_30_40_44,100,membership,85,16,25,23,0,0.64
2,scalability_30_40_44,100,membership,86,13,21,19,0,0.6190476190476191
2,scalability_30_40_44,100,membership,87,18,22,21,0,0.8181818181818182
2,scalability_30_40_44,100,membership,88,16,23,21,0,0.6956521739130435
2,scalability_30_40_44,100,membership,89,15,21,19,0,0.7142857142857143
2,scalability_30_40_44,100,membership,90,13,17,15,0,0.7647058823529411
2,scalability_30_40_44,100,membership,91,17,23,21,0,0.7391304347826086
2,scalability_30_40_44,100,membership,92,15,22,20,0,0.6818181818181818
2,scalability_30_40_44,100,membership,93,17,24,22,0,0.7083333333333334
2,scalability_30_40_44,100,membership,94,19,26,24,0,0.7307692307692307
2,scalability_30_40_44,100,membership,95,16,23,21,0,0.6956521739130435
2,scalability_30_40_44,100,membership,96,14,21,19,0,0.6666666666666666
2,scalability_30_40_44,100,membership,97,18,24,22,0,0.75
2,scalability_30_40_44,100,membership,98,15,23,21,0,0.6521739130434783
2,scalability_30_40_44,100,membership,99,16,21,19,0,0.7619047619047619
2,scalability_30_40_44,100,membership,100,15,22,20,0,0.6818181818181818
2,scalability_30_40_44,100,membership,101,11,18,16,0,0.6111111111111112
2,scalability_30_40_44,100,membership,102,13,23,21,0,0.5652173913043478
2,scalability_30_40_44,100,membership,103,13,22,21,0,0.5909090909090909
2,scalability_30_40_44,100,membership,104,18,28,26,0,0.6428571428571429
2,scalability_30_40_44,100,membership,105,16,26,24,0,0.6153846153846154
2,scalability_30_40_44,100,membership,106,21,27,27,0,0.7777777777777778
2,scalability_30_40_44,100,membership,107,12,20,18,0,0.6
2,scalability_30_40_44,100,membership,108,13,18,16,0,0.7222222222222222
2,scalability_30_40_44,100,membership,109,20,27,25,0,0.7407407407407407
2,scalability_30_40_44,100,membership,110,19,26,24,0,0.7307692307692307
2,scalability_30_40_44,100,membership,111,16,22,20,0,0.7272727272727273
2,scalability_30_40_44,100,membership,112,16,26,24,0,0.6153846153846154
2,scalability_30_40_44,100,membership,113,13,22,20,0,0.5909090909090909
2,scalability_30_40_44,100,membership,114,21,27,25,0,0.7777777777777778
2,scalability_30_40_44,100,membership,115,15,21,20,0,0.7142857142857143
2,scalability_30_40_44,100,membership,116,13,23,21,0,0.5652173913043478
2,scalability_30_40_44,100,membership,117,22,25,24,0,0.88
2,scalability_30_40_44,100,membership,118,16,27,24,0,0.5925925925925926
2,scalability_30_40_44,100,membership,119,16,23,21,0,0.6956521739130435
2,scalability_30_40_44,100,membership,120,17,25,23,0,0.68
2,scalability_30_40_44,100,membership,121,17,26,24,0,0.6538461538461539
2,scalability_30_40_44,100,membership,122,17,25,23,0,0.68
2,scalability_30_40_44,100,membership,123,17,25,23,0,0.68
2,scalability_30_40_44,100,membership,124,5,33,32,0,0.15151515151515152
2,scalability_30_40_44,100,membership,125,18,24,23,0,0.75
2,scalability_30_40_44,100,membership,126,11,22,20,0,0.5
2,scalability_30_40_44,100,membership,127,20,27,25,0,0.7407407407407407
2,scalability_30_40_44,100,membership,128,20,27,25,0,0.7407407407407407
2,scalability_30_40_44,100,membership,129,17,24,22,0,0.7083333333333334
2,scalability_30_40_44,100,membership,130,18,26,24,0,0.6923076923076923
2,scalability_30_40_44,100,membership,131,14,21,18,0,0.6666666666666666
2,scalability_30_40_44,100,membership,132,16,21,20,0,0.7619047619047619
2,scalability_30_40_44,100,membership,133,15,24,22,0,0.625
2,scalability_30_40_44,100,membership,134,12,19,17,0,0.631578947368421
2,scalability_30_40_44,100,membership,135,15,23,21,0,0.6521739130434783
2,scalability_30_40_44,100,membership,136,17,25,23,0,0.68
2,scalability_30_40_44,100,membership,137,15,24,22,0,0.625
2,scalability_30_40_44,100,membership,138,16,24,22,0,0.6666666666666666
2,scalability_30_40_44,100,membership,139,18,27,25,0,0.6666666666666666
2,scalability_30_40_44,100,membership,140,15,22,20,0,0.6818181818181818
2,scalability_30_40_44,100,membership,141,16,22,20,0,0.7272727272727273
2,scalability_30_40_44,100,membership,142,16,24,22,0,0.6666666666666666
2,scalability_30_40_44,100,membership,143,18,23,21,0,0.782608695652174
2,scalability_30_40_44,100,membership,144,14,19,17,0,0.7368421052631579
2,scalability_30_40_44,100,membership,145,15,22,20,0,0.6818181818181818
2,scalability_30_40_44,100,membership,146,16,23,21,0,0.6956521739130435
2,scalability_30_40_44,100,membership,147,17,24,22,0,0.7083333333333334
2,scalability_30_40_44,100,membership,148,20,26,24,0,0.7692307692307693
2,scalability_30_40_44,100,membership,149,19,28,26,0,0.6785714285714286
2,scalability_30_40_44,100,membership,150,12,19,17,0,0.631578947368421
2,scalability_30_40_44,100,membership,151,17,26,24,0,0.6538461538461539
2,scalability_30_40_44,100,membership,152,19,26,24,0,0.7307692307692307
2,scalability_30_40_44,100,membership,153,16,21,19,0,0.7619047619047619
2,scalability_30_40_44,100,membership,154,19,25,23,0,0.76
2,scalability_30_40_44,100,membership,155,18,22,20,0,0.8181818181818182
2,scalability_30_40_44,100,membership,156,14,22,20,0,0.6363636363636364
2,scalability_30_40_44,100,membership,157,20,25,24,0,0.8
2,scalability_30_40_44,100,membership,158,18,22,20,0,0.8181818181818182
2,scalability_30_40_44,100,membership,159,16,25,23,0,0.64
2,scalability_30_40_44,100,membership,160,16,22,21,0,0.7272727272727273
2,scalability_30_40_44,100,membership,161,17,25,22,0,0.68
2,scalability_30_40_44,100,membership,162,16,24,22,0,0.6666666666666666
2,scalability_30_40_44,100,membership,163,17,23,21,0,0.7391304347826086
2,scalability_30_40_44,100,membership,164,18,25,23,0,0.72
2,scalability_30_40_44,100,membership,165,19,28,26,0,0.6785714285714286
2,scalability_30_40_44,100,membership,166,22,29,27,0,0.7586206896551724
2,scalability_30_40_44,100,membership,167,15,22,20,0,0.6818181818181818
2,scalability_30_40_44,100,membership,168,16,22,20,0,0.7272727272727273
2,scalability_30_40_44,100,membership,169,19,25,23,0,0.76
2,scalability_30_40_44,100,membership,170,17,22,21,0,0.7727272727272727
2,scalability_30_40_44,100,membership,171,18,27,25,0,0.6666666666666666
2,scalability_30_40_44,100,membership,172,18,26,24,0,0.6923076923076923
2,scalability_30_40_44,100,membership,173,16,22,20,0,0.7272727272727273
2,scalability_30_40_44,100,membership,174,13,20,18,0,0.65
2,scalability_30_40_44,100,membership,175,17,22,20,0,0.7727272727272727
2,scalability_30_40_44,100,membership,176,16,25,23,0,0.64
2,scalability_30_40_44,100,membership,177,15,22,20,0,0.6818181818181818
2,scalability_30_40_44,100,membership,178,16,22,20,0,0.7272727272727273
2,scalability_30_40_44,100,membership,179,12,19,18,0,0.631578947368421
2,scalability_30_40_44,100,membership,180,12,21,19,0,0.5714285714285714
2,scalability_30_40_44,100,membership,181,21,28,26,0,0.75
2,scalability_30_40_44,100,membership,182,18,30,28,0,0.6
2,scalability_30_40_44,100,membership,183,16,25,23,0,0.64
2,scalability_30_40_44,100,membership,184,17,24,23,0,0.7083333333333334
2,scalability_30_40_44,100,membership,185,15,23,19,0,0.6521739130434783
2,scalability_30_40_44,100,membership,186,12,19,16,0,0.631578947368421
2,scalability_30_40_44,100,membership,187,17,22,20,0,0.7727272727272727
2,scalability_30_40_44,100,membership,188,19,23,22,0,0.8260869565217391
2,scalability_30_40_44,100,membership,189,22,30,28,0,0.7333333333333333
