arm,band_topo,seed,eval_cond,episode,root_owned,reachable,n_discovered,won,score
2,scalability_30_40_44,123,membership,0,13,23,15,0,0.5652173913043478
2,scalability_30_40_44,123,membership,1,15,22,20,0,0.6818181818181818
2,scalability_30_40_44,123,membership,2,16,22,20,0,0.7272727272727273
2,scalability_30_40_44,123,membership,3,17,27,25,0,0.6296296296296297
2,scalability_30_40_44,123,membership,4,18,25,23,0,0.72
2,scalability_30_40_44,123,membership,5,19,24,23,0,0.7916666666666666
2,scalability_30_40_44,123,membership,6,14,21,19,0,0.6666666666666666
2,scalability_30_40_44,123,membership,7,16,23,21,0,0.6956521739130435
2,scalability_30_40_44,123,membership,8,16,25,23,0,0.64
2,scalability_30_40_44,123,membership,9,13,20,18,0,0.65
2,scalability_30_40_44,123,membership,10,18,22,20,0,0.8181818181818182
2,scalability_30_40_44,123,membership,11,17,24,22,0,0.7083333333333334
2,scalability_30_40_44,123,membership,12,20,26,24,0,0.7692307692307693
2,scalability_30_40_44,123,membership,13,15,21,19,0,0.7142857142857143
2,scalability_30_40_44,123,membership,14,19,25,24,0,0.76
2,scalability_30_40_44,123,membership,15,16,22,19,0,0.7272727272727273
2,scalability_30_40_44,123,membership,16,13,21,19,0,0.6190476190476191
2,scalability_30_40_44,123,membership,17,15,23,20,0,0.6521739130434783
2,scalability_30_40_44,123,membership,18,16,22,20,0,0.7272727272727273
2,scalability_30_40_44,123,membership,19,15,22,21,0,0.6818181818181818
2,scalability_30_40_44,123,membership,20,17,24,23,0,0.7083333333333334
2,scalability_30_40_44,123,membership,21,16,23,21,0,0.6956521739130435
2,scalability_30_40_44,123,membership,22,18,26,24,0,0.6923076923076923
2,scalability_30_40_44,123,membership,23,18,25,23,0,0.72
2,scalability_30_40_44,123,membership,24,16,25,22,0,0.64
2,scalability_30_40_44,123,membership,25,16,21,19,0,0.7619047619047619
2,scalability_30_40_44,123,membership,26,19,27,25,0,0.7037037037037037
2,scalability_30_40_44,123,membership,27,18,23,21,0,0.782608695652174
2,scalability_30_40_44,123,membership,28,18,22,20,0,0.8181818181818182
2,scalability_30_40_44,123,membership,29,15,23,21,0,0.6521739130434783
2,scalability_30_40_44,123,membership,30,16,25,23,0,0.64
2,scalability_30_40_44,123,membership,31,13,22,20,0,0.5909090909090909
2,scalability_30_40_44,123,membership,32,14,19,17,0,0.7368421052631579
2,scalability_30_40_44,123,membership,33,14,21,19,0,0.6666666666666666
2,scalability_30_40_44,123,membership,34,11,22,13,0,0.5
2,scalability_30_40_44,123,membership,35,15,20,18,0,0.75
2,scalability_30_40_44,123,membership,36,15,22,19,0,0.6818181818181818
