arm,band_topo,seed,eval_cond,episode,root_owned,reachable,n_discovered,won,score
3,scalability_30_40_44,300,membership,0,17,22,21,0,0.7727272727272727
3,scalability_30_40_44,300,membership,1,20,25,23,0,0.8
3,scalability_30_40_44,300,membership,2,17,25,23,0,0.68
3,scalability_30_40_44,300,membership,3,14,21,19,0,0.6666666666666666
3,scalability_30_40_44,300,membership,4,13,21,19,0,0.6190476190476191
3,scalability_30_40_44,300,membership,5,19,23,21,0,0.8260869565217391
3,scalability_30_40_44,300,membership,6,17,25,23,0,0.68
3,scalability_30_40_44,300,membership,7,17,25,23,0,0.68
3,scalability_30_40_44,300,membership,8,18,27,25,0,0.6666666666666666
3,scalability_30_40_44,300,membership,9,19,24,22,0,0.7916666666666666
3,scalability_30_40_44,300,membership,10,15,21,19,0,0.7142857142857143
3,scalability_30_40_44,300,membership,11,15,24,22,0,0.625
3,scalability_30_40_44,300,membership,12,11,19,17,0,0.5789473684210527
3,scalability_30_40_44,300,membership,13,14,23,21,0,0.6086956521739131
3,scalability_30_40_44,300,membership,14,16,26,25,0,0.6153846153846154
3,scalability_30_40_44,300,membership,15,12,20,18,0,0.6
3,scalability_30_40_44,300,membership,16,14,19,17,0,0.7368421052631579
3,scalability_30_40_44,300,membership,17,15,24,22,0,0.625
3,scalability_30_40_44,300,membership,18,18,23,21,0,0.782608695652174
3,scalability_30_40_44,300,membership,19,16,22,20,0,0.7272727272727273
3,scalability_30_40_44,300,membership,20,0,35,1,0,0.0
3,scalability_30_40_44,300,membership,21,14,20,18,0,0.7
3,scalability_30_40_44,300,membership,22,19,25,23,0,0.76
3,scalability_30_40_44,300,membership,23,20,28,26,0,0.7142857142857143
3,scalability_30_40_44,300,membership,24,15,22,20,0,0.6818181818181818
3,scalability_30_40_44,300,membership,25,12,21,19,0,0.5714285714285714
3,scalability_30_40_44,300,membership,26,16,22,21,0,0.7272727272727273
3,scalability_30_40_44,300,membership,27,0,35,1,0,0.0
3,scalability_30_40_44,300,membership,28,17,23,21,0,0.7391304347826086
3,scalability_30_40_44,300,membership,29,14,24,22,0,0.5833333333333334
3,scalability_30_40_44,300,membership,30,15,23,22,0,0.6521739130434783
3,scalability_30_40_44,300,membership,31,17,24,22,0,0.7083333333333334
3,scalability_30_40_44,300,membership,32,19,27,25,0,0.7037037037037037
3,scalability_30_40_44,300,membership,33,13,23,21,0,0.5652173913043478
3,scalability_30_40_44,300,membership,34,16,24,22,0,0.6666666666666666
3,scalability_30_40_44,300,membership,35,16,21,19,0,0.7619047619047619
3,scalability_30_40_44,300,membership,36,18,24,22,0,0.75
3,scalability_30_40_44,300,membership,37,18,25,23,0,0.72
3,scalability_30_40_44,300,membership,38,12,19,17,0,0.631578947368421
3,scalability_30_40_44,300,membership,39,19,25,23,0,0.76
3,scalability_30_40_44,300,membership,40,13,20,18,0,0.65
3,scalability_30_40_44,300,membership,41,18,26,24,0,0.6923076923076923
3,scalability_30_40_44,300,membership,42,14,23,21,0,0.6086956521739131
3,scalability_30_40_44,300,membership,43,18,23,21,0,0.782608695652174
3,scalability_30_40_44,300,membership,44,17,25,23,0,0.68
3,scalability_30_40_44,300,membership,45,13,21,19,0,0.6190476190476191
3,scalability_30_40_44,300,membership,46,17,24,22,0,0.7083333333333334
3,scalability_30_40_44,300,membership,47,15,22,20,0,0.6818181818181818
3,scalability_30_40_44,300,membership,48,13,22,20,0,0.5909090909090909
3,scalability_30_40_44,300,membership,49,18,23,21,0,0.782608695652174
3,scalability_30_40_44,300,membership,50,18,26,24,0,0.6923076923076923
3,scalability_30_40_44,300,membership,51,14,21,19,0,0.6666666666666666
3,scalability_30_40_44,300,membership,52,12,22,20,0,0.5454545454545454
3,scalability_30_40_44,300,membership,53,16,25,23,0,0.64
3,scalability_30_40_44,300,membership,54,12,21,19,0,0.5714285714285714
3,scalability_30_40_44,300,membership,55,18,27,24,0,0.6666666666666666
3,scalability_30_40_44,300,membership,56,15,23,21,0,0.6521739130434783
3,scalability_30_40_44,300,membership,57,0,35,1,0,0.0
3,scalability_30_40_44,300,membership,58,14,21,19,0,0.6666666666666666
3,scalability_30_40_44,300,membership,59,18,24,22,0,0.75
3,scalability_30_40_44,300,membership,60,18,25,23,0,0.72
3,scalability_30_40_44,300,membership,61,14,23,21,0,0.6086956521739131
3,scalability_30_40_44,300,membership,62,17,26,24,0,0.6538461538461539
3,scalability_30_40_44,300,membership,63,17,23,21,0,0.7391304347826086
3,scalability_30_40_44,300,membership,64,13,20,19,0,0.65
3,scalability_30_40_44,300,membership,65,12,20,18,0,0.6
3,scalability_30_40_44,300,membership,66,17,22,22,0,0.7727272727272727
3,scalability_30_40_44,300,membership,67,14,21,19,0,0.6666666666666666
3,scalability_30_40_44,300,membership,68,19,26,25,0,0.7307692307692307
3,scalability_30_40_44,300,membership,69,19,25,24,0,0.76
3,scalability_30_40_44,300,membership,70,15,22,20,0,0.6818181818181818
3,scalability_30_40_44,300,membership,71,16,26,24,0,0.6153846153846154
3,scalability_30_40_44,300,membership,72,15,21,19,0,0.7142857142857143
3,scalability_30_40_44,300,membership,73,15,20,19,0,0.75
3,scalability_30_40_44,300,membership,74,13,22,20,0,0.5909090909090909
3,scalability_30_40_44,300,membership,75,14,20,18,0,0.7
3,scalability_30_40_44,300,membership,76,17,23,21,0,0.7391304347826086
3,scalability_30_40_44,300,membership,77,17,25,22,0,0.68
3,scalability_30_40_44,300,membership,78,16,25,22,0,0.64
3,scalability_30_40_44,300,membership,79,20,28,26,0,0.7142857142857143
3,scalability_30_40_44,300,membership,80,16,25,23,0,0.64
3,scalability_30_40_44,300,membership,81,17,25,23,0,0.68
3,scalability_30_40_44,300,membership,82,16,22,20,0,0.7272727272727273
3,scalability_30_40_44,300,membership,83,18,22,20,0,0.8181818181818182
3,scalability_30_40_44,300,membership,84,15,22,20,0,0.6818181818181818
3,scalability_30_40_44,300,membership,85,21,26,24,0,0.8076923076923077
3,scalability_30_40_44,300,membership,86,21,29,28,0,0.7241379310344828
3,scalability_30_40_44,300,membership,87,13,19,17,0,0.6842105263157895
3,scalability_30_40_44,300,membership,88,17,25,23,0,0.68
3,scalability_30_40_44,300,membership,89,16,25,23,0,0.64
3,scalability_30_40_44,300,membership,90,15,20,18,0,0.75
3,scalability_30_40_44,300,membership,91,16,22,20,0,0.7272727272727273
3,scalability_30_40_44,300,membership,92,16,23,21,0,0.6956521739130435
3,scalability_30_40_44,300,membership,93,16,21,19,0,0.7619047619047619
3,scalability_30_40_44,300,membership,94,12,19,17,0,0.631578947368421
3,scalability_30_40_44,300,membership,95,16,23,21,0,0.6956521739130435
3,scalability_30_40_44,300,membership,96,24,28,28,0,0.8571428571428571
3,scalability_30_40_44,300,membership,97,14,22,20,0,0.6363636363636364
3,scalability_30_40_44,300,membership,98,14,20,18,0,0.7
3,scalability_30_40_44,300,membership,99,16,24,22,0,0.6666666666666666
3,scalability_30_40_44,300,membership,100,15,22,20,0,0.6818181818181818
3,scalability_30_40_44,300,membership,101,0,35,1,0,0.0
3,scalability_30_40_44,300,membership,102,15,20,18,0,0.75
3,scalability_30_40_44,300,membership,103,0,35,1,0,0.0
3,scalability_30_40_44,300,membership,104,15,22,20,0,0.6818181818181818
3,scalability_30_40_44,300,membership,105,14,21,19,0,0.6666666666666666
3,scalability_30_40_44,300,membership,106,15,22,20,0,0.6818181818181818
3,scalability_30_40_44,300,membership,107,14,21,19,0,0.6666666666666666
3,scalability_30_40_44,300,membership,108,19,25,23,0,0.76
3,scalability_30_40_44,300,membership,109,14,21,18,0,0.6666666666666666
3,scalability_30_40_44,300,membership,110,17,25,23,0,0.68
3,scalability_30_40_44,300,membership,111,19,27,24,0,0.7037037037037037
3,scalability_30_40_44,300,membership,112,14,25,23,0,0.56
3,scalability_30_40_44,300,membership,113,15,24,22,0,0.625
3,scalability_30_40_44,300,membership,114,19,28,26,0,0.6785714285714286
3,scalability_30_40_44,300,membership,115,16,22,20,0,0.7272727272727273
3,scalability_30_40_44,300,membership,116,16,23,21,0,0.6956521739130435
3,scalability_30_40_44,300,membership,117,14,21,19,0,0.6666666666666666
3,scalability_30_40_44,300,membership,118,17,25,23,0,0.68
3,scalability_30_40_44,300,membership,119,14,20,18,0,0.7
3,scalability_30_40_44,300,membership,120,13,21,19,0,0.6190476190476191
3,scalability_30_40_44,300,membership,121,19,26,24,0,0.7307692307692307
3,scalability_30_40_44,300,membership,122,14,20,18,0,0.7
3,scalability_30_40_44,300,membership,123,20,25,23,0,0.8
3,scalability_30_40_44,300,membership,124,19,26,24,0,0.7307692307692307
3,scalability_30_40_44,300,membership,125,15,23,21,0,0.6521739130434783
