arm,band_topo,seed,eval_cond,episode,root_owned,reachable,n_discovered,won,score
2,scalability_30_40_44,200,membership,0,19,29,27,0,0.6551724137931034
2,scalability_30_40_44,200,membership,1,18,27,25,0,0.6666666666666666
2,scalability_30_40_44,200,membership,2,20,26,24,0,0.7692307692307693
2,scalability_30_40_44,200,membership,3,18,25,24,0,0.72
2,scalability_30_40_44,200,membership,4,14,20,19,0,0.7
2,scalability_30_40_44,200,membership,5,18,27,25,0,0.6666666666666666
2,scalability_30_40_44,200,membership,6,13,22,20,0,0.5909090909090909
2,scalability_30_40_44,200,membership,7,18,27,23,0,0.6666666666666666
2,scalability_30_40_44,200,membership,8,15,22,21,0,0.6818181818181818
2,scalability_30_40_44,200,membership,9,16,26,24,0,0.6153846153846154
2,scalability_30_40_44,200,membership,10,17,25,23,0,0.68
2,scalability_30_40_44,200,membership,11,15,23,21,0,0.6521739130434783
2,scalability_30_40_44,200,membership,12,18,28,26,0,0.6428571428571429
2,scalability_30_40_44,200,membership,13,11,20,19,0,0.55
2,scalability_30_40_44,200,membership,14,14,22,19,0,0.6363636363636364
2,scalability_30_40_44,200,membership,15,14,26,22,0,0.5384615384615384
2,scalability_30_40_44,200,membership,16,18,25,23,0,0.72
2,scalability_30_40_44,200,membership,17,20,26,25,0,0.7692307692307693
2,scalability_30_40_44,200,membership,18,14,21,20,0,0.6666666666666666
2,scalability_30_40_44,200,membership,19,16,25,23,0,0.64
2,scalability_30_40_44,200,membership,20,16,22,20,0,0.7272727272727273
2,scalability_30_40_44,200,membership,21,11,18,16,0,0.6111111111111112
2,scalability_30_40_44,200,membership,22,18,22,20,0,0.8181818181818182
2,scalability_30_40_44,200,membership,23,15,22,20,0,0.6818181818181818
2,scalability_30_40_44,200,membership,24,19,25,23,0,0.76
2,scalability_30_40_44,200,membership,25,17,25,23,0,0.68
2,scalability_30_40_44,200,membership,26,16,21,19,0,0.7619047619047619
2,scalability_30_40_44,200,membership,27,17,25,23,0,0.68
2,scalability_30_40_44,200,membership,28,17,24,23,0,0.7083333333333334
2,scalability_30_40_44,200,membership,29,14,21,19,0,0.6666666666666666
2,scalability_30_40_44,200,membership,30,16,23,21,0,0.6956521739130435
2,scalability_30_40_44,200,membership,31,15,21,19,0,0.7142857142857143
2,scalability_30_40_44,200,membership,32,18,25,23,0,0.72
2,scalability_30_40_44,200,membership,33,18,26,24,0,0.6923076923076923
2,scalability_30_40_44,200,membership,34,18,27,25,0,0.6666666666666666
2,scalability_30_40_44,200,membership,35,13,20,18,0,0.65
2,scalability_30_40_44,200,membership,36,21,28,26,0,0.75
2,scalability_30_40_44,200,membership,37,18,27,26,0,0.6666666666666666
2,scalability_30_40_44,200,membership,38,16,19,18,0,0.8421052631578947
2,scalability_30_40_44,200,membership,39,16,25,23,0,0.64
2,scalability_30_40_44,200,membership,40,18,26,25,0,0.6923076923076923
2,scalability_30_40_44,200,membership,41,18,25,23,0,0.72
2,scalability_30_40_44,200,membership,42,15,21,19,0,0.7142857142857143
2,scalability_30_40_44,200,membership,43,16,23,21,0,0.6956521739130435
2,scalability_30_40_44,200,membership,44,16,25,22,0,0.64
2,scalability_30_40_44,200,membership,45,15,21,19,0,0.7142857142857143
2,scalability_30_40_44,200,membership,46,14,21,19,0,0.6666666666666666
2,scalability_30_40_44,200,membership,47,12,23,19,0,0.5217391304347826
2,scalability_30_40_44,200,membership,48,15,22,20,0,0.6818181818181818
2,scalability_30_40_44,200,membership,49,17,21,19,0,0.8095238095238095
2,scalability_30_40_44,200,membership,50,16,22,20,0,0.7272727272727273
2,scalability_30_40_44,200,membership,51,17,25,23,0,0.68
2,scalability_30_40_44,200,membership,52,17,25,23,0,0.68
2,scalability_30_40_44,200,membership,53,13,21,19,0,0.6190476190476191
2,scalability_30_40_44,200,membership,54,17,25,23,0,0.68
2,scalability_30_40_44,200,membership,55,18,24,22,0,0.75
2,scalability_30_40_44,200,membership,56,14,24,22,0,0.5833333333333334
2,scalability_30_40_44,200,membership,57,16,23,21,0,0.6956521739130435
2,scalability_30_40_44,200,membership,58,17,25,23,0,0.68
2,scalability_30_40_44,200,membership,59,16,25,23,0,0.64
2,scalability_30_40_44,200,membership,60,21,29,28,0,0.7241379310344828
2,scalability_30_40_44,200,membership,61,16,22,20,0,0.7272727272727273
2,scalability_30_40_44,200,membership,62,13,24,22,0,0.5416666666666666
2,scalability_30_40_44,200,membership,63,19,27,25,0,0.7037037037037037
2,scalability_30_40_44,200,membership,64,15,23,21,0,0.6521739130434783
2,scalability_30_40_44,200,membership,65,16,24,22,0,0.6666666666666666
2,scalability_30_40_44,200,membership,66,19,26,24,0,0.7307692307692307
2,scalability_30_40_44,200,membership,67,10,19,17,0,0.5263157894736842
2,scalability_30_40_44,200,membership,68,19,25,23,0,0.76
2,scalability_30_40_44,200,membership,69,11,23,19,0,0.4782608695652174
2,scalability_30_40_44,200,membership,70,17,24,22,0,0.7083333333333334
2,scalability_30_40_44,200,membership,71,0,35,1,0,0.0
2,scalability_30_40_44,200,membership,72,20,28,26,0,0.7142857142857143
2,scalability_30_40_44,200,membership,73,15,20,18,0,0.75
2,scalability_30_40_44,200,membership,74,17,25,23,0,0.68
2,scalability_30_40_44,200,membership,75,15,22,20,0,0.6818181818181818
2,scalability_30_40_44,200,membership,76,19,25,23,0,0.76
2,scalability_30_40_44,200,membership,77,18,25,23,0,0.72
2,scalability_30_40_44,200,membership,78,16,27,24,0,0.5925925925925926
