N,total_survivors,two_hop_survivors,coverage_frac,full_coverage,prop_allsurv_norm,prop_2hoponly_norm,denom_ratio,direct_norm,hbar_check_diff
30,29,6,0.20689655172413793,False,0.04014396768816045,0.19402917715944218,4.833333333333333,,
29,28,10,0.35714285714285715,False,0.1449386992617401,0.40582835793287225,2.8,,
24,23,11,0.4782608695652174,False,0.09733379656890356,0.20351612009861655,2.090909090909091,,
23,22,7,0.3181818181818182,False,0.0,0.0,3.142857142857143,,
22,21,5,0.23809523809523808,False,0.0,0.0,4.2,,
28,27,2,0.07407407407407407,False,0.0,0.0,13.5,,
25,24,11,0.4583333333333333,False,0.08003289919234804,0.17461723460148662,2.1818181818181817,,
23,22,15,0.6818181818181818,False,0.11450283504426322,0.16793749139825273,1.4666666666666666,,
22,21,11,0.5238095238095238,False,0.020298192331154256,0.038751094450385395,1.9090909090909092,,
26,25,8,0.32,False,0.07808578613702621,0.24401808167820693,3.125,,
22,21,6,0.2857142857142857,False,0.03125497952648137,0.1093924283426848,3.5,,
21,20,4,0.2,False,0.02590823250393818,0.1295411625196909,5.0,,
19,18,9,0.5,False,0.2623985922386297,0.5247971844772594,2.0,,
24,23,9,0.391304347826087,False,0.13532398568847492,0.3458279634261026,2.5555555555555554,,
21,20,13,0.65,False,0.07104241094115361,0.10929601683254404,1.5384615384615385,,
20,19,2,0.10526315789473684,False,0.09258680094525235,0.8795746089798973,9.5,,
27,26,5,0.19230769230769232,False,0.028795877754989933,0.14973856432594765,5.2,,
21,20,4,0.2,False,0.0,0.0,5.0,,
2,1,1,1.0,True,2.338050962135249e-07,2.338050962135249e-07,1.0,0.2614991172615993,4.820441557029653e-08
11,10,3,0.3,False,0.19854021097904473,0.6618007032634824,3.3333333333333335,,
20,19,11,0.5789473684210527,False,0.0702350110313115,0.12131501905408348,1.7272727272727273,,
26,25,11,0.44,False,0.12602092562375214,0.28641119459943665,2.272727272727273,,
25,24,7,0.2916666666666667,False,0.07904606657763928,0.271015085409049,3.4285714285714284,,
24,23,3,0.13043478260869565,False,0.09033566527978659,0.6925734338116972,7.666666666666667,,
23,22,8,0.36363636363636365,False,0.0822936051109716,0.22630741405517188,2.75,,
22,21,5,0.23809523809523808,False,0.021676376597915364,0.09104078171124452,4.2,,
21,20,10,0.5,False,0.0960023559916114,0.1920047119832228,2.0,,
21,20,7,0.35,False,0.12483409881703818,0.3566688537629662,2.857142857142857,,
21,20,4,0.2,False,0.04131900081465154,0.2065950040732577,5.0,,
28,27,7,0.25925925925925924,False,0.13882604953105596,0.535471905334073,3.857142857142857,,
27,26,5,0.19230769230769232,False,0.05016886084173749,0.260878076377035,5.2,,
23,22,3,0.13636363636363635,False,0.0,0.0,7.333333333333333,,
25,24,7,0.2916666666666667,False,0.09717321274552305,0.33316530084179335,3.4285714285714284,,
21,20,5,0.25,False,0.042645319231080815,0.17058127692432326,4.0,,
29,28,11,0.39285714285714285,False,0.0851218755045544,0.21667386492068397,2.5454545454545454,,
27,26,9,0.34615384615384615,False,0.1342901056983242,0.3879491942396032,2.888888888888889,,
26,25,6,0.24,False,0.0,0.0,4.166666666666667,,
23,22,5,0.22727272727272727,False,0.023981778943757824,0.10551982735253443,4.4,,
22,21,11,0.5238095238095238,False,0.0876371162166159,0.16730722186808492,1.9090909090909092,,
21,20,3,0.15,False,0.0,0.0,6.666666666666667,,
20,19,5,0.2631578947368421,False,0.09720160347021445,0.36936609318681496,3.8,,
28,27,6,0.2222222222222222,False,0.08746069047294912,0.39357310712827104,4.5,,
28,27,5,0.18518518518518517,False,0.033376218936901,0.18023158225926544,5.4,,
28,27,4,0.14814814814814814,False,0.0,0.0,6.75,,
27,26,8,0.3076923076923077,False,0.03538568871929791,0.1150034883377182,3.25,,
26,25,8,0.32,False,0.0,0.0,3.125,,
24,23,6,0.2608695652173913,False,0.0,0.0,3.8333333333333335,,
23,22,10,0.45454545454545453,False,0.06840997220626895,0.15050193885379165,2.2,,
29,28,7,0.25,False,0.036884039421528764,0.14753615768611505,4.0,,
29,28,7,0.25,False,0.05933783509292667,0.2373513403717067,4.0,,
28,27,4,0.14814814814814814,False,0.04723159412072757,0.31881326031491103,6.75,,
27,26,8,0.3076923076923077,False,0.03680332720605512,0.11961081341967915,3.25,,
25,24,3,0.125,False,0.0,0.0,8.0,,
24,23,7,0.30434782608695654,False,0.038752934473928705,0.12733107041433717,3.2857142857142856,,
29,28,5,0.17857142857142858,False,0.0,0.0,5.6,,
28,27,11,0.4074074074074074,False,0.09827260214797089,0.2412145689086558,2.4545454545454546,,
27,26,6,0.23076923076923078,False,0.11879671316479912,0.5147857570474628,4.333333333333333,,
26,25,9,0.36,False,0.0,0.0,2.7777777777777777,,
25,24,8,0.3333333333333333,False,0.11344807993147635,0.34034423979442907,3.0,,
24,23,5,0.21739130434782608,False,0.040998297763609706,0.18859216971260465,4.6,,
21,20,4,0.2,False,0.0,0.0,5.0,,
20,19,9,0.47368421052631576,False,0.203055279502291,0.4286722567270587,2.111111111111111,,
19,18,6,0.3333333333333333,False,0.16659790407707817,0.4997937122312345,3.0,,
28,27,11,0.4074074074074074,False,0.05654065851175388,0.13878161634703226,2.4545454545454546,,
25,24,4,0.16666666666666666,False,0.0,0.0,6.0,,
24,23,6,0.2608695652173913,False,0.0,0.0,3.8333333333333335,,
25,24,11,0.4583333333333333,False,0.20226539072189903,0.4413063070295979,2.1818181818181817,,
20,19,6,0.3157894736842105,False,0.05677726599576014,0.17979467565324045,3.1666666666666665,,
19,18,8,0.4444444444444444,False,0.09593724389483142,0.21585879876337072,2.25,,
29,28,6,0.21428571428571427,False,0.016059384437252647,0.07494379404051235,4.666666666666667,,
28,27,9,0.3333333333333333,False,0.14318937811292815,0.42956813433878444,3.0,,
27,26,8,0.3076923076923077,False,0.03131914356872123,0.10178721659834399,3.25,,
26,25,3,0.12,False,0.0,0.0,8.333333333333334,,
24,23,7,0.30434782608695654,False,0.07202909950442239,0.2366670412288164,3.2857142857142856,,
31,30,2,0.06666666666666667,False,0.0,0.0,15.0,,
29,28,6,0.21428571428571427,False,0.03374708504997729,0.157486396899894,4.666666666666667,,
28,27,6,0.2222222222222222,False,0.08655789091142614,0.38951050910141766,4.5,,
25,24,3,0.125,False,0.0,0.0,8.0,,
25,24,5,0.20833333333333334,False,0.0,0.0,4.8,,
24,23,8,0.34782608695652173,False,0.0,0.0,2.875,,
23,22,6,0.2727272727272727,False,0.0,0.0,3.6666666666666665,,
26,25,3,0.12,False,0.0,0.0,8.333333333333334,,
27,26,2,0.07692307692307693,False,0.0,0.0,13.0,,
26,25,4,0.16,False,0.07038379951451604,0.43989874696572523,6.25,,
27,26,8,0.3076923076923077,False,0.01876012776189417,0.06097041522615605,3.25,,
25,24,3,0.125,False,0.0,0.0,8.0,,
22,21,3,0.14285714285714285,False,0.0,0.0,7.0,,
21,20,8,0.4,False,0.09359336441162143,0.2339834110290536,2.5,,
31,30,5,0.16666666666666666,False,0.0,0.0,6.0,,
26,25,7,0.28,False,0.1560826149297029,0.5574379104632247,3.5714285714285716,,
25,24,6,0.25,False,0.09724204933664617,0.38896819734658467,4.0,,
21,20,6,0.3,False,0.038239737783042606,0.12746579261014201,3.3333333333333335,,
20,19,2,0.10526315789473684,False,0.024994403298971957,0.2374468313402336,9.5,,
19,18,4,0.2222222222222222,False,0.0,0.0,4.5,,
18,17,8,0.47058823529411764,False,0.09256712449194135,0.19670513954537536,2.125,,
24,23,5,0.21739130434782608,False,0.030915719174419105,0.14221230820232791,4.6,,
25,24,7,0.2916666666666667,False,0.0,0.0,3.4285714285714284,,
24,23,8,0.34782608695652173,False,0.0689840965239804,0.19832927750644364,2.875,,
15,14,3,0.21428571428571427,False,0.0,0.0,4.666666666666667,,
20,19,3,0.15789473684210525,False,0.0,0.0,6.333333333333333,,
23,22,10,0.45454545454545453,False,0.18284498247075037,0.4022589614356508,2.2,,
22,21,12,0.5714285714285714,False,0.11223726780346018,0.1964152186560553,1.75,,
24,23,10,0.43478260869565216,False,0.11805039187452893,0.27151590131141656,2.3,,
31,30,4,0.13333333333333333,False,0.021415412705921254,0.1606155952944094,7.5,,
33,32,5,0.15625,False,0.0,0.0,6.4,,
31,30,4,0.13333333333333333,False,0.0,0.0,7.5,,
28,27,7,0.25925925925925924,False,0.0,0.0,3.857142857142857,,
26,25,4,0.16,False,0.0,0.0,6.25,,
21,20,10,0.5,False,0.05398883353528809,0.10797766707057618,2.0,,
30,29,11,0.3793103448275862,False,0.1879597324840745,0.4955302038216509,2.6363636363636362,,
27,26,11,0.4230769230769231,False,0.045342259281036676,0.10717261284608669,2.3636363636363638,,
26,25,8,0.32,False,0.07825101748829992,0.24453442965093725,3.125,,
25,24,3,0.125,False,0.0,0.0,8.0,,
31,30,6,0.2,False,0.022141954208665177,0.11070977104332588,5.0,,
30,29,8,0.27586206896551724,False,0.07585470604102232,0.2749733093987059,3.625,,
29,28,3,0.10714285714285714,False,0.0,0.0,9.333333333333334,,
28,27,11,0.4074074074074074,False,0.1138622209969631,0.2794799969925458,2.4545454545454546,,
27,26,7,0.2692307692307692,False,0.09425556268040525,0.3500920899557909,3.7142857142857144,,
18,17,5,0.29411764705882354,False,0.13882424888003542,0.4720024461921204,3.4,,
14,13,8,0.6153846153846154,False,0.06769053641870229,0.10999712168039122,1.625,,
13,12,5,0.4166666666666667,False,0.1971787106355502,0.47322890552532054,2.4,,
24,23,8,0.34782608695652173,False,0.05636620980511097,0.16205285318969403,2.875,,
22,21,5,0.23809523809523808,False,0.028106257909084786,0.1180462832181561,4.2,,
21,20,2,0.1,False,0.0,0.0,10.0,,
19,18,7,0.3888888888888889,False,0.1194619852946557,0.3071879621862575,2.5714285714285716,,
21,20,6,0.3,False,0.0,0.0,3.3333333333333335,,
19,18,9,0.5,False,0.14970016043501178,0.29940032087002355,2.0,,
18,17,8,0.47058823529411764,False,0.04803978191249414,0.10208453656405005,2.125,,
18,17,8,0.47058823529411764,False,0.14330237039851138,0.30451753709683665,2.125,,
25,24,8,0.3333333333333333,False,0.057269403934641715,0.17180821180392514,3.0,,
24,23,5,0.21739130434782608,False,0.024625802339996047,0.11327869076398181,4.6,,
23,22,7,0.3181818181818182,False,0.06392198833248328,0.20089767761637603,3.142857142857143,,
20,19,4,0.21052631578947367,False,0.04687914923264182,0.22267595885504862,4.75,,
30,29,11,0.3793103448275862,False,0.044717041448267776,0.11789038199997869,2.6363636363636362,,
29,28,3,0.10714285714285714,False,0.0,0.0,9.333333333333334,,
28,27,10,0.37037037037037035,False,0.16193406910899188,0.43722198659427813,2.7,,
27,26,5,0.19230769230769232,False,0.0,0.0,5.2,,
27,26,10,0.38461538461538464,False,0.13626157554558027,0.3542800964185087,2.6,,
26,25,7,0.28,False,0.04898616808888601,0.17495060031745005,3.5714285714285716,,
25,24,5,0.20833333333333334,False,0.0,0.0,4.8,,
21,20,7,0.35,False,0.07251902690183423,0.20719721971952637,2.857142857142857,,
19,18,3,0.16666666666666666,False,0.0,0.0,6.0,,
18,17,2,0.11764705882352941,False,0.0,0.0,8.5,,
17,16,8,0.5,False,0.055759462883394985,0.11151892576678997,2.0,,
15,14,3,0.21428571428571427,False,0.0,0.0,4.666666666666667,,
19,18,7,0.3888888888888889,False,0.0,0.0,2.5714285714285716,,
25,24,8,0.3333333333333333,False,0.03664758468874609,0.10994275406623827,3.0,,
24,23,1,0.043478260869565216,False,0.08636134401399505,1.9863109123218863,23.0,,
23,22,8,0.36363636363636365,False,0.03198164612778162,0.08794952685139945,2.75,,
22,21,7,0.3333333333333333,False,0.050001190005357056,0.15000357001607115,3.0,,
11,10,4,0.4,False,0.11744394748051044,0.2936098687012761,2.5,,
10,9,5,0.5555555555555556,False,0.0848935754029025,0.15280843572522448,1.8,,
8,7,5,0.7142857142857143,False,0.07889115792661419,0.11044762109725986,1.4,,
7,6,2,0.3333333333333333,False,0.0,0.0,3.0,,
23,22,6,0.2727272727272727,False,0.052206728825165284,0.19142467235893937,3.6666666666666665,,
22,21,4,0.19047619047619047,False,0.08268825143018174,0.43411332000845415,5.25,,
13,12,5,0.4166666666666667,False,0.20220039681868465,0.4852809523648432,2.4,,
22,21,9,0.42857142857142855,False,0.12456717390892086,0.29065673912081536,2.3333333333333335,,
21,20,4,0.2,False,0.010522879610225189,0.052614398051125943,5.0,,
20,19,7,0.3684210526315789,False,0.14798243565022176,0.40166661105060186,2.7142857142857144,,
25,24,4,0.16666666666666666,False,0.16292387644890485,0.9775432586934291,6.0,,
23,22,4,0.18181818181818182,False,0.019934564681803584,0.1096401057499197,5.5,,
30,29,6,0.20689655172413793,False,0.016248527193237314,0.07853454810064703,4.833333333333333,,
29,28,10,0.35714285714285715,False,0.05955999190648625,0.1667679773381615,2.8,,
27,26,7,0.2692307692307692,False,0.0790017106646039,0.29343492532567167,3.7142857142857144,,
27,26,7,0.2692307692307692,False,0.0,0.0,3.7142857142857144,,
25,24,5,0.20833333333333334,False,0.0,0.0,4.8,,
23,22,3,0.13636363636363635,False,0.0,0.0,7.333333333333333,,
19,18,6,0.3333333333333333,False,0.0,0.0,3.0,,
18,17,5,0.29411764705882354,False,0.0,0.0,3.4,,
17,16,4,0.25,False,0.0,0.0,4.0,,
16,15,7,0.4666666666666667,False,0.25243323610937835,0.5409283630915249,2.142857142857143,,
28,27,8,0.2962962962962963,False,0.05001613470666263,0.16880445463498636,3.375,,
25,24,11,0.4583333333333333,False,0.14282670659714772,0.31162190530286776,2.1818181818181817,,
24,23,6,0.2608695652173913,False,0.042530299277384595,0.16303281389664095,3.8333333333333335,,
23,22,4,0.18181818181818182,False,0.0,0.0,5.5,,
22,21,9,0.42857142857142855,False,0.05166971988440755,0.12056267973028428,2.3333333333333335,,
21,20,5,0.25,False,0.0,0.0,4.0,,
29,28,6,0.21428571428571427,False,0.040705060014780796,0.18995694673564373,4.666666666666667,,
28,27,5,0.18518518518518517,False,0.04019631856318299,0.21706012024118815,5.4,,
26,25,2,0.08,False,0.035110633066998485,0.43888291333748103,12.5,,
27,26,8,0.3076923076923077,False,0.05131002819053761,0.16675759161924722,3.25,,
26,25,5,0.2,False,0.0,0.0,5.0,,
24,23,6,0.2608695652173913,False,0.0,0.0,3.8333333333333335,,
23,22,9,0.4090909090909091,False,0.022184414287942034,0.05422856825941387,2.4444444444444446,,
22,21,8,0.38095238095238093,False,0.13397447327825937,0.3516829923554309,2.625,,
22,21,11,0.5238095238095238,False,0.045993385403399624,0.08780555395194473,1.9090909090909092,,
21,20,2,0.1,False,0.027331664840164943,0.27331664840164943,10.0,,
20,19,14,0.7368421052631579,False,0.0,0.0,1.3571428571428572,,
19,18,8,0.4444444444444444,False,0.11683150500311303,0.26287088625700433,2.25,,
32,31,9,0.2903225806451613,False,0.0,0.0,3.4444444444444446,,
31,30,8,0.26666666666666666,False,0.07341298259530478,0.2752986847323929,3.75,,
27,26,12,0.46153846153846156,False,0.08370718744212594,0.18136557279127283,2.1666666666666665,,
26,25,5,0.2,False,0.0,0.0,5.0,,
27,26,8,0.3076923076923077,False,0.0331407975029743,0.10770759188466648,3.25,,
25,24,9,0.375,False,0.11630741942161761,0.310153118457647,2.6666666666666665,,
22,21,2,0.09523809523809523,False,0.0,0.0,10.5,,
19,18,2,0.1111111111111111,False,0.0,0.0,9.0,,
22,21,8,0.38095238095238093,False,0.11443973352903954,0.30040430051372874,2.625,,
18,17,9,0.5294117647058824,False,0.0,0.0,1.8888888888888888,,
17,16,3,0.1875,False,0.0,0.0,5.333333333333333,,
25,24,8,0.3333333333333333,False,0.06634648911673918,0.19903946735021757,3.0,,
22,21,7,0.3333333333333333,False,0.2512532047441466,0.7537596142324398,3.0,,
21,20,5,0.25,False,0.0,0.0,4.0,,
19,18,3,0.16666666666666666,False,0.0,0.0,6.0,,
25,24,5,0.20833333333333334,False,0.0,0.0,4.8,,
24,23,4,0.17391304347826086,False,0.08074648139258825,0.4642922680073824,5.75,,
22,21,8,0.38095238095238093,False,0.10139156495102353,0.2661528579964368,2.625,,
21,20,10,0.5,False,0.23197540616973092,0.46395081233946184,2.0,,
26,25,3,0.12,False,0.0,0.0,8.333333333333334,,
24,23,6,0.2608695652173913,False,0.023481716056775636,0.09001324488430659,3.8333333333333335,,
23,22,8,0.36363636363636365,False,0.07727104841065335,0.21249538312929672,2.75,,
22,21,9,0.42857142857142855,False,0.14493707061991754,0.33818649811314094,2.3333333333333335,,
23,22,12,0.5454545454545454,False,0.17388397125038096,0.3187872806256984,1.8333333333333333,,
22,21,7,0.3333333333333333,False,0.04301465407906527,0.1290439622371958,3.0,,
19,18,6,0.3333333333333333,False,0.05529427043090499,0.16588281129271498,3.0,,
25,24,7,0.2916666666666667,False,0.08259066949836195,0.2831680097086695,3.4285714285714284,,
25,24,4,0.16666666666666666,False,0.04273955847369026,0.2564373508421416,6.0,,
25,24,10,0.4166666666666667,False,0.05913790786091365,0.14193097886619274,2.4,,
24,23,3,0.13043478260869565,False,0.0,0.0,7.666666666666667,,
22,21,5,0.23809523809523808,False,0.10893949218428899,0.45754586717401374,4.2,,
21,20,7,0.35,False,0.03494755309553928,0.0998501517015408,2.857142857142857,,
23,22,6,0.2727272727272727,False,0.0,0.0,3.6666666666666665,,
20,19,10,0.5263157894736842,False,0.21629525238895406,0.4109609795390127,1.9,,
19,18,6,0.3333333333333333,False,0.06890532154947916,0.2067159646484375,3.0,,
21,20,8,0.4,False,0.07367793191559853,0.1841948297889963,2.5,,
20,19,5,0.2631578947368421,False,0.11046032336444335,0.41974922878488474,3.8,,
21,20,8,0.4,False,0.13376142196076593,0.3344035549019148,2.5,,
27,26,8,0.3076923076923077,False,0.0,0.0,3.25,,
26,25,4,0.16,False,0.0,0.0,6.25,,
25,24,13,0.5416666666666666,False,0.05071676008170643,0.09363094168930418,1.8461538461538463,,
24,23,10,0.43478260869565216,False,0.09584847619534675,0.22045149524929755,2.3,,
23,22,9,0.4090909090909091,False,0.06666362748810967,0.16295553385982361,2.4444444444444446,,
22,21,2,0.09523809523809523,False,0.0,0.0,10.5,,
21,20,4,0.2,False,0.0,0.0,5.0,,
20,19,5,0.2631578947368421,False,0.07709447973885562,0.29295902300765136,3.8,,
26,25,8,0.32,False,0.10937754904366136,0.34180484076144174,3.125,,
23,22,7,0.3181818181818182,False,0.0,0.0,3.142857142857143,,
22,21,8,0.38095238095238093,False,0.06429672089277594,0.16877889234353682,2.625,,
20,19,5,0.2631578947368421,False,0.05679479574613125,0.21582022383529875,3.8,,
19,18,10,0.5555555555555556,False,0.14129675233995542,0.25433415421191974,1.8,,
18,17,9,0.5294117647058824,False,0.12928022241406578,0.24419597567101314,1.8888888888888888,,
35,34,4,0.11764705882352941,False,0.03281927923137583,0.2789638734666945,8.5,,
30,29,2,0.06896551724137931,False,0.0,0.0,14.5,,
31,30,10,0.3333333333333333,False,0.11291093624351356,0.3387328087305407,3.0,,
30,29,11,0.3793103448275862,False,0.04320413520894396,0.11390181100539772,2.6363636363636362,,
29,28,7,0.25,False,0.0,0.0,4.0,,
27,26,3,0.11538461538461539,False,0.0,0.0,8.666666666666666,,
26,25,13,0.52,False,0.141577181665813,0.27226381089579427,1.9230769230769231,,
24,23,8,0.34782608695652173,False,0.06112156792662418,0.1757245077890445,2.875,,
22,21,9,0.42857142857142855,False,0.05828206034463313,0.1359914741374773,2.3333333333333335,,
21,20,10,0.5,False,0.1169947062072355,0.233989412414471,2.0,,
15,14,5,0.35714285714285715,False,0.030939603013662446,0.08663088843825485,2.8,,
14,13,4,0.3076923076923077,False,0.0,0.0,3.25,,
8,7,5,0.7142857142857143,False,0.5743166423394647,0.8040432992752505,1.4,,
7,6,5,0.8333333333333334,False,0.21123584873008353,0.2534830184761003,1.2,,
18,17,2,0.11764705882352941,False,0.0,0.0,8.5,,
20,19,6,0.3157894736842105,False,0.08426215243524096,0.26683014937826305,3.1666666666666665,,
19,18,5,0.2777777777777778,False,0.0631785084563463,0.22744263044284668,3.6,,
20,19,12,0.631578947368421,False,0.09273486965342603,0.14683021028459123,1.5833333333333333,,
14,13,7,0.5384615384615384,False,0.3918664913930677,0.7277520554442686,1.8571428571428572,,
13,12,3,0.25,False,0.0,0.0,4.0,,
32,31,7,0.22580645161290322,False,0.0,0.0,4.428571428571429,,
29,28,5,0.17857142857142858,False,0.013783693641313037,0.07718868439135301,5.6,,
18,17,4,0.23529411764705882,False,0.0,0.0,4.25,,
29,28,7,0.25,False,0.02596710008936789,0.10386840035747157,4.0,,
26,25,9,0.36,False,0.03468261645603564,0.09634060126676566,2.7777777777777777,,
25,24,10,0.4166666666666667,False,0.04359701113067476,0.10463282671361941,2.4,,
24,23,7,0.30434782608695654,False,0.0,0.0,3.2857142857142856,,
27,26,5,0.19230769230769232,False,0.0,0.0,5.2,,
32,31,6,0.1935483870967742,False,0.011845456268686834,0.061201524054881974,5.166666666666667,,
29,28,9,0.32142857142857145,False,0.03166506403110809,0.09851353254122516,3.111111111111111,,
29,28,10,0.35714285714285715,False,0.059627329221242906,0.16695652181948015,2.8,,
28,27,5,0.18518518518518517,False,0.0,0.0,5.4,,
27,26,14,0.5384615384615384,False,0.09792007644887846,0.18185157054791712,1.8571428571428572,,
26,25,8,0.32,False,0.0,0.0,3.125,,
25,24,3,0.125,False,0.0,0.0,8.0,,
24,23,12,0.5217391304347826,False,0.07922154207962069,0.15184128898593965,1.9166666666666667,,
28,27,10,0.37037037037037035,False,0.0,0.0,2.7,,
30,29,9,0.3103448275862069,False,0.041448628083099785,0.1335566904899882,3.2222222222222223,,
31,30,12,0.4,False,0.07182008870573078,0.17955022176432697,2.5,,
30,29,10,0.3448275862068966,False,0.0963347318244694,0.27937072229096127,2.9,,
29,28,5,0.17857142857142858,False,0.028357702258701146,0.15880313264872642,5.6,,
27,26,10,0.38461538461538464,False,0.07355632994826711,0.1912464578654945,2.6,,
29,28,7,0.25,False,0.0,0.0,4.0,,
30,29,8,0.27586206896551724,False,0.04239237440866327,0.15367235723140435,3.625,,
27,26,3,0.11538461538461539,False,0.0,0.0,8.666666666666666,,
26,25,12,0.48,False,0.25777083737487777,0.5370225778643287,2.0833333333333335,,
25,24,8,0.3333333333333333,False,0.06122697720141874,0.18368093160425622,3.0,,
24,23,6,0.2608695652173913,False,0.0,0.0,3.8333333333333335,,
23,22,9,0.4090909090909091,False,0.1591214587557311,0.3889635658473427,2.4444444444444446,,
34,33,12,0.36363636363636365,False,0.14452471518423293,0.3974429667566406,2.75,,
23,22,9,0.4090909090909091,False,0.09031207873384839,0.22076285912718496,2.4444444444444446,,
20,19,8,0.42105263157894735,False,0.08839282535092907,0.2099329602084566,2.375,,
19,18,7,0.3888888888888889,False,0.1402146018721243,0.36055183338546254,2.5714285714285716,,
17,16,3,0.1875,False,0.0,0.0,5.333333333333333,,
15,14,6,0.42857142857142855,False,0.1295840177004523,0.3023627079677221,2.3333333333333335,,
31,30,4,0.13333333333333333,False,0.0,0.0,7.5,,
30,29,14,0.4827586206896552,False,0.02506803782413915,0.05192664977857396,2.0714285714285716,,
29,28,11,0.39285714285714285,False,0.06325223761164794,0.1610056957387402,2.5454545454545454,,
28,27,4,0.14814814814814814,False,0.0,0.0,6.75,,
27,26,13,0.5,False,0.0,0.0,2.0,,
14,13,3,0.23076923076923078,False,0.0,0.0,4.333333333333333,,
20,19,4,0.21052631578947367,False,0.0,0.0,4.75,,
19,18,3,0.16666666666666666,False,0.0,0.0,6.0,,
17,16,3,0.1875,False,0.0,0.0,5.333333333333333,,
20,19,7,0.3684210526315789,False,0.034700152341544326,0.09418612778419175,2.7142857142857144,,
16,15,4,0.26666666666666666,False,0.022279852784658077,0.0835494479424678,3.75,,
17,16,3,0.1875,False,0.0,0.0,5.333333333333333,,
22,21,5,0.23809523809523808,False,0.02295264046172817,0.09640108993925832,4.2,,
21,20,6,0.3,False,0.1577053798950238,0.5256845996500794,3.3333333333333335,,
17,16,1,0.0625,False,0.0,0.0,16.0,,
16,15,5,0.3333333333333333,False,0.12330588911829934,0.36991766735489806,3.0,,
24,23,2,0.08695652173913043,False,0.0,0.0,11.5,,
23,22,4,0.18181818181818182,False,0.014401174734244654,0.0792064610383456,5.5,,
23,22,4,0.18181818181818182,False,0.03036985475280604,0.1670342011404332,5.5,,
22,21,10,0.47619047619047616,False,0.06503243915811707,0.13656812223204584,2.1,,
30,29,10,0.3448275862068966,False,0.16944470518267774,0.49138964502976545,2.9,,
29,28,7,0.25,False,0.06253953403466314,0.25015813613865256,4.0,,
27,26,8,0.3076923076923077,False,0.08120153597464003,0.26390499191758005,3.25,,
25,24,7,0.2916666666666667,False,0.07422582757404655,0.2544885516824454,3.4285714285714284,,
25,24,9,0.375,False,0.027246421236635145,0.07265712329769372,2.6666666666666665,,
24,23,8,0.34782608695652173,False,0.10440749136433672,0.300171537672468,2.875,,
23,22,11,0.5,False,0.19454061395014322,0.38908122790028643,2.0,,
22,21,10,0.47619047619047616,False,0.03247002678754024,0.06818705625383452,2.1,,
18,17,7,0.4117647058823529,False,0.11609724988014838,0.28195046399464607,2.4285714285714284,,
17,16,3,0.1875,False,0.0,0.0,5.333333333333333,,
18,17,6,0.35294117647058826,False,0.16938855524401292,0.4799342398580366,2.8333333333333335,,
31,30,7,0.23333333333333334,False,0.0,0.0,4.285714285714286,,
30,29,7,0.2413793103448276,False,0.05308503402358643,0.2199237123834295,4.142857142857143,,
