arm,band_topo,seed,eval_cond,episode,root_owned,reachable,n_discovered,won,score
1,scalability_80_100_2,200,static,0,31,76,84,0,0.40789473684210525
1,scalability_80_100_2,200,static,1,36,76,84,0,0.47368421052631576
1,scalability_80_100_2,200,static,2,32,76,78,0,0.42105263157894735
1,scalability_80_100_2,200,static,3,36,76,82,0,0.47368421052631576
1,scalability_80_100_2,200,static,4,28,76,83,0,0.3684210526315789
1,scalability_80_100_2,200,static,5,31,76,83,0,0.40789473684210525
1,scalability_80_100_2,200,static,6,32,76,84,0,0.42105263157894735
1,scalability_80_100_2,200,static,7,30,76,76,0,0.39473684210526316
1,scalability_80_100_2,200,static,8,28,76,84,0,0.3684210526315789
1,scalability_80_100_2,200,static,9,32,76,84,0,0.42105263157894735
1,scalability_80_100_2,200,static,10,34,76,83,0,0.4473684210526316
1,scalability_80_100_2,200,static,11,29,76,84,0,0.3815789473684211
1,scalability_80_100_2,200,static,12,24,76,84,0,0.3157894736842105
1,scalability_80_100_2,200,static,13,29,76,84,0,0.3815789473684211
1,scalability_80_100_2,200,static,14,28,76,82,0,0.3684210526315789
1,scalability_80_100_2,200,static,15,33,76,84,0,0.4342105263157895
1,scalability_80_100_2,200,static,16,32,76,84,0,0.42105263157894735
1,scalability_80_100_2,200,static,17,35,76,84,0,0.4605263157894737
1,scalability_80_100_2,200,static,18,32,76,84,0,0.42105263157894735
1,scalability_80_100_2,200,static,19,26,76,83,0,0.34210526315789475
1,scalability_80_100_2,200,static,20,26,76,78,0,0.34210526315789475
1,scalability_80_100_2,200,static,21,33,76,84,0,0.4342105263157895
1,scalability_80_100_2,200,static,22,33,76,84,0,0.4342105263157895
1,scalability_80_100_2,200,static,23,38,76,81,0,0.5
1,scalability_80_100_2,200,static,24,26,76,82,0,0.34210526315789475
1,scalability_80_100_2,200,static,25,30,76,84,0,0.39473684210526316
1,scalability_80_100_2,200,static,26,26,76,82,0,0.34210526315789475
1,scalability_80_100_2,200,static,27,27,76,78,0,0.35526315789473684
1,scalability_80_100_2,200,static,28,29,76,84,0,0.3815789473684211
1,scalability_80_100_2,200,static,29,34,76,84,0,0.4473684210526316
1,scalability_80_100_2,200,static,30,30,76,84,0,0.39473684210526316
1,scalability_80_100_2,200,static,31,29,76,84,0,0.3815789473684211
1,scalability_80_100_2,200,static,32,29,76,84,0,0.3815789473684211
1,scalability_80_100_2,200,static,33,32,76,84,0,0.42105263157894735
1,scalability_80_100_2,200,static,34,24,76,84,0,0.3157894736842105
1,scalability_80_100_2,200,static,35,27,76,84,0,0.35526315789473684
1,scalability_80_100_2,200,static,36,37,76,84,0,0.4868421052631579
1,scalability_80_100_2,200,static,37,32,76,84,0,0.42105263157894735
1,scalability_80_100_2,200,static,38,33,76,82,0,0.4342105263157895
1,scalability_80_100_2,200,static,39,29,76,84,0,0.3815789473684211
1,scalability_80_100_2,200,static,40,26,76,83,0,0.34210526315789475
1,scalability_80_100_2,200,static,41,27,76,84,0,0.35526315789473684
1,scalability_80_100_2,200,static,42,31,76,84,0,0.40789473684210525
1,scalability_80_100_2,200,static,43,26,76,84,0,0.34210526315789475
1,scalability_80_100_2,200,static,44,26,76,78,0,0.34210526315789475
1,scalability_80_100_2,200,static,45,23,76,82,0,0.3026315789473684
1,scalability_80_100_2,200,static,46,43,76,84,0,0.5657894736842105
1,scalability_80_100_2,200,static,47,30,76,84,0,0.39473684210526316
1,scalability_80_100_2,200,static,48,29,76,84,0,0.3815789473684211
1,scalability_80_100_2,200,static,49,33,76,82,0,0.4342105263157895
1,scalability_80_100_2,200,static,50,34,76,84,0,0.4473684210526316
1,scalability_80_100_2,200,static,51,28,76,84,0,0.3684210526315789
1,scalability_80_100_2,200,static,52,30,76,79,0,0.39473684210526316
1,scalability_80_100_2,200,static,53,29,76,84,0,0.3815789473684211
