arm,band_topo,seed,eval_cond,episode,root_owned,reachable,n_discovered,won,score
3,scalability_30_40_44,123,static,0,26,32,34,0,0.8125
3,scalability_30_40_44,123,static,1,0,32,1,0,0.0
3,scalability_30_40_44,123,static,2,25,32,34,0,0.78125
3,scalability_30_40_44,123,static,3,23,32,34,0,0.71875
3,scalability_30_40_44,123,static,4,21,32,34,0,0.65625
3,scalability_30_40_44,123,static,5,24,32,34,0,0.75
3,scalability_30_40_44,123,static,6,26,32,34,0,0.8125
3,scalability_30_40_44,123,static,7,19,32,30,0,0.59375
3,scalability_30_40_44,123,static,8,21,32,34,0,0.65625
3,scalability_30_40_44,123,static,9,26,32,34,0,0.8125
3,scalability_30_40_44,123,static,10,26,32,34,0,0.8125
3,scalability_30_40_44,123,static,11,22,32,34,0,0.6875
3,scalability_30_40_44,123,static,12,23,32,34,0,0.71875
3,scalability_30_40_44,123,static,13,25,32,34,0,0.78125
3,scalability_30_40_44,123,static,14,22,32,34,0,0.6875
3,scalability_30_40_44,123,static,15,23,32,34,0,0.71875
3,scalability_30_40_44,123,static,16,24,32,34,0,0.75
3,scalability_30_40_44,123,static,17,24,32,31,0,0.75
3,scalability_30_40_44,123,static,18,26,32,34,0,0.8125
3,scalability_30_40_44,123,static,19,23,32,34,0,0.71875
3,scalability_30_40_44,123,static,20,25,32,34,0,0.78125
3,scalability_30_40_44,123,static,21,21,32,34,0,0.65625
3,scalability_30_40_44,123,static,22,25,32,34,0,0.78125
3,scalability_30_40_44,123,static,23,24,32,34,0,0.75
3,scalability_30_40_44,123,static,24,22,32,34,0,0.6875
3,scalability_30_40_44,123,static,25,24,32,34,0,0.75
3,scalability_30_40_44,123,static,26,25,32,34,0,0.78125
3,scalability_30_40_44,123,static,27,26,32,34,0,0.8125
3,scalability_30_40_44,123,static,28,23,32,34,0,0.71875
3,scalability_30_40_44,123,static,29,26,32,34,0,0.8125
3,scalability_30_40_44,123,static,30,23,32,34,0,0.71875
3,scalability_30_40_44,123,static,31,24,32,34,0,0.75
3,scalability_30_40_44,123,static,32,27,32,34,0,0.84375
3,scalability_30_40_44,123,static,33,28,32,34,0,0.875
3,scalability_30_40_44,123,static,34,24,32,34,0,0.75
3,scalability_30_40_44,123,static,35,24,32,34,0,0.75
3,scalability_30_40_44,123,static,36,25,32,34,0,0.78125
3,scalability_30_40_44,123,static,37,21,32,33,0,0.65625
3,scalability_30_40_44,123,static,38,26,32,34,0,0.8125
3,scalability_30_40_44,123,static,39,26,32,34,0,0.8125
3,scalability_30_40_44,123,static,40,27,32,34,0,0.84375
3,scalability_30_40_44,123,static,41,22,32,34,0,0.6875
3,scalability_30_40_44,123,static,42,28,32,34,0,0.875
3,scalability_30_40_44,123,static,43,24,32,33,0,0.75
3,scalability_30_40_44,123,static,44,23,32,34,0,0.71875
3,scalability_30_40_44,123,static,45,27,32,34,0,0.84375
3,scalability_30_40_44,123,static,46,25,32,34,0,0.78125
3,scalability_30_40_44,123,static,47,25,32,34,0,0.78125
3,scalability_30_40_44,123,static,48,21,32,34,0,0.65625
