seed,episode,node_id,was_owned
100,0,Node_75,0
100,0,Node_51,0
100,0,Node_60,0
100,0,Node_3,0
100,0,Node_67,0
100,0,Node_56,0
100,0,Node_74,0
100,0,Node_4,0
100,0,Node_30,0
100,0,Node_20,0
100,0,Node_2,0
100,0,Node_76,0
100,0,Node_58,0
100,0,Node_88,1
100,0,Node_79,0
100,0,Node_16,1
100,0,Node_59,1
100,0,Node_39,0
100,0,Node_73,1
100,0,Node_9,1
100,0,Node_64,1
100,0,Node_68,0
100,0,Node_72,0
100,0,Node_24,0
100,0,Node_26,0
100,0,Node_70,1
100,0,Node_71,1
100,0,Node_37,0
100,0,Node_66,0
100,0,Node_45,1
100,0,Node_55,0
100,0,Node_69,1
100,0,Node_11,1
100,0,Node_63,1
100,1,Node_72,0
100,1,Node_15,0
100,1,Node_49,0
100,1,Node_51,0
100,1,Node_90,0
100,1,Node_22,0
100,1,Node_45,0
100,1,Node_8,0
100,1,Node_62,0
100,1,Node_42,1
100,1,Node_35,0
100,1,Node_58,0
100,1,Node_21,0
100,1,Node_70,0
100,1,Node_29,0
100,1,Node_74,0
100,1,Node_82,0
100,1,Node_64,1
100,1,Node_26,0
100,1,Node_20,0
100,1,Node_83,0
100,1,Node_6,0
100,1,Node_68,0
100,1,Node_5,1
100,1,Node_89,1
100,1,Node_56,0
100,1,Node_14,0
100,1,Node_87,1
100,1,Node_38,1
100,1,Node_10,1
100,1,Node_80,0
100,1,Node_33,1
100,1,Node_43,1
100,1,Node_69,0
100,1,Node_37,0
100,1,Node_57,0
100,1,Node_76,0
100,1,Node_36,1
100,1,Node_41,1
100,1,Node_65,0
100,2,Node_55,0
100,2,Node_70,0
100,2,Node_82,0
100,2,Node_5,0
100,2,Node_84,0
100,2,Node_59,1
100,2,Node_74,0
100,2,Node_65,1
100,2,Node_14,0
100,2,Node_8,0
100,2,Node_12,0
100,2,Node_75,0
100,2,Node_51,0
100,2,Node_22,0
100,2,Node_48,1
100,2,Node_54,0
100,2,Node_72,0
100,2,Node_3,0
100,2,Node_41,1
100,2,Node_81,0
100,2,Node_45,0
100,2,Node_63,1
100,2,Node_20,0
100,2,Node_23,0
100,2,Node_16,1
