seed,episode,node_id,was_owned
123,0,Node_21,0
123,0,Node_7,0
123,0,Node_35,0
123,0,Node_77,0
123,0,Node_8,0
123,0,Node_33,0
123,0,Node_66,0
123,0,Node_74,0
123,0,Node_65,0
123,0,Node_18,1
123,0,Node_56,0
123,0,Node_26,0
123,0,Node_59,0
123,0,Node_76,0
123,0,Node_55,1
123,0,Node_38,0
123,0,Node_25,0
123,0,Node_62,0
123,0,Node_68,1
123,0,Node_84,0
123,0,Node_19,0
123,0,Node_47,1
123,0,Node_67,0
123,0,Node_28,1
123,0,Node_16,0
123,0,Node_50,0
123,0,Node_31,0
123,0,Node_6,0
123,0,Node_61,1
123,0,Node_51,0
123,0,Node_89,1
123,0,Node_10,0
123,0,Node_39,1
123,0,Node_32,0
123,0,Node_4,1
123,0,Node_37,0
123,0,Node_88,0
123,0,Node_45,0
123,0,Node_85,0
123,0,Node_69,0
123,0,Node_53,1
123,1,Node_85,0
123,1,Node_66,0
123,1,Node_33,0
123,1,Node_83,0
123,1,Node_18,0
123,1,Node_62,0
123,1,Node_56,0
123,1,Node_5,0
123,1,Node_37,0
123,1,Node_74,0
123,1,Node_51,0
123,1,Node_41,0
123,1,Node_49,1
123,1,Node_14,0
123,1,Node_59,0
123,1,Node_10,0
123,1,Node_17,0
123,1,Node_30,0
123,1,Node_88,0
123,1,Node_38,0
123,1,Node_45,0
123,1,Node_6,0
123,1,Node_50,0
123,1,Node_35,0
123,1,Node_12,1
123,1,Node_25,0
123,1,Node_90,1
123,1,Node_61,1
123,1,Node_65,0
123,1,Node_86,0
123,1,Node_34,0
123,1,Node_69,0
123,1,Node_78,1
123,1,Node_36,1
123,1,Node_23,0
123,1,Node_76,1
123,1,Node_4,1
123,1,Node_60,1
123,1,Node_44,1
123,1,Node_11,0
123,1,Node_79,1
123,1,Node_8,0
123,1,Node_16,1
123,1,Node_58,0
123,2,Node_88,0
123,2,JoinNode_0_11_Node_6,0
123,2,Node_22,0
123,2,Node_78,1
123,2,Node_41,0
123,2,Node_83,0
123,2,Node_8,0
123,2,Node_62,0
123,2,Node_44,0
123,2,Node_38,0
123,2,Node_25,0
123,2,JoinNode_1_3_Node_3,0
123,2,Node_66,0
123,2,Node_21,0
123,2,Node_56,0
123,2,Node_85,0
123,2,Node_35,0
123,2,Node_74,0
123,2,Node_50,0
123,2,Node_26,0
123,2,Node_27,1
123,2,Node_42,1
123,2,Node_18,0
123,2,Node_49,1
123,2,Node_14,0
123,2,Node_33,1
123,2,Node_20,1
123,2,Node_46,1
123,2,Node_59,0
123,2,Node_60,0
123,2,Node_54,0
123,2,Node_6,0
123,2,Node_69,0
123,2,Node_86,0
123,2,Node_32,1
123,2,Node_16,1
123,2,Node_55,1
123,2,Node_51,1
123,2,Node_70,0
123,2,Node_7,1
123,3,Node_74,0
123,3,Node_35,0
123,3,Node_62,0
123,3,Node_38,0
123,3,Node_45,0
123,3,Node_21,0
123,3,Node_85,0
123,3,Node_50,0
123,3,Node_13,0
123,3,Node_29,0
123,3,Node_37,0
123,3,Node_83,0
123,3,Node_20,1
123,3,Node_28,0
123,3,Node_59,0
123,3,Node_76,1
123,3,Node_1,0
123,3,Node_11,0
123,3,Node_18,0
123,3,Node_75,1
123,3,Node_69,0
123,3,Node_66,0
123,3,Node_25,0
123,3,Node_7,1
123,3,Node_12,0
123,3,Node_8,0
123,3,Node_6,0
123,3,Node_15,0
123,3,Node_49,1
123,3,Node_57,1
123,3,Node_87,0
123,3,Node_61,1
123,3,Node_67,1
123,3,Node_40,1
123,4,Node_51,0
123,4,Node_11,0
123,4,Node_58,0
123,4,Node_14,0
123,4,Node_90,0
123,4,Node_41,0
123,4,Node_72,1
123,4,Node_29,0
123,4,Node_19,0
123,4,Node_66,0
123,4,Node_52,1
123,4,Node_63,1
123,4,Node_25,0
123,4,Node_88,0
