agent_cond,seed,eval_cond,scenario_id,topology_id,episode,root_owned,reachable,n_discovered,won,score
static,123,static,._graphs_yN30_s123_2026-08-03_17-15-34_1,./graphs_yN30_s123_2026-08-03_17-15-34/1,0,20,26,28,0,0.7692307692307693
static,123,static,._graphs_yN30_s123_2026-08-03_17-15-34_1,./graphs_yN30_s123_2026-08-03_17-15-34/1,1,20,26,30,0,0.7692307692307693
static,123,static,._graphs_yN30_s123_2026-08-03_17-15-34_1,./graphs_yN30_s123_2026-08-03_17-15-34/1,2,20,26,30,0,0.7692307692307693
static,123,static,._graphs_yN30_s123_2026-08-03_17-15-34_1,./graphs_yN30_s123_2026-08-03_17-15-34/1,3,23,26,30,0,0.8846153846153846
static,123,static,._graphs_yN30_s123_2026-08-03_17-15-34_1,./graphs_yN30_s123_2026-08-03_17-15-34/1,4,20,26,28,0,0.7692307692307693
static,123,static,._graphs_yN30_s123_2026-08-03_17-15-34_1,./graphs_yN30_s123_2026-08-03_17-15-34/1,5,19,26,30,0,0.7307692307692307
static,123,static,._graphs_yN30_s123_2026-08-03_17-15-34_1,./graphs_yN30_s123_2026-08-03_17-15-34/1,6,18,26,26,0,0.6923076923076923
static,123,static,._graphs_yN30_s123_2026-08-03_17-15-34_1,./graphs_yN30_s123_2026-08-03_17-15-34/1,7,19,26,30,0,0.7307692307692307
static,123,static,._graphs_yN30_s123_2026-08-03_17-15-34_1,./graphs_yN30_s123_2026-08-03_17-15-34/1,8,18,26,30,0,0.6923076923076923
static,123,static,._graphs_yN30_s123_2026-08-03_17-15-34_1,./graphs_yN30_s123_2026-08-03_17-15-34/1,9,15,26,23,0,0.5769230769230769
static,123,static,._graphs_yN30_s123_2026-08-03_17-15-34_1,./graphs_yN30_s123_2026-08-03_17-15-34/1,10,18,26,30,0,0.6923076923076923
static,123,static,._graphs_yN30_s123_2026-08-03_17-15-34_1,./graphs_yN30_s123_2026-08-03_17-15-34/1,11,15,26,29,0,0.5769230769230769
static,123,static,._graphs_yN30_s123_2026-08-03_17-15-34_1,./graphs_yN30_s123_2026-08-03_17-15-34/1,12,23,26,30,0,0.8846153846153846
static,123,static,._graphs_yN30_s123_2026-08-03_17-15-34_1,./graphs_yN30_s123_2026-08-03_17-15-34/1,13,15,26,17,0,0.5769230769230769
static,123,static,._graphs_yN30_s123_2026-08-03_17-15-34_1,./graphs_yN30_s123_2026-08-03_17-15-34/1,14,16,26,29,0,0.6153846153846154
