agent_cond,seed,eval_cond,scenario_id,topology_id,episode,root_owned,reachable,n_discovered,won,score
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,0,13,22,20,0,0.5909090909090909
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,1,12,22,20,0,0.5454545454545454
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,2,8,17,15,0,0.47058823529411764
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,3,14,24,22,0,0.5833333333333334
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,4,13,20,18,0,0.65
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,5,11,16,15,0,0.6875
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,6,13,17,16,0,0.7647058823529411
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,7,12,19,17,0,0.631578947368421
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,8,11,21,19,0,0.5238095238095238
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,9,9,19,17,0,0.47368421052631576
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,10,15,22,20,0,0.6818181818181818
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,11,14,20,19,0,0.7
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,12,16,22,20,0,0.7272727272727273
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,13,14,21,19,0,0.6666666666666666
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,14,9,19,17,0,0.47368421052631576
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,15,10,18,16,0,0.5555555555555556
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,16,11,18,16,0,0.6111111111111112
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,17,13,24,22,0,0.5416666666666666
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,18,12,18,17,0,0.6666666666666666
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,19,12,20,18,0,0.6
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,20,10,15,14,0,0.6666666666666666
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,21,11,17,15,0,0.6470588235294118
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,22,19,23,22,0,0.8260869565217391
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,23,13,20,18,0,0.65
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,24,16,22,20,0,0.7272727272727273
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,25,15,20,18,0,0.75
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,26,13,20,18,0,0.65
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,27,12,23,21,0,0.5217391304347826
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,28,12,20,19,0,0.6
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,29,10,20,18,0,0.5
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,30,11,18,16,0,0.6111111111111112
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,31,14,21,19,0,0.6666666666666666
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,32,16,25,23,0,0.64
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,33,8,18,13,0,0.4444444444444444
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,34,11,20,18,0,0.55
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,35,6,18,9,0,0.3333333333333333
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,36,14,22,20,0,0.6363636363636364
static,300,membership_matched,._graphs_yN30_s300_2026-08-03_17-15-34_1,./graphs_yN30_s300_2026-08-03_17-15-34/1,37,13,20,18,0,0.65
